ts_code,trade_date,pe_ttm,pb,ps_ttm,total_mv,circ_mv
603888.SH,20260304,50.6869,3.8787,6.3789,1427071.2253,1427071.2253
300802.SZ,20260304,65.6035,4.0877,7.4168,571565.4491,391770.1996
000401.SZ,20260304,,0.4919,0.5284,1337083.0393,1323571.1515
600191.SH,20260304,156.06,3.6234,11.8702,613438.98,613438.98
300355.SZ,20260304,116.8053,1.6229,2.6896,697845.3052,564833.9967
920299.BJ,20260304,113.1469,9.8158,22.4675,284384.8751,140123.4681
300476.SZ,20260304,68.8079,16.4576,14.5818,25009237.7052,24562748.5213
300416.SZ,20260304,35.8949,3.2326,4.002,860971.4356,855207.8507
600250.SH,20260304,131.6222,5.286,4.6154,335937.9679,335937.9679
605358.SH,20260304,,3.5575,7.2145,2492824.2713,2492824.2713
603682.SH,20260304,,4.7306,3.7236,352485.0,352485.0
605289.SH,20260304,,11.17,14.7278,1429960.385,1421171.325
301518.SZ,20260304,66.5517,4.13,2.3582,671050.8727,246789.2863
688298.SH,20260304,,0.7587,4.7489,455414.4,455414.4
603505.SH,20260304,74.5811,10.3592,4.9097,1807062.9415,1807062.9415
600573.SH,20260304,35.3285,2.1491,4.6815,295750.0,295750.0
300249.SZ,20260304,,24.5493,5.427,820188.6448,695319.2623
000059.SZ,20260304,,0.9759,0.2436,983657.1603,983657.1603
600830.SH,20260304,62.3108,1.8893,10.5681,421611.5092,421611.5092
688061.SH,20260304,,1.6647,6.2511,390623.9294,153071.7672
600868.SH,20260304,,3.6833,23.0188,713703.9033,713703.9033
605168.SH,20260304,84.7909,2.726,1.977,730059.2225,730059.2225
920971.BJ,20260304,80.0508,6.4013,10.8977,298449.9257,243395.9577
002202.SZ,20260304,43.0068,2.971,1.6532,11408453.1355,9084827.2238
600052.SH,20260304,,1.3239,5.2793,356250.1807,356250.1807
601577.SH,20260304,4.6556,0.5465,1.4574,3816454.5125,3815628.7601
301035.SZ,20260304,21.6094,2.9536,1.4957,2157163.3932,2153888.8986
600125.SH,20260304,15.8089,1.1044,0.7361,844672.6525,844672.6525
002535.SZ,20260304,112.7945,4.1524,1.9233,294217.6882,273906.224
002242.SZ,20260304,49.5354,2.1129,0.8876,732496.32,731237.472
603217.SH,20260304,24.8971,1.5014,2.3394,504404.3424,504404.3424
600308.SH,20260304,,0.6904,0.4914,634051.7336,634051.7336
605188.SH,20260304,1429.768,7.2375,3.0785,854009.45,854009.45
920005.BJ,20260304,51.9994,4.8603,6.9257,313740.0,81270.0
300048.SZ,20260304,119.9233,4.7971,1.1232,881200.2358,879394.6614
002976.SZ,20260304,2942.5809,2.6715,1.9714,395958.3171,176330.1153
300030.SZ,20260304,,3.8916,4.8222,245494.7281,216147.4837
300387.SZ,20260304,33.7937,1.8745,2.1057,278072.8513,277976.2925
603687.SH,20260304,50.1194,1.7602,2.5969,573683.2342,573683.2342
002722.SZ,20260304,23.7272,1.1778,1.4577,336671.2231,336648.5131
301297.SZ,20260304,108.0173,5.0258,10.9695,2595211.0922,1267518.4113
002111.SZ,20260304,77.3023,1.8963,1.801,560206.9417,506757.2356
600229.SH,20260304,,1.2797,1.9077,405013.8716,405013.8716
920351.BJ,20260304,115.5892,5.0619,1.142,221497.1645,99797.9954
688099.SH,20260304,41.5974,4.9346,5.3349,3624130.0999,3624130.0999
300352.SZ,20260304,,7.8011,37.7095,961233.3697,846393.0148
600248.SH,20260304,11.9832,0.4594,0.0972,1327606.0265,1315537.4465
605066.SH,20260304,35.293,2.4258,1.4998,433075.6073,431087.6213
301502.SZ,20260304,75.7911,3.013,5.8337,250482.398,103499.756
003018.SZ,20260304,63.5487,4.7323,9.1303,754000.0,284138.8825
301601.SZ,20260304,89.9024,2.9542,7.2684,374941.12,225477.12
603556.SH,20260304,19.7224,2.5214,3.9763,1859474.1861,1859474.1861
002727.SZ,20260304,83.1419,1.0252,0.4308,750158.8841,508957.2267
002959.SZ,20260304,18.2181,2.3189,1.2128,644059.9464,622092.9398
688435.SH,20260304,,3.7607,21.8735,412323.0,276765.7647
001270.SZ,20260304,280.7448,17.3054,61.0832,2548404.636,2516068.5722
002159.SZ,20260304,27.7529,2.3678,5.3916,346269.4877,270436.9155
688127.SH,20260304,54.0714,9.5928,13.6698,2099708.8021,2099708.8021
603192.SH,20260304,28.9907,2.2677,1.467,361473.7634,355486.4909
603893.SH,20260304,67.9968,16.9073,16.8868,6954234.42,6952285.06
688257.SH,20260304,76.2121,7.6176,7.2106,1803206.3526,1803206.3526
300340.SZ,20260304,,,1.6468,317117.437,314755.9844
000880.SZ,20260304,63.0855,6.9708,2.553,1434220.6133,701966.8656
605286.SH,20260304,29.6066,3.0573,2.9399,649152.0,649152.0
603291.SH,20260304,59.4509,2.7295,4.1376,483741.1504,148524.937
000779.SZ,20260304,21.4039,1.1243,2.1982,444376.9561,444324.6534
301024.SZ,20260304,,6.1336,17.8487,245247.345,237436.92
300063.SZ,20260304,73.0811,5.3645,1.3432,932988.3945,770661.9649
002864.SZ,20260304,29.5368,2.1137,3.2405,355934.935,248464.7481
002549.SZ,20260304,246.265,7.1586,22.9669,1480395.6812,1474033.4309
002373.SZ,20260304,,1.4442,2.3224,1648136.3082,1436830.6734
603860.SH,20260304,47.508,2.6061,8.282,208308.32,208308.32
002003.SZ,20260304,18.4919,2.6015,2.4786,1186511.8737,1020056.6663
603230.SH,20260304,16.5949,1.4493,2.3732,405137.358,405137.358
301289.SZ,20260304,50.1248,4.4268,13.1254,437502.0,434702.5481
000920.SZ,20260304,24.2129,2.9916,2.9706,585577.5652,585549.6877
300019.SZ,20260304,29.1179,3.0186,2.1816,818468.9694,702753.8995
300024.SZ,20260304,,5.9224,6.4799,2544132.4188,2502381.219
920061.BJ,20260304,428.9458,7.1733,20.851,200335.7,104043.252
300772.SZ,20260304,33.1054,2.2526,0.5561,1487929.0102,1319581.211
600392.SH,20260304,54.9988,3.7527,3.6513,4960499.1931,4960499.1931
600475.SH,20260304,35.1352,2.3181,2.3332,1993188.545,1965916.745
688543.SH,20260304,69.6023,7.1325,12.215,1722737.889,956570.769
000898.SZ,20260304,,0.5306,0.2453,2426628.3058,2060952.6588
600546.SH,20260304,19.1181,1.4393,1.0281,2357140.3505,2357140.3505
301231.SZ,20260304,,3.4717,9.1026,291939.6,186437.5058
301551.SZ,20260304,44.884,5.3968,21.5449,1299632.49,502145.0363
600961.SH,20260304,23.3971,6.7866,1.1611,2486918.9256,1742701.1386
603596.SH,20260304,23.897,4.3189,2.6972,3159928.5985,3159928.5985
301137.SZ,20260304,196.3166,7.1053,5.5779,974156.1972,974156.1972
605122.SH,20260304,,1.1356,1.9571,227851.988,227851.988
301012.SZ,20260304,107.3992,4.7356,3.913,552276.2942,552276.2942
600828.SH,20260304,,1.4634,4.2621,1028797.6323,1028427.9475
600165.SH,20260304,,,12.3473,602724.6481,273376.79
000682.SZ,20260304,24.4529,3.3681,2.2936,1852884.7237,1852649.6897
920110.BJ,20260304,31.3348,3.8768,7.1379,143715.0,59840.715
688565.SH,20260304,209.0423,4.0636,7.1048,202135.5,202135.5
002721.SZ,20260304,,4.1082,12.891,843023.021,843023.021
603583.SH,20260304,35.6635,2.7823,3.1935,1315478.9566,1303462.1166
600108.SH,20260304,108.5242,2.3872,2.3813,1029918.099,1029918.099
600583.SH,20260304,17.8671,1.3385,1.3285,3612246.8716,3612246.8716
603308.SH,20260304,124.0951,8.9377,16.1029,4386575.4089,4386575.4089
688135.SH,20260304,,5.7645,10.1925,630298.1158,630298.1158
300626.SZ,20260304,,6.321,4.1587,334440.0,334257.0335
300093.SZ,20260304,,,35.0409,862920.0,445842.0
600026.SH,20260304,38.8769,2.864,5.6023,13001760.376,8266493.0437
002145.SZ,20260304,47.5127,1.7064,2.7493,2059409.651,2017320.2329
300310.SZ,20260304,,2.8933,2.2878,551918.2404,433123.4192
600338.SH,20260304,37.1679,3.8122,7.6087,1661119.8753,1661119.8753
300255.SZ,20260304,,25.3816,41.4959,3850865.0788,3845145.7288
002116.SZ,20260304,14.5409,1.7978,0.7152,498399.6324,492948.9583
000959.SZ,20260304,34.8094,0.8428,0.4103,4249722.1188,4122429.1968
000027.SZ,20260304,18.0066,1.0143,0.768,3320658.1614,3320658.1614
688685.SH,20260304,132.2006,8.7893,12.8067,738663.885,738663.885
688191.SH,20260304,181.1663,13.3572,9.7718,1163116.5078,1163116.5078
603976.SH,20260304,167.1621,2.5036,4.544,294998.5163,294998.5163
688063.SH,20260304,202.2768,1.8512,5.3879,1701566.3918,1701566.3918
002217.SZ,20260304,7.5459,11.1476,13.299,2086752.3009,1584809.9471
920689.BJ,20260304,43.1905,4.8135,4.0419,237302.2,122629.6848
000532.SZ,20260304,22.1765,3.1652,9.2785,496380.0096,494711.6342
002326.SZ,20260304,,7.5992,3.9203,2069510.5217,1807851.777
002808.SZ,20260304,,4.7705,5.4491,124454.4,76397.7447
603903.SH,20260304,,1.9679,2.8703,307659.9734,307659.9734
300086.SZ,20260304,,3.8241,9.2198,401419.7305,388681.9844
600298.SH,20260304,24.6304,3.166,2.2802,3664605.1046,3618889.2886
600509.SH,20260304,94.8776,1.5716,1.4452,1221839.2948,1221839.2948
920020.BJ,20260304,21.5358,3.2395,1.4497,374133.75,93175.6236
002224.SZ,20260304,418.8344,1.2636,4.0073,409560.8111,366096.6875
002613.SZ,20260304,,2.0055,2.9025,438026.3394,307358.1021
300711.SZ,20260304,75.4396,9.0057,10.3875,666531.3711,664541.7007
003007.SZ,20260304,171.192,5.5969,10.8043,447295.26,315802.3849
603337.SH,20260304,21.8601,3.8969,3.0089,1911840.116,1901060.3954
300243.SZ,20260304,292.5087,2.6902,1.4444,288992.6772,224301.7879
688106.SH,20260304,99.3219,4.1163,4.3793,1217475.8142,1217475.8142
920300.BJ,20260304,,7.0075,13.0384,117267.1741,90882.2421
001379.SZ,20260304,54.1841,3.0007,2.2204,445800.0,150009.471
000426.SZ,20260304,57.6993,10.043,18.1295,9197793.128,9195564.3035
688235.SH,20260304,250.5765,11.6456,9.3278,35636608.6171,2660767.9428
002085.SZ,20260304,41.7211,4.6261,2.0947,3416385.7097,3416385.7097
688332.SH,20260304,10.9784,2.9412,8.4425,1554751.9944,1554751.9944
301376.SZ,20260304,21.1927,2.0857,0.8194,694661.4509,334227.6005
300488.SZ,20260304,42.8206,3.8524,9.1784,628562.0699,523355.0213
301185.SZ,20260304,41.5457,2.8242,14.4701,302232.672,275544.6151
600029.SH,20260304,,3.2587,0.681,12068535.5858,8975633.3787
000519.SZ,20260304,,2.8205,5.4624,2881204.5338,2881204.5338
002379.SZ,20260304,,6.0598,133.9953,39575505.9795,3451167.0879
920009.BJ,20260304,41.782,5.9932,16.8107,405787.14,52747.2
300649.SZ,20260304,,3.7245,12.1137,186177.7523,149200.2405
920132.BJ,20260304,83.7729,5.7599,5.1653,153224.4,51920.0669
688418.SH,20260304,,8.4645,8.4456,739987.4585,739987.4585
605008.SH,20260304,1043.2583,3.9917,1.9763,803577.243,803577.243
603777.SH,20260304,,2.696,1.1546,427394.0841,427394.0841
000596.SZ,20260304,12.4157,2.3558,2.8059,5873803.2,4540363.2
600195.SH,20260304,38.3339,1.4378,1.3087,822024.3493,822024.3493
600456.SH,20260304,46.5677,2.6796,3.1352,1935476.8105,1935476.8105
300680.SZ,20260304,35.8306,5.0818,3.9275,1006960.4969,777556.2551
603213.SH,20260304,65.3762,3.252,2.1127,604176.2093,604176.2093
301567.SZ,20260304,116.3105,4.591,8.5335,343296.0,101271.6048
000895.SZ,20260304,17.9185,4.5565,1.5338,9215998.8266,9214804.3642
603882.SH,20260304,,2.0101,2.1127,1290637.5542,1281934.9315
000590.SZ,20260304,,4.6792,7.7602,272997.2444,272883.4268
301380.SZ,20260304,58.1905,4.6543,3.0741,338752.1187,269747.7094
600219.SH,20260304,17.4311,1.8375,2.5049,8911352.4098,8911352.4098
000731.SZ,20260304,56.954,1.094,0.971,427535.3761,427535.3761
688046.SH,20260304,41.3982,2.6812,7.5358,597780.0,597780.0
000818.SZ,20260304,,6.1951,3.3935,1430880.0846,1427002.3998
603155.SH,20260304,64.3926,2.7921,9.8666,606310.656,606310.656
301327.SZ,20260304,45.9508,1.6497,2.317,1022921.0343,447478.1663
002080.SZ,20260304,44.3968,3.9908,2.7113,7828446.5194,7828446.5194
300715.SZ,20260304,,3.0405,2.3682,565192.8679,499567.5196
603968.SH,20260304,,1.6497,1.085,297927.36,297927.36
688081.SH,20260304,,10.6542,28.8024,421742.72,421742.72
600876.SH,20260304,,1.9856,1.8992,679250.0611,416250.0611
300990.SZ,20260304,57.137,7.4946,5.26,1508260.8443,681921.4334
000656.SZ,20260304,,,1.2466,1456869.1836,1042590.5166
002931.SZ,20260304,704.7184,18.4857,34.3769,1756568.5764,1617877.1116
600391.SH,20260304,356.9397,9.104,3.702,1598156.2656,1598156.2656
300065.SZ,20260304,532.0612,11.4453,28.342,2012372.7172,1832069.7437
600698.SH,20260304,2049.8672,11.108,17.3629,855978.8233,665191.8445
002836.SZ,20260304,55.4266,8.364,7.3639,315878.4,315878.4
300673.SZ,20260304,28.6074,2.186,2.8301,403355.8495,261666.9243
603009.SH,20260304,180.2427,9.2588,8.1713,1861845.2556,1818948.2138
600662.SH,20260304,11.3769,2.4943,0.5042,1258185.0136,1254335.5827
002562.SZ,20260304,69.2688,2.0653,2.1304,759976.5748,466516.6407
300459.SZ,20260304,,7.4682,16.106,1564535.8679,1462801.087
002180.SZ,20260304,,2.8478,1.2696,2732851.29,2623714.1295
300833.SZ,20260304,27.9641,2.053,4.656,496601.703,319008.9752
600218.SH,20260304,49.5782,1.3825,1.0535,448667.9166,448667.9166
601106.SH,20260304,,6.1637,3.4055,3250589.1074,3250589.1074
002598.SZ,20260304,93.6234,2.4213,1.4658,297068.882,267934.47
688197.SH,20260304,,8.1643,640.6826,555318.0268,238994.2294
688478.SH,20260304,,3.2067,21.3252,484558.0682,362139.9499
600785.SH,20260304,32.3969,1.8993,0.7134,432535.1638,432535.1638
603123.SH,20260304,,6.0823,4.9556,1111841.4377,907968.121
600633.SH,20260304,28.6628,1.606,5.3201,1638352.2178,1638352.2178
003038.SZ,20260304,105.423,1.3682,0.4793,410627.364,275036.7957
301301.SZ,20260304,26.0471,3.0753,5.1445,2437482.905,675236.1162
688292.SH,20260304,,4.104,10.8275,416298.9111,416298.9111
603912.SH,20260304,,2.9634,6.2206,519085.5135,519085.5135
688276.SH,20260304,,1.9954,12.9519,766507.5291,766507.5291
002901.SZ,20260304,34.7072,5.6335,7.5714,1879648.5572,1309682.8469
002544.SZ,20260304,1880.577,5.2839,4.196,1974228.8149,1974040.7024
603330.SH,20260304,,2.1374,3.242,326235.9313,326235.9313
601375.SH,20260304,41.204,1.3617,10.59,1945368.6893,1444510.7543
301575.SZ,20260304,32.4258,3.0245,3.7428,415235.97,79200.3707
688082.SH,20260304,54.4444,5.6424,11.1993,7600048.2803,6907019.6327
920015.BJ,20260304,32.6699,3.7943,6.1631,636214.3682,177138.7539
002462.SZ,20260304,60.908,0.9791,0.2164,432601.659,432250.6314
300055.SZ,20260304,151.0181,1.6211,3.1897,837586.3556,633482.1933
603983.SH,20260304,32.5919,3.5059,3.2586,1130018.0,1130018.0
688517.SH,20260304,30.4116,3.013,3.3813,246996.6367,246996.6367
300494.SZ,20260304,,4.0707,4.7997,586159.5408,476025.9413
300010.SZ,20260304,120.8105,7.9973,14.6095,1425962.7347,1147699.4816
688286.SH,20260304,106.5748,3.7211,6.4253,398697.0985,398697.0985
603179.SH,20260304,42.4963,5.4238,2.5761,3882689.9476,3882689.9476
002414.SZ,20260304,737.0771,8.9935,15.8424,6231003.9816,4958575.5368
002021.SZ,20260304,,6.6296,4.9572,412439.6764,412426.0724
002755.SZ,20260304,51.293,4.1067,7.2035,1316131.3777,1316118.9348
300278.SZ,20260304,608.719,4.205,3.0983,728151.5516,725864.2677
688069.SH,20260304,53.9859,2.2533,5.367,282387.0,282387.0
688695.SH,20260304,,2.859,14.1553,222749.559,134274.0191
688601.SH,20260304,180.8091,5.1753,8.4028,645735.741,645735.741
603315.SH,20260304,107.9015,3.0086,4.3271,510984.1911,510984.1911
688299.SH,20260304,,2.8106,5.0595,546046.4986,546046.4986
300975.SZ,20260304,63.4252,4.4186,1.2465,1006463.2099,720887.3684
300941.SZ,20260304,101.5232,3.3943,18.7965,432841.5,224693.0413
920896.BJ,20260304,31.2719,4.347,4.3371,193743.1954,84795.3391
600426.SH,20260304,26.543,2.6629,2.6281,8567058.1812,8552007.1873
002942.SZ,20260304,37.5661,2.648,3.1197,325587.2158,286629.1686
002040.SZ,20260304,31.8497,1.6942,5.4909,578217.1772,575999.4023
688185.SH,20260304,602.6146,3.3908,15.7284,1679650.803,777621.3539
300006.SZ,20260304,,2.7336,6.5188,502613.7336,502570.7474
300694.SZ,20260304,85.0279,1.9108,1.9102,266562.4217,266562.4217
002822.SZ,20260304,,4.7852,6.3018,661369.4058,362930.1348
688165.SH,20260304,,7.8278,10.2913,953292.06,953292.06
600791.SH,20260304,,9.5731,0.9392,377701.92,377229.6225
301446.SZ,20260304,49.7477,3.6877,8.1067,435240.0,132965.82
920045.BJ,20260304,80.9199,24.4173,11.0238,2442407.1422,722175.9558
000544.SZ,20260304,8.123,0.9497,1.6395,861621.0874,861621.0874
000681.SZ,20260304,146.0483,4.5021,20.0778,1632345.4259,1575693.8222
600210.SH,20260304,8.7579,1.6377,0.9689,1092050.0338,1092050.0338
920363.BJ,20260304,356.2102,5.0536,9.1535,177823.35,95179.8689
600137.SH,20260304,73.2358,3.7064,5.2613,201143.1896,201143.1896
688583.SH,20260304,133.8133,10.8658,34.48,1277733.6,445232.9507
600523.SH,20260304,33.8747,1.9321,2.3916,604849.7347,604450.7515
603895.SH,20260304,,16.0983,6.9819,311918.88,311918.88
002602.SZ,20260304,33.9438,4.4144,3.7268,12788133.8287,11792506.3428
002631.SZ,20260304,,2.1325,3.8001,466410.4854,464239.8259
301091.SZ,20260304,144.3083,5.4611,10.7099,1292890.56,1292890.56
600058.SH,20260304,130.2928,2.6952,0.2373,1346319.853,1346319.853
002015.SZ,20260304,36.0019,1.8828,2.2821,2322977.5226,2322977.5226
688200.SH,20260304,66.8113,8.8134,26.7127,3596645.1918,3596645.1918
301261.SZ,20260304,136.9475,4.5996,6.5555,708131.3092,302003.1173
002643.SZ,20260304,60.0001,2.1335,4.0879,1535804.1504,1513067.8285
001211.SZ,20260304,85.6074,2.2492,1.2761,194400.0,180890.7525
002466.SZ,20260304,,1.9828,8.546,8884417.6265,7684589.71
603005.SH,20260304,55.7213,4.4693,13.9737,2059558.2475,2059558.2475
002956.SZ,20260304,35.8535,3.6027,2.6058,562582.1502,562525.2385
600975.SH,20260304,285.2905,2.3558,0.9925,711057.5301,711057.5301
000710.SZ,20260304,,2.4687,4.2483,399832.7769,372698.3429
300147.SZ,20260304,,8.7835,4.1358,608376.7214,604806.4848
603380.SH,20260304,26.1021,3.7755,2.4773,577748.7612,577748.7612
002753.SZ,20260304,41.4039,1.2172,0.8216,323650.528,183321.7357
002655.SZ,20260304,71.9819,7.9976,4.3557,601826.5207,601662.0085
600585.SH,20260304,15.0933,0.6978,1.5783,13285351.5656,10027254.3656
300451.SZ,20260304,,1.7774,6.859,765267.5978,754186.7224
301358.SZ,20260304,67.575,4.1171,1.6882,5055534.081,5049788.8805
605369.SH,20260304,38.0143,2.2639,3.4557,388508.5761,388508.5761
002364.SZ,20260304,188.5932,7.5015,8.2444,1814679.1712,1797094.1072
300747.SZ,20260304,131.421,5.4767,5.3783,1803859.2,1635786.9381
601065.SH,20260304,18.4595,1.2507,2.3386,553430.204,358396.484
002501.SZ,20260304,,26.2558,23.6378,692250.0,691561.4952
300540.SZ,20260304,83.5774,5.1947,6.9217,573438.6568,516404.5556
603856.SH,20260304,21.309,1.3769,1.843,372313.9992,372313.9992
301090.SZ,20260304,,1.7225,0.7367,1080786.6867,1079659.5343
002152.SZ,20260304,37.2106,2.5908,2.6401,3186180.2581,3184577.5538
002369.SZ,20260304,,14.1203,2.5278,437690.2482,437118.2942
600600.SH,20260304,18.0991,2.6741,2.5745,8378886.4332,4355451.5419
000568.SZ,20260304,12.0668,3.1995,5.0817,15255206.5045,15248101.2985
605388.SH,20260304,,2.275,2.8357,390314.6,390314.6
605255.SH,20260304,460.0493,18.781,45.3215,1496600.96,1496600.96
603618.SH,20260304,,5.2487,1.5315,1423542.3933,1423542.3933
600790.SH,20260304,66.7756,0.9615,5.7883,557000.5526,557000.5526
603817.SH,20260304,18.3836,1.2398,2.9191,392217.8188,392217.8188
002620.SZ,20260304,,,4.5631,239708.69,200253.7924
603228.SH,20260304,51.6474,4.9071,4.2713,6263407.4555,6205775.4251
600100.SH,20260304,72.1091,1.7642,1.7966,2851103.3538,2851103.3538
600162.SH,20260304,,1.0174,3.501,588318.862,588318.862
920195.BJ,20260304,18.1498,2.4203,1.772,200863.47,144985.1603
002889.SZ,20260304,34.7022,2.1232,1.3735,532511.1355,354311.2197
000012.SZ,20260304,,1.1078,1.0452,1467790.8271,936553.3338
301121.SZ,20260304,101.0862,2.3333,3.0408,387892.2737,198572.1949
301056.SZ,20260304,54.947,5.2093,6.859,399379.6405,263465.7575
600278.SH,20260304,32.9718,0.8961,0.1917,687069.4589,687069.4589
601098.SH,20260304,11.9411,1.2144,1.5165,1891188.0,1891188.0
000897.SZ,20260304,22.5972,1.1422,2.3654,350948.0748,350941.4346
600567.SH,20260304,,0.6457,0.3641,1047037.2488,1047037.2488
920475.BJ,20260304,,4.5119,8.8713,157552.54,65512.6067
301280.SZ,20260304,34.8622,3.9545,4.145,738065.6354,216528.7454
920023.BJ,20260304,120.8978,1.1841,2.658,142704.544,117200.5191
301139.SZ,20260304,161.578,1.0995,1.9154,214711.6928,134511.1834
688785.SH,20260304,181.4547,9.4913,39.1412,2075462.9473,390179.2982
301218.SZ,20260304,,3.9121,5.6654,359111.96,220646.7646
920866.BJ,20260304,52.9367,2.1688,3.3718,166690.4575,86589.0067
002484.SZ,20260304,39.9606,4.5258,5.1571,2777811.1913,2679662.4175
688051.SH,20260304,,4.3381,12.0455,256439.544,256439.544
601138.SH,20260304,34.9313,6.8886,1.3745,106757660.5187,106757660.5187
300813.SZ,20260304,187.845,3.9129,9.6703,309179.2077,194006.2872
600238.SH,20260304,,23.3617,12.5122,237097.8,235548.6658
601975.SH,20260304,20.1534,2.2054,4.2596,2443139.9219,2443139.9219
300618.SZ,20260304,56.21,2.7425,2.3094,1533310.2975,1349130.9538
002671.SZ,20260304,29.5368,1.7943,2.0566,319349.3382,312378.4996
603633.SH,20260304,219.3024,1.8224,2.2657,353399.3573,353399.3573
001323.SZ,20260304,15.9689,2.5745,2.0723,1136866.0363,813291.1259
000404.SZ,20260304,10.7739,1.1507,0.4208,489285.1732,486981.8591
002052.SZ,20260304,27.4724,26.0652,8.5139,867562.9672,794863.3897
002034.SZ,20260304,12.2918,1.0751,2.2351,737342.671,733683.3852
300814.SZ,20260304,597.7697,12.6471,11.7786,2078931.2335,2078931.2335
001280.SZ,20260304,114.5473,11.912,9.8369,19544318.1801,1493924.5976
000065.SZ,20260304,20.129,1.4039,1.0511,1563301.146,1312299.2396
920249.BJ,20260304,109.1104,7.034,2.2056,536313.36,158579.7007
300824.SZ,20260304,30.2867,4.474,3.525,334826.5657,324724.185
000766.SZ,20260304,352.7853,8.8115,16.2709,2027705.8953,2026684.1147
000591.SZ,20260304,21.4759,0.9444,4.241,2276176.6459,2275654.1692
002993.SZ,20260304,23.7549,2.5967,1.758,1242180.0,1073011.1985
603259.SH,20260304,18.313,3.8699,6.1844,27456533.3403,22759124.8237
000541.SZ,20260304,27.2657,1.3664,1.0547,916859.6033,734628.324
688152.SH,20260304,,2.991,11.7215,363916.6405,363916.6405
600222.SH,20260304,83.9656,2.4873,2.2055,394259.8764,394259.8764
601318.SH,20260304,7.9759,1.1544,1.0298,111887119.8871,65868542.1479
300531.SZ,20260304,,3.5883,3.4477,504093.9751,484751.2187
300696.SZ,20260304,220.6903,4.7168,19.7552,892650.8332,809624.8218
600479.SH,20260304,18.6735,1.7738,1.4788,537493.3375,457009.7718
688218.SH,20260304,,2.895,4.748,244319.5535,244319.5535
920122.BJ,20260304,132.208,8.3927,14.6736,284751.3874,115377.051
603309.SH,20260304,16.4746,2.1444,2.4541,402490.6854,402490.6854
002381.SZ,20260304,41.202,1.3127,1.0169,278638.1564,216908.4874
600983.SH,20260304,19.4122,3.2591,2.0435,903631.581,903631.581
688759.SH,20260304,,9.8423,,1643533.8714,169679.1546
600064.SH,20260304,6.37,0.7522,5.1851,1481170.7353,1481170.7353
002355.SZ,20260304,,3.6401,4.9681,445208.346,411698.9889
920950.BJ,20260304,31.4901,4.1151,6.9313,131316.12,63974.6991
002609.SZ,20260304,96.0256,2.395,3.3004,575877.7627,411163.1709
000950.SZ,20260304,25.8689,0.8427,0.1167,969511.6145,969511.6145
688333.SH,20260304,133.6014,5.6222,15.0534,2804395.5848,2804395.5848
688062.SH,20260304,,35.9641,18.927,1253944.8,640685.46
