ts_code,trade_date,pe_ttm,pb,ps_ttm,total_mv,circ_mv
603400.SH,20251105,35.0241,4.5134,4.0019,568300.0,111373.2972
300599.SZ,20251105,,1.4306,2.9348,283640.2011,168174.0261
000554.SZ,20251105,21.26,2.9992,1.0699,338478.4959,255307.8507
002038.SZ,20251105,92.7176,1.3643,13.4232,776676.6,644046.5826
000158.SZ,20251105,,7.2895,4.2104,3803109.1793,3777690.8132
002122.SZ,20251105,,2.815,5.8424,614460.6765,610383.26
300223.SZ,20251105,139.2347,3.4402,9.5816,4261799.6655,3714477.8611
301183.SZ,20251105,79.7289,8.1774,9.3029,762800.0,559008.2162
600177.SH,20251105,13.4017,0.8153,2.778,3490698.636,3490698.636
002160.SZ,20251105,116.9748,1.5813,0.701,588685.2652,452312.2699
301439.SZ,20251105,31.3084,2.1261,1.6473,629566.727,296493.523
002817.SZ,20251105,42.5572,2.5768,5.219,245858.6957,238412.3005
603876.SH,20251105,33.7972,1.7716,0.498,1295398.4949,1295398.4949
603611.SH,20251105,12.8129,2.0212,0.9251,634728.349,634728.349
688053.SH,20251105,,1.8162,15.2887,292200.0,292200.0
601229.SH,20251105,5.9323,0.6055,2.6135,14265835.5813,14265835.5813
603160.SH,20251105,47.2873,4.2501,8.4209,3935227.8643,3935227.8643
301217.SZ,20251105,3996.5898,5.0003,4.3262,2697616.5802,2697616.5802
300419.SZ,20251105,,6.6548,9.3062,287215.6944,287215.6944
301073.SZ,20251105,254.3298,4.5421,6.2912,427014.497,391282.182
603991.SH,20251105,,24.5553,15.1161,486639.0019,486639.0019
000803.SZ,20251105,40.4139,2.1312,2.167,312884.7187,308517.6004
688105.SH,20251105,,2.3842,6.8163,916380.3894,916380.3894
920101.BJ,20251105,33.8959,3.902,4.4323,399651.264,91487.1049
601868.SH,20251105,12.7465,0.9235,0.2178,10130952.7635,7880180.8155
600779.SH,20251105,37.6855,4.0579,5.4084,2042638.3996,2042638.3996
601456.SH,20251105,34.6444,1.175,9.1007,6112317.8593,2795107.7053
002664.SZ,20251105,193.5942,3.0431,1.7954,1073974.2,1059177.6875
603301.SH,20251105,94.8005,4.6693,6.1602,2662913.3128,2662913.3128
300377.SZ,20251105,,5.8732,11.4754,1480978.0738,1304847.1959
301590.SZ,20251105,43.9134,4.1982,5.6535,816060.0,158637.4397
000517.SZ,20251105,,1.1288,0.5721,649520.1869,508365.2289
002546.SZ,20251105,9.5213,1.7751,8.7057,665571.1786,639383.2126
300899.SZ,20251105,84.8368,2.8287,12.1752,188161.2247,120761.3947
600497.SH,20251105,28.5412,1.9455,1.529,3261126.1725,3261126.1725
002917.SZ,20251105,32.7412,2.9086,2.8767,488745.561,366232.1116
002916.SZ,20251105,55.4935,9.3106,6.9722,15068341.967,15029466.2832
002641.SZ,20251105,61.1959,0.9874,0.8624,538343.1155,496689.658
600576.SH,20251105,40.462,2.6237,7.1883,779311.2972,488028.2713
600775.SH,20251105,,3.7444,4.7619,1132245.9374,832407.9374
600127.SH,20251105,311.0416,6.465,1.0985,439621.5043,439621.5043
300092.SZ,20251105,62.9207,3.1523,5.0209,511962.5935,392240.0325
601011.SH,20251105,,1.437,12.8978,827567.0808,827567.0808
600710.SH,20251105,12.3159,1.8719,0.1309,1540657.5827,1540657.5827
688519.SH,20251105,109.0709,5.9614,3.6222,1659126.6711,1659126.6711
300818.SZ,20251105,86.125,2.7871,5.5178,504798.8586,327461.8943
300129.SZ,20251105,32.5143,1.7659,1.4498,810557.6341,576136.4792
600185.SH,20251105,,22.7509,2.4413,1302539.0043,1302539.0043
600798.SH,20251105,,1.2983,1.8399,506744.3644,506744.3644
300464.SZ,20251105,,25.1556,2.4328,349316.4029,271126.461
601528.SH,20251105,5.5167,0.5733,2.5042,1106659.0268,978233.4874
601588.SH,20251105,,0.868,0.9622,653201.88,516040.0
600738.SH,20251105,52.9253,2.1009,6.8351,428631.7379,428255.0683
301201.SZ,20251105,,2.2595,12.8495,481159.9926,337572.7854
603999.SH,20251105,57.6386,1.9794,4.7472,404928.0,404928.0
603967.SH,20251105,16.2476,1.7977,0.4525,420506.7192,420506.7192
600751.SH,20251105,118.7537,1.719,9.8148,1301802.6646,1155361.8843
000159.SZ,20251105,90.6625,1.4858,2.0942,302832.1756,302823.9068
688030.SH,20251105,,4.2398,3.4956,353075.8946,353075.8946
002418.SZ,20251105,,4.5049,2.2934,648884.4,648882.88
603660.SH,20251105,,5.2305,3.8465,512441.3075,508641.6928
920270.BJ,20251105,38.6629,4.6617,8.2308,190191.888,147491.2803
301189.SZ,20251105,,1.9051,4.8604,400403.8396,384447.0831
600778.SH,20251105,350.5619,9.3319,1.4569,214617.5415,214427.0537
688665.SH,20251105,32.4962,4.5631,4.8822,514833.1059,514833.1059
002622.SZ,20251105,,7.9537,3.8464,289800.0,289791.4613
300881.SZ,20251105,22.8748,3.8607,1.3914,422180.0,220325.1875
002120.SZ,20251105,17.2401,1.0469,0.4217,2130912.161,2069119.6724
920810.BJ,20251105,,6.3147,15.1439,146535.2,95358.7288
002542.SZ,20251105,,13.0626,6.6168,682712.127,664815.5454
300608.SZ,20251105,,2.9838,5.0483,398480.5976,345953.9436
300889.SZ,20251105,,3.5529,4.7675,519956.1359,345572.4374
688680.SH,20251105,,3.0139,2.651,373402.1716,373402.1716
603108.SH,20251105,,2.4392,1.36,1006931.2744,1006931.2744
002850.SZ,20251105,27.8799,3.6582,3.2562,4572001.9691,3291629.0011
002777.SZ,20251105,80.5241,4.7367,5.764,782987.1309,775853.0397
600817.SH,20251105,21.9523,2.6183,1.6894,622366.1718,617628.1518
600211.SH,20251105,14.71,4.0641,5.3054,1443345.3597,1443345.3597
688345.SH,20251105,,3.3415,1.3951,368892.2265,364700.0
002388.SZ,20251105,,3.1189,1.5298,305397.1648,302721.65
688788.SH,20251105,,5.6708,40.9001,1099062.1024,1099062.1024
002256.SZ,20251105,,5.7078,15.0652,646038.1081,632154.3092
002896.SZ,20251105,232.8141,14.1854,16.9606,1695401.0741,1695401.0741
000767.SZ,20251105,14.5002,1.5109,0.5931,947698.2035,896971.9023
600123.SH,20251105,470.7407,0.6375,1.0997,1007696.1744,1007696.1744
000631.SZ,20251105,80.179,1.3019,17.1635,764094.0278,764094.0278
300602.SZ,20251105,46.5091,4.3506,2.7742,1726970.6632,1173558.6951
002097.SZ,20251105,104.8122,3.0106,2.0154,1413121.7022,1410599.3678
603669.SH,20251105,,6.06,9.4969,408946.4724,408946.4724
300826.SZ,20251105,193.4751,2.2312,4.3535,300881.2317,290807.2591
688598.SH,20251105,,1.2823,8.915,637041.893,624773.5655
688266.SH,20251105,,23.4295,36.2679,2692082.2516,2692082.2516
603195.SH,20251105,19.48,4.9599,4.7293,7767884.12,7734127.6791
603200.SH,20251105,125.0717,13.1363,29.1398,1425951.317,1425951.317
920237.BJ,20251105,47.1073,5.0096,7.0576,256932.1872,251981.5181
601366.SH,20251105,277.9252,1.0644,0.5877,421323.0867,421323.0867
600588.SH,20251105,,7.0108,5.7715,5193836.0617,5193836.0617
002855.SZ,20251105,,13.0503,2.5995,426798.8892,426465.5658
002865.SZ,20251105,,2.733,1.7125,1272740.6262,978166.1952
002012.SZ,20251105,579.5418,1.8251,4.6772,281510.5329,281008.4065
000785.SZ,20251105,41.8623,0.885,1.4428,1824525.3025,1727994.885
001319.SZ,20251105,29.1958,2.9357,3.4209,393657.6,228288.2088
000715.SZ,20251105,28.4129,1.6423,4.2511,322639.4693,321779.0604
603535.SH,20251105,30.7303,2.1869,4.3868,575804.8508,575804.8508
300001.SZ,20251105,27.7479,3.9977,2.1787,3206723.5721,3133867.45
000887.SZ,20251105,19.1235,2.042,1.5237,2881796.0562,2877157.2609
605577.SH,20251105,23.9671,1.6392,4.216,651555.5564,651555.5564
603106.SH,20251105,56.9793,4.0831,11.9812,534053.52,534053.52
688568.SH,20251105,89.3389,8.1439,9.105,3149083.5201,3149083.5201
601101.SH,20251105,24.4706,0.9547,1.3411,1153438.3387,1153438.3387
000795.SZ,20251105,48.9219,4.5543,3.0597,1183566.2035,1183566.2035
603567.SH,20251105,,1.4796,6.7614,1078382.0062,1076713.4405
301188.SZ,20251105,87.6472,2.6879,4.1955,407371.6846,407371.6846
603939.SH,20251105,17.2566,2.5873,1.1748,2834631.9116,2834572.2552
300441.SZ,20251105,18.0546,2.1212,2.8894,523910.1007,509384.4679
301349.SZ,20251105,253.7131,1.7394,4.364,474300.0,227419.1729
603331.SH,20251105,34.3497,1.8471,1.6034,245036.8708,245036.8708
301248.SZ,20251105,3204.5466,2.6081,5.0741,398403.36,291155.9904
002565.SZ,20251105,141.1621,4.2911,6.2253,800291.6361,800257.6611
603345.SH,20251105,17.9768,1.6485,1.6169,2493334.5003,2194134.1496
600375.SH,20251105,21.456,3.6573,2.1861,1223143.453,829904.2349
601699.SH,20251105,39.0794,1.0076,1.5549,4711469.49,4711469.49
300667.SZ,20251105,,2.9528,4.6452,334579.9238,282250.825
688787.SH,20251105,590.5412,9.4794,21.5166,692533.0664,692533.0664
300755.SZ,20251105,,2.8397,1.2204,829428.816,828727.3012
600163.SH,20251105,19.2954,1.583,6.373,1099931.7707,1099931.7707
301063.SZ,20251105,45.0681,1.7079,1.4995,267789.6178,257746.0474
688757.SH,20251105,139.3685,12.8391,22.8509,1158713.8993,100683.6213
688531.SH,20251105,67.2091,3.3095,11.361,1096066.2822,707993.6172
300318.SZ,20251105,,3.569,5.7568,480337.4911,469541.2166
300610.SZ,20251105,35.3732,2.1467,2.8189,247689.193,185734.7124
603915.SH,20251105,43.6756,3.2714,4.4565,1180625.199,1180625.199
300510.SZ,20251105,,1.7449,3.9887,386779.9383,386779.9383
301226.SZ,20251105,114.692,3.5913,6.4021,327379.2,327379.2
600337.SH,20251105,,1.315,1.0509,330509.5715,330509.5715
600156.SH,20251105,,8.9799,3.777,354661.6392,354661.6392
002549.SZ,20251105,263.8471,7.6697,24.6067,1586088.5622,1579272.0788
002373.SZ,20251105,,1.4844,2.3936,1698702.3311,1480913.6855
603860.SH,20251105,48.8766,2.6812,8.5206,214309.52,214309.52
002003.SZ,20251105,18.7711,2.7587,2.6213,1239023.0322,1077610.8792
603230.SH,20251105,18.1589,1.5858,2.5968,443317.842,443317.842
301289.SZ,20251105,56.1212,4.9564,14.6956,489840.0,487027.188
000920.SZ,20251105,26.6948,3.2982,3.2751,645600.4472,576421.265
300019.SZ,20251105,29.0309,3.3454,2.4332,894733.6092,768236.2513
300024.SZ,20251105,,6.6113,7.2336,2840034.5893,2793427.4039
920061.BJ,20251105,439.3879,8.8146,23.7136,244791.82,127131.2952
300772.SZ,20251105,32.2475,2.1943,0.5417,1449373.4726,1285387.938
600392.SH,20251105,43.0079,2.9152,2.8552,3879005.1994,3879005.1994
600475.SH,20251105,29.8944,1.9509,1.9852,1695883.2032,1672679.2832
688543.SH,20251105,56.0511,4.6966,8.8718,1078669.0746,598943.8746
000898.SZ,20251105,,0.5572,0.2576,2548428.1822,2164398.1591
600546.SH,20251105,18.5554,1.397,0.9978,2287754.3856,2287754.3856
301231.SZ,20251105,,3.8301,10.0421,322070.4,205679.538
301551.SZ,20251105,53.6011,6.067,25.7293,1552038.8,599668.4336
600961.SH,20251105,14.757,4.2804,0.7323,1568539.8918,1099149.7259
603596.SH,20251105,22.0622,3.9873,2.4901,2917317.0442,2917317.0442
301137.SZ,20251105,177.5203,6.425,5.0439,880885.923,872823.843
605122.SH,20251105,,1.2009,2.0696,240950.892,240950.892
301012.SZ,20251105,103.4541,4.5616,3.7693,531989.3976,387464.2896
600828.SH,20251105,,1.0273,2.9921,722236.7217,721977.1955
600165.SH,20251105,,,5.5139,269159.3236,269159.3236
000682.SZ,20251105,22.9312,3.1585,2.1508,1737582.2011,1737361.7929
920110.BJ,20251105,33.3274,4.3858,7.9594,156585.0,65199.585
688565.SH,20251105,50.6987,3.3443,3.9232,164553.27,164553.27
002721.SZ,20251105,,4.3544,13.6637,893551.2146,893551.2146
603583.SH,20251105,38.8952,3.0344,3.4829,1434682.1816,1421576.4256
600108.SH,20251105,65.4428,1.4395,1.436,621065.9236,621065.9236
600583.SH,20251105,12.2686,0.9191,0.9123,2480380.0428,2480380.0428
603308.SH,20251105,81.1229,5.8427,10.5267,2867570.8903,2867570.8903
920806.BJ,20251105,44.9585,2.8844,2.1872,430654.9071,430654.9071
300839.SZ,20251105,,5.1184,1.3769,385517.3925,378623.5975
002731.SZ,20251105,12.1978,1.7858,0.743,334027.424,299471.9456
300883.SZ,20251105,,1.6891,2.7036,240124.0,229488.1551
002102.SZ,20251105,,2.8162,0.9221,933311.2998,819177.262
603131.SH,20251105,,6.1323,7.4632,736152.2532,736152.2532
920570.BJ,20251105,,5.7015,16.0013,195662.3019,94931.1636
000975.SZ,20251105,19.7457,3.9772,3.4747,5736708.1995,5221675.4231
002037.SZ,20251105,,2.6652,0.7298,500335.6072,500335.6072
600289.SH,20251105,,3.7488,13.0809,419018.5738,375772.6622
300395.SZ,20251105,94.2572,8.5604,21.5253,3895594.5729,3816244.6568
601607.SH,20251105,11.7319,0.874,0.236,6623134.1909,4981524.6039
002458.SZ,20251105,42.9726,2.4025,3.3465,1010154.9914,683717.1322
600882.SH,20251105,62.274,2.7555,2.4462,1273603.9566,1273603.9566
001283.SZ,20251105,39.6071,2.1664,1.3087,748073.8565,596874.2367
000718.SZ,20251105,,0.8605,5.2053,804178.6418,604754.6773
002141.SZ,20251105,,4.9175,3.0849,409042.576,403512.4665
920174.BJ,20251105,62.9701,5.7619,6.2163,484246.9028,468064.0834
600500.SH,20251105,,1.3245,0.3059,1503591.3855,1502836.8335
300542.SZ,20251105,,10.2255,4.1624,553530.0527,459168.3218
000423.SZ,20251105,18.3968,3.1047,4.8577,3088512.8479,3083914.7357
300015.SZ,20251105,34.9084,5.009,5.0697,11237102.9874,9556805.8035
300699.SZ,20251105,43.3037,4.2417,9.2463,2342749.936,2314826.5121
600460.SH,20251105,92.1617,4.1681,3.8975,4977238.8884,4977238.8884
002389.SZ,20251105,242.1108,2.6688,7.617,2132343.1855,2132001.1263
688625.SH,20251105,24.4161,4.6706,7.0237,683981.694,683981.694
000650.SZ,20251105,19.6772,1.3797,2.3322,876361.3345,833447.5321
605058.SH,20251105,29.0435,2.4646,3.1693,429772.3177,429772.3177
300809.SZ,20251105,201.9853,5.7949,18.8049,954068.0096,566593.0436
002279.SZ,20251105,158.1998,4.9195,2.3712,688903.2899,630992.1519
002957.SZ,20251105,40.4176,2.7944,3.6508,894982.635,892204.6549
301067.SZ,20251105,3073.4845,4.936,5.1167,409363.56,268719.669
000917.SZ,20251105,75.2661,1.2059,2.891,1257372.4718,1257286.455
600604.SH,20251105,,1.8228,4.2833,1133349.4064,851510.1564
000915.SZ,20251105,14.4653,2.9537,3.4229,807506.2973,806983.3668
600243.SH,20251105,,3.7197,9.5157,235662.45,235662.45
300759.SZ,20251105,37.7045,3.9025,4.2104,5702673.0487,4551966.4539
601059.SH,20251105,32.9575,2.989,15.2557,6041709.0,1288450.8
600054.SH,20251105,29.3704,1.74,4.0539,832951.3205,586188.6
603579.SH,20251105,34.1093,1.9892,3.4581,546619.756,546619.756
002528.SZ,20251105,,37.4363,6.4046,378781.3259,331869.3863
002271.SZ,20251105,,1.4392,1.1121,2997818.3318,2403301.9369
301152.SZ,20251105,,2.9266,2.0655,394098.0832,235646.9489
688520.SH,20251105,,,12.0959,2283236.2057,2283236.2057
002823.SZ,20251105,24.6515,2.8293,1.9858,574974.0297,383325.938
301070.SZ,20251105,2016.1863,7.0495,19.0346,554552.5966,364794.6008
000545.SZ,20251105,,3.1484,1.6426,287168.4309,286752.3009
920062.BJ,20251105,67.2485,3.3,1.6113,247771.3417,175129.2596
600643.SH,20251105,,0.7592,6.9947,908107.3435,906500.4781
600875.SH,20251105,23.5551,1.7289,1.0074,7687935.0047,5031463.9407
002299.SZ,20251105,13.935,1.8409,1.0707,2090913.9147,2061846.3964
603613.SH,20251105,14.1002,2.2803,0.3883,2023990.7167,2023990.7167
600688.SH,20251105,,1.199,0.3636,2909762.43,2022752.526
688153.SH,20251105,905.9813,3.8531,7.0933,1539659.9426,1462040.2776
002806.SZ,20251105,40.107,2.448,2.4168,281959.8838,231038.443
000020.SZ,20251105,97.1216,10.0023,4.7576,425025.0017,271929.2519
300927.SZ,20251105,13.8278,3.9057,2.9475,376057.8,367015.6627
600257.SH,20251105,,3.5322,3.0452,281523.755,281523.755
002061.SZ,20251105,9.573,0.72,0.2338,1134984.3578,1104633.6075
603816.SH,20251105,15.6579,2.4205,1.2695,2499676.9723,2471421.8409
002878.SZ,20251105,,3.8321,1.5727,493068.4302,444025.6011
605136.SH,20251105,,1.6347,2.3842,400058.0415,400058.0415
300291.SZ,20251105,,2.0174,24.8174,615995.8318,608716.1532
002232.SZ,20251105,842.3064,5.8909,9.3451,797078.0357,797078.0357
688279.SH,20251105,100.0593,4.1047,28.3894,2059181.411,1672639.219
000546.SZ,20251105,,1.0194,0.4603,413708.8754,370647.1696
002169.SZ,20251105,,2.8687,2.3621,756874.8589,733637.7261
002977.SZ,20251105,,3.8946,50.7636,407687.28,226108.857
002985.SZ,20251105,158.3403,3.6578,13.5734,957065.7824,506634.567
002538.SZ,20251105,23.0097,0.9527,1.1505,511279.902,511276.78
603053.SH,20251105,19.6018,1.9715,1.8137,951112.3,951112.3
603679.SH,20251105,,3.8153,6.3315,286738.4471,286738.4471
600619.SH,20251105,341.199,3.7035,1.1304,2267976.7299,1667526.3482
300679.SZ,20251105,39.5918,4.2222,3.9572,2124100.0,1795726.295
603757.SH,20251105,37.5172,3.7593,3.6775,756635.6825,756635.6825
603516.SH,20251105,8302.1374,30.1225,115.8326,4193424.5958,4193424.5958
600771.SH,20251105,116.1737,5.8043,6.8914,956955.1807,956955.1807
000962.SZ,20251105,58.9684,5.6872,9.8803,1565079.2308,1555159.5625
002920.SZ,20251105,28.3639,4.6213,2.1843,6767001.7843,6271453.8365
605500.SH,20251105,44.0225,1.5202,1.4648,388292.8,388292.8
688039.SH,20251105,,4.9362,15.792,548361.8602,548361.8602
300852.SZ,20251105,41.8209,2.8214,3.5048,620803.8714,599262.3216
002652.SZ,20251105,,8.3724,6.971,209946.24,209946.24
920662.BJ,20251105,109.9054,5.8933,6.9111,270266.8562,75880.5808
600575.SH,20251105,19.4379,1.2125,0.5382,1492324.249,1492324.249
000509.SZ,20251105,,32.8145,4.5042,407788.6598,407787.427
603081.SH,20251105,54.842,1.7854,2.4078,570796.3503,570796.3503
600200.SH,20251105,,0.4118,0.9666,71087.948,71087.948
601698.SH,20251105,356.0346,5.8193,35.0424,9234506.5106,9234506.5106
002847.SZ,20251105,26.2535,9.2371,3.361,1973015.4182,1777301.8953
920504.BJ,20251105,76.7381,6.2064,10.1326,124149.3315,48968.3078
301536.SZ,20251105,93.38,7.837,9.045,2448478.637,1087136.3532
300977.SZ,20251105,,2.1481,6.483,297755.478,185433.021
300185.SZ,20251105,173.5259,1.8436,1.8512,1223659.5348,1164075.5473
002746.SZ,20251105,19.1995,1.2108,0.981,551605.324,454902.4615
301003.SZ,20251105,30.8674,3.3852,6.4122,375905.96,290793.17
600066.SH,20251105,14.2934,5.3026,1.8005,7113386.7235,7113386.7235
301068.SZ,20251105,190.3429,4.8816,3.0489,385933.2914,275224.2401
300870.SZ,20251105,65.5211,8.4071,4.8265,2182038.9602,2182038.9602
920082.BJ,20251105,38.9231,5.4351,3.7909,286494.705,77051.15
600782.SH,20251105,13.6913,0.5029,0.3515,1330302.6183,1314882.5983
301018.SZ,20251105,117.1179,5.4197,4.0544,1438014.1084,1075591.8327
000552.SZ,20251105,,0.8775,1.8105,1434284.894,998508.4094
688719.SH,20251105,,2.6586,4.6838,450810.8281,350545.0183
002709.SZ,20251105,135.875,5.8646,5.3068,7693799.9752,5565982.2389
920857.BJ,20251105,,6.1584,5.488,228978.1283,228978.1283
000068.SZ,20251105,,6.59,4.049,400655.2427,400655.2427
301135.SZ,20251105,72.6899,2.3204,2.0786,290053.44,217530.8338
603026.SH,20251105,,3.0445,2.4444,1471833.9136,1281951.0
002079.SZ,20251105,87.303,2.7123,1.9573,836366.4597,835581.2749
688335.SH,20251105,,2.6573,11.9866,304211.0866,304211.0866
002558.SZ,20251105,38.817,4.5312,16.878,6874168.9209,6874168.9209
603205.SH,20251105,42.7149,3.022,4.4596,440700.0,110175.0
600458.SH,20251105,22.9549,1.7025,0.5946,1304583.8805,1134458.7301
002584.SZ,20251105,,2.2054,0.6916,494507.8766,395820.4153
002318.SZ,20251105,14.2193,2.9763,1.7951,2427292.0685,2372114.9964
000823.SZ,20251105,28.0462,1.4682,1.1127,691645.1666,691615.8724
920429.BJ,20251105,58.0386,2.6864,2.0761,222606.0,202560.5371
000551.SZ,20251105,21.3847,1.957,1.3911,550656.7403,548667.9553
600792.SH,20251105,,1.8464,0.9566,524993.8628,524993.8628
603382.SH,20251105,43.4241,3.4513,1.2756,598310.7658,117254.3589
300176.SZ,20251105,103.222,2.8182,1.4648,268772.8752,268772.8752
000016.SZ,20251105,,10.4831,1.243,1326777.9198,879723.1838
300339.SZ,20251105,376.3982,13.4822,13.0919,4855716.8976,4741555.6087
600287.SH,20251105,102.9756,1.1056,0.9193,255848.3688,254652.1111
688387.SH,20251105,,3.6394,3.627,2215350.0,1306871.6256
600151.SH,20251105,,2.6271,3.1663,1219114.444,1219114.444
000536.SZ,20251105,,24.9075,9.7426,1424506.8935,1422987.4957
688269.SH,20251105,48.5875,5.2728,2.7428,542552.304,542552.304
002885.SZ,20251105,128.969,5.9343,2.4863,873707.2218,744677.1809
001388.SZ,20251105,52.9479,5.2287,7.0686,728832.0,142835.603
300259.SZ,20251105,26.3158,2.054,6.1083,619994.8035,619852.6124
603676.SH,20251105,21.907,3.1872,4.1643,486510.557,486510.557
605303.SH,20251105,,3.5161,5.7815,323119.7656,323119.7656
301413.SZ,20251105,143.2773,10.6939,11.73,1337774.9861,781982.5783
688539.SH,20251105,104.9941,3.7648,17.6516,655368.0,369138.0
688479.SH,20251105,68.3722,1.5378,5.7979,284593.9128,122889.9128
001328.SZ,20251105,35.0841,4.3007,3.6212,628434.37,157108.775
603823.SH,20251105,43.336,2.9901,3.2297,726561.6435,717249.9745
002371.SZ,20251105,45.7075,7.9754,7.8141,28745480.5469,28722490.1215
601669.SH,20251105,9.1595,0.6804,0.1512,9784458.5017,7424626.6828
920212.BJ,20251105,156.1241,3.885,3.5392,163075.7,78790.6577
301310.SZ,20251105,52.001,2.6102,1.6791,596333.2395,219416.2467
002225.SZ,20251105,63.2591,1.6424,1.2617,676995.6618,568919.2775
002644.SZ,20251105,78.916,2.5591,5.2049,466229.841,466229.841
301296.SZ,20251105,28.8391,1.3485,1.4655,366660.0,252135.8905
002998.SZ,20251105,76.7004,1.8228,1.0744,286608.1325,215692.0454
603227.SH,20251105,21.1223,1.9114,1.6983,972025.2689,883486.4404
603368.SH,20251105,9.6068,0.9826,0.3599,753826.5817,753826.5817
002292.SZ,20251105,,4.4422,5.0611,1311606.6312,902849.6008
000736.SZ,20251105,4.1056,3.8864,0.2315,484866.8622,468101.6632
002480.SZ,20251105,,5.8223,3.0134,561493.1291,560434.1006
603088.SH,20251105,52.3072,5.8195,8.1172,637027.9409,555221.4931
002995.SZ,20251105,,3.5696,2.7679,317111.1558,200889.5507
300776.SZ,20251105,28.9118,4.9545,7.8589,1851195.7458,1134166.9228
600293.SH,20251105,,2.2999,2.7745,387488.4454,387488.4454
301049.SZ,20251105,,3.6519,10.1493,218196.4682,99143.0211
300228.SZ,20251105,18.4429,2.0767,1.5718,490366.1165,460342.7173
002791.SZ,20251105,110.7994,1.4682,1.3553,816412.725,441274.3872
688388.SH,20251105,,2.7109,2.1164,1846103.666,1846103.666
300554.SZ,20251105,,4.4967,12.2431,287470.5393,199192.1608
605133.SH,20251105,60.919,2.9956,4.191,1128398.3021,1122796.8608
300091.SZ,20251105,,10.9556,5.0297,454195.0853,450190.1492
601033.SH,20251105,16.375,1.4038,3.5615,1503000.0,400800.0
301038.SZ,20251105,81.4828,6.6148,7.4422,591162.0,591162.0
301239.SZ,20251105,,2.6275,2.0352,558079.049,558079.049
300606.SZ,20251105,,4.8945,5.8041,330374.6085,281006.6726
301031.SZ,20251105,38.9379,8.5543,6.3702,1203368.8327,839057.8631
300907.SZ,20251105,49.5235,4.1329,3.0133,330240.0,330240.0
000868.SZ,20251105,1007.2042,6.0257,1.4712,512975.0453,400397.3162
300702.SZ,20251105,45.7306,2.3571,2.9371,876902.4407,532134.4972
920179.BJ,20251105,107.8686,3.6664,9.3346,276789.24,220268.3012
688580.SH,20251105,38.7263,2.9422,11.2432,487763.1698,487763.1698
300849.SZ,20251105,,3.9786,7.5338,234450.0,189854.5199
002633.SZ,20251105,470.4099,6.6229,8.9704,281850.0,280757.8313
301607.SZ,20251105,45.1577,5.9054,2.0331,672970.3277,468961.7455
300543.SZ,20251105,99.733,2.4444,2.187,358454.4608,292732.6054
920992.BJ,20251105,108.1403,3.3318,6.7342,206036.8894,59423.117
002309.SZ,20251105,,5.1075,5.0109,950422.2617,384136.5131
688309.SH,20251105,66.4574,2.834,7.6235,212428.4961,212428.4961
002800.SZ,20251105,,4.5397,1.7515,227770.5882,209561.4752
000755.SZ,20251105,18.272,1.5928,5.4544,867180.3258,867180.3258
002996.SZ,20251105,37.2979,1.6914,0.3541,543582.7108,338168.8321
688486.SH,20251105,52.8029,6.1169,17.7084,923696.1623,515318.884
600012.SH,20251105,13.9519,2.1595,3.613,2685906.4495,1832323.2
002405.SZ,20251105,,2.5794,5.8142,2121730.6885,2108486.841
600105.SH,20251105,63.8402,6.548,4.4605,2127202.4369,2127202.4369
601999.SH,20251105,32.4568,1.6573,1.8921,439079.0159,439079.0159
603969.SH,20251105,23.7321,3.0338,2.4567,809332.736,795700.432
002216.SZ,20251105,18.4506,2.2157,1.5415,1003148.9988,719122.3573
600547.SH,20251105,33.1996,5.4282,1.6189,16074824.2537,12603563.951
001382.SZ,20251105,75.3107,5.7615,3.0157,916700.0,137950.0
002522.SZ,20251105,62.3626,2.0879,2.9338,481874.6339,481470.5756
300861.SZ,20251105,531.9603,1.7551,5.8501,1110552.2473,697342.6615
600561.SH,20251105,,2.3496,1.4105,212788.6464,212788.6464
300368.SZ,20251105,,49.938,68.4781,930411.5725,930411.5725
000553.SZ,20251105,,0.8194,0.5101,1512047.8361,1412919.7027
601600.SH,20251105,11.878,2.375,0.7061,16932608.861,12994469.3276
300631.SZ,20251105,46.4621,2.8806,6.224,377506.0971,364089.7577
603199.SH,20251105,18.4309,2.4253,4.5493,392803.32,392803.32
301522.SZ,20251105,111.5543,6.6886,5.205,1265462.2678,957660.9178
688189.SH,20251105,,2.8898,26.2516,250252.8,250252.8
002429.SZ,20251105,22.927,1.7191,1.5617,2820283.9982,2818659.4702
000869.SZ,20251105,53.7917,1.3831,4.5237,1445765.0328,979384.4428
001367.SZ,20251105,28.5465,2.4618,6.926,353454.784,92098.6663
603166.SH,20251105,34.3106,3.836,5.0284,980944.7322,972606.3582
688135.SH,20251105,,5.4318,10.3761,592827.4743,592827.4743
300626.SZ,20251105,,4.5587,2.9993,241200.0,241068.0435
688583.SH,20251105,64.616,6.7615,20.9148,772174.0,154434.8087
600523.SH,20251105,32.6746,1.8636,2.3068,583421.2348,583036.3867
603895.SH,20251105,,16.472,7.1439,319160.24,319160.24
002602.SZ,20251105,35.8051,4.5002,3.9311,13489398.9423,12447289.7122
002631.SZ,20251105,,2.0049,3.5727,438505.5846,436464.7936
301091.SZ,20251105,177.4428,6.715,13.1689,1589749.2,1589749.2
600058.SH,20251105,95.23,1.9699,0.1734,984014.0327,984014.0327
002015.SZ,20251105,27.2971,1.4275,1.7303,1761307.2062,1761307.2062
