ts_code,trade_date,pe_ttm,pb,ps_ttm,total_mv,circ_mv
600332.SH,20260107,13.8487,1.0911,0.5334,4136012.1743,3576586.5743
688485.SH,20260107,150.2019,2.1433,8.8,268571.9148,157538.3067
600234.SH,20260107,55.0206,6.5577,6.8347,327888.6953,327888.6953
000507.SZ,20260107,16.0962,0.8872,1.1202,485620.0246,476443.1522
000757.SZ,20260107,55.1422,1.6161,0.8173,257301.8739,257297.0077
000876.SZ,20260107,38.4703,1.7129,0.3908,4156060.6844,4154059.0537
688087.SH,20260107,17.962,2.2193,1.8592,608943.884,584438.3476
002747.SZ,20260107,,10.6903,4.6671,2074765.955,1863689.0744
600300.SH,20260107,14.0862,1.6259,1.7061,572468.3317,572468.3317
000609.SZ,20260107,,,17.3805,270536.0319,263116.6779
002705.SZ,20260107,10.3605,1.373,0.6998,1148804.2287,1143466.311
601368.SH,20260107,49.1813,0.9048,1.7541,438837.6193,438837.6193
603348.SH,20260107,305.6535,1.4331,1.0519,618891.1139,618891.1139
920046.BJ,20260107,107.0053,5.6382,7.3696,140598.5,89067.4289
601919.SH,20260107,6.0622,1.0317,1.0173,23064435.3001,18776384.0646
300052.SZ,20260107,,8.9562,17.5564,338583.312,338573.6145
301560.SZ,20260107,47.2852,4.3329,3.9582,420736.0,84147.2
688004.SH,20260107,,3.2842,10.916,193812.96,193812.96
600624.SH,20260107,,5.8857,5.5373,366168.0017,366168.0017
300923.SZ,20260107,41.0218,1.7858,3.8152,202080.6,196600.5135
600720.SH,20260107,10.9234,1.0902,1.4072,1663581.7846,731561.084
300555.SZ,20260107,,6.3549,19.5848,302000.0,298957.1431
600989.SH,20260107,14.0108,3.2777,3.4038,15062721.44,15062721.44
600562.SH,20260107,56.7458,5.6347,10.1832,3597662.1625,3597662.1625
001380.SZ,20260107,22.6751,3.3929,3.0872,629194.3252,204432.9505
300388.SZ,20260107,15.0924,1.1774,1.5106,547557.9537,546561.0122
601058.SH,20260107,14.9671,2.622,1.5447,5524008.4351,5524008.4351
601798.SH,20260107,,2.521,4.1738,319429.9064,319429.9064
301055.SZ,20260107,70.1041,4.9082,3.22,321204.0,321204.0
000009.SZ,20260107,369.9843,2.5874,1.1639,2607585.3186,2604356.6901
002848.SZ,20260107,,14.4093,10.5263,166314.25,164101.5809
002221.SZ,20260107,32.8694,1.1473,0.4179,1275087.3635,1181847.9656
603322.SH,20260107,,21.8186,2.5537,628613.7292,628613.7292
603091.SH,20260107,27.7683,3.7475,5.4583,793373.0337,239138.0033
688113.SH,20260107,25.1903,2.6656,5.0183,258749.3921,258749.3921
300765.SZ,20260107,,15.0981,26.5786,5567806.43,5567806.43
301010.SZ,20260107,108.7634,2.8392,2.3149,235224.0,235224.0
920556.BJ,20260107,61.3526,3.1922,4.8081,165993.3408,120906.2282
300996.SZ,20260107,44.1722,3.7797,5.6522,476194.8648,395375.0856
301202.SZ,20260107,61.1221,4.8689,4.3221,559922.0,152623.9
300384.SZ,20260107,20.1637,1.8972,6.3038,524447.9437,362062.5078
603776.SH,20260107,,1.4508,12.9034,517160.9736,517160.9736
603538.SH,20260107,45.4206,2.0105,2.933,451851.7944,442768.1362
002302.SZ,20260107,,0.9141,0.4054,778872.6056,778872.6056
688739.SH,20260107,61.0157,1.1566,7.3884,1085685.15,1085685.15
688523.SH,20260107,296.012,17.9114,56.1724,3014980.8,715183.0932
301219.SZ,20260107,25.764,2.3278,2.8492,2109880.3059,2068645.9264
920871.BJ,20260107,74.5095,5.0253,7.761,133022.5745,70124.3984
002356.SZ,20260107,131.2749,8.4439,7.4349,524501.8084,524498.8084
300160.SZ,20260107,20.5949,1.6411,2.5416,429758.1384,423871.8915
600223.SH,20260107,35.0399,1.7919,1.9864,750227.756,750227.756
002685.SZ,20260107,59.0332,4.8561,8.8863,762821.8152,762720.1312
688315.SH,20260107,33.0183,2.229,2.6625,578518.0,578518.0
301656.SZ,20260107,56.4377,7.0537,3.2634,6521792.9479,452583.1433
603027.SH,20260107,32.3595,4.1416,4.9293,1366453.5473,1280855.7512
603990.SH,20260107,,5.5466,14.1572,462486.9238,462486.9238
603666.SH,20260107,,3.0775,12.0631,651531.4314,651531.4314
001339.SZ,20260107,77.6583,5.9855,3.1915,1348687.6801,638305.1349
002006.SZ,20260107,55.7941,5.0758,6.4531,1219955.2037,1219955.2037
603353.SH,20260107,629.8051,3.0651,1.7809,500246.46,495916.38
002958.SZ,20260107,5.8159,0.4649,1.6272,1727798.5869,1691709.6854
603175.SH,20260107,132.8549,11.3956,7.3727,3281216.1421,330346.8045
002982.SZ,20260107,88.359,1.7523,0.619,277969.3469,177670.2038
002300.SZ,20260107,84.1916,3.5911,0.5448,678993.678,678933.9955
600657.SH,20260107,,0.5417,1.3901,1003861.2654,1003861.2654
002867.SZ,20260107,12.7409,2.2057,1.3405,1321021.7278,1313260.8105
300369.SZ,20260107,,2.5192,2.6163,618504.4998,616546.6731
600858.SH,20260107,84.7236,1.2139,0.6183,328682.0842,327090.3543
920394.BJ,20260107,53.4312,8.3244,13.7705,646278.75,641518.6562
301581.SZ,20260107,54.5661,3.8914,4.749,390880.0,238817.908
603095.SH,20260107,40.4095,1.8658,3.4216,432600.91,432600.91
605155.SH,20260107,26.3826,2.4547,3.7015,325206.77,322888.65
300037.SZ,20260107,40.775,3.9571,4.5828,4031105.0578,2887000.3241
002403.SZ,20260107,,2.6705,1.547,427842.0552,373234.7862
001217.SZ,20260107,150.6459,1.9733,2.2687,443710.19,439315.5004
000680.SZ,20260107,14.5459,3.1568,1.2388,1842175.1275,1614453.8153
605318.SH,20260107,,12.3532,13.7621,798379.3278,798379.3278
603231.SH,20260107,20.1361,1.8067,2.1625,354773.7216,196910.8646
300967.SZ,20260107,15.3284,4.4212,2.6832,362387.597,240959.2834
301328.SZ,20260107,53.6286,2.7336,8.0118,531115.7398,244147.6557
301027.SZ,20260107,150.4241,3.0944,4.3298,294735.0,237075.8035
300969.SZ,20260107,86.2254,11.1856,16.4807,1545635.811,693619.9884
301039.SZ,20260107,20.3817,1.2123,0.8727,1761676.9548,1365281.85
600371.SH,20260107,127.8328,4.7032,11.7127,258346.374,258346.374
300674.SZ,20260107,41.6754,3.7356,4.3595,1653830.0339,1651374.7065
600704.SH,20260107,7.8274,0.7262,0.0504,2973428.4368,2973428.4368
300539.SZ,20260107,213.2688,9.407,12.0531,1093046.399,703429.3739
000581.SZ,20260107,12.9304,0.9936,1.7328,1983844.242,1629015.1845
003002.SZ,20260107,36.0893,4.379,5.0805,656800.0,600559.858
603709.SH,20260107,,4.0752,1.3183,211053.2328,209432.918
002092.SZ,20260107,,0.6587,0.4924,1421920.7148,1414010.1738
603661.SH,20260107,15.8803,1.1793,0.3742,438061.1477,438061.1477
601992.SH,20260107,,0.4498,0.177,1825898.8639,1425141.0631
688550.SH,20260107,24.1043,2.5799,5.0221,836980.1207,836980.1207
920396.BJ,20260107,65.3339,7.4548,10.0216,258551.6669,182126.8543
001215.SZ,20260107,70.967,2.1249,2.1084,396803.2615,395261.4167
300211.SZ,20260107,,5.9789,13.9535,277183.9074,270942.0909
300071.SZ,20260107,,44.9378,6.0929,630380.3557,618259.4664
000608.SZ,20260107,,1.0267,6.0205,228723.5592,227355.4055
002687.SZ,20260107,39.5775,1.5729,1.8307,234722.4633,192254.0798
300785.SZ,20260107,105.5132,4.7429,6.8296,895644.0145,550993.6196
600831.SH,20260107,,2.051,2.3328,301441.5246,301441.5246
603800.SH,20260107,110.4935,12.0906,8.7308,1041872.0,1041872.0
300740.SZ,20260107,61.7674,4.5187,2.0334,935633.5342,861198.9119
603822.SH,20260107,,19.1481,2.64,855379.4147,855379.4147
002060.SZ,20260107,12.5941,0.9887,0.1933,1362844.7468,567301.7216
002877.SZ,20260107,541.7455,2.6643,2.9213,323106.0751,218387.304
301600.SZ,20260107,83.4113,12.2111,15.2658,1472004.4505,454296.4555
002250.SZ,20260107,34.2059,2.0099,2.1899,1321913.7558,1314719.3856
000503.SZ,20260107,,7.0993,27.2711,892099.002,892083.515
002492.SZ,20260107,56.1798,2.0209,10.2919,349515.0,343331.3677
301086.SZ,20260107,135.317,5.6976,12.7077,1100790.0,578994.9063
688411.SH,20260107,47.1299,10.0666,4.1061,4510416.4621,950045.8599
688095.SH,20260107,,3.5305,10.1739,893496.1447,893496.1447
300860.SZ,20260107,196.4775,1.8289,14.0545,557437.2386,323655.2168
301510.SZ,20260107,224.2918,10.449,29.7102,1472036.8,1027306.0768
000537.SZ,20260107,19.1355,0.8633,3.719,1719413.1569,1719413.1569
600312.SH,20260107,21.8928,2.2605,1.9413,2514375.1856,2514375.1856
002786.SZ,20260107,,18.8941,1.8284,433660.5,432348.0
000421.SZ,20260107,22.2284,1.3942,0.4402,391751.5306,391670.0746
605108.SH,20260107,109.1335,2.2906,2.002,511680.0,511680.0
605178.SH,20260107,,4.5071,15.6684,550884.8,550884.8
600433.SH,20260107,295.8073,1.2909,0.767,574091.5884,574091.5884
002368.SZ,20260107,68.5419,2.9523,1.831,1531279.2697,1524395.822
603458.SH,20260107,,1.2214,2.3768,348675.8214,348675.8214
600990.SH,20260107,,4.9485,5.7446,891836.954,885051.7698
603517.SH,20260107,114.1131,1.2324,1.4296,786590.5129,786590.5129
600115.SH,20260107,,8.4518,0.9976,13561870.3154,10453328.4443
600589.SH,20260107,285.3407,17.5363,30.2443,1247122.7076,1241914.7076
603222.SH,20260107,,3.6034,7.9038,504086.9904,504086.9904
000937.SZ,20260107,48.4267,1.0197,1.3254,1943450.7675,1888368.4749
002838.SZ,20260107,67.9595,3.289,1.9671,1177816.8657,1035595.3045
688262.SH,20260107,,5.3579,30.4129,1104767.7139,1104767.7139
300733.SZ,20260107,63.034,3.2898,2.9184,562444.3552,414890.5269
002507.SZ,20260107,18.8446,1.6999,6.2333,1510480.0077,1503929.1001
002333.SZ,20260107,79.9139,2.1017,2.4344,402255.1808,388927.6076
000534.SZ,20260107,47.565,6.8054,8.5736,1064956.3984,1044938.1694
003042.SZ,20260107,,1.7409,1.1455,228537.92,204294.655
002475.SZ,20260107,26.5228,5.2577,1.3416,41929910.6974,41833734.2596
600361.SH,20260107,17.8693,1.4876,0.2072,1660183.896,1660183.896
600295.SH,20260107,23.4159,2.0424,1.623,4290523.9974,3028558.3974
600444.SH,20260107,59.5539,3.8057,3.7816,277176.7173,277176.7173
605100.SH,20260107,231.6166,4.4428,10.5187,784845.81,781177.404
301399.SZ,20260107,91.7636,2.7516,7.3803,360789.0,106632.9927
600606.SH,20260107,,0.4146,0.114,2375162.8951,2375162.8951
300320.SZ,20260107,26.8209,2.3033,1.5686,568166.3105,459069.4238
003036.SZ,20260107,69.3394,2.5049,2.3762,346466.0731,346457.182
301233.SZ,20260107,30.8637,2.7842,6.091,268879.28,147215.585
300313.SZ,20260107,,58.2126,22.2976,200215.46,164789.5788
605118.SH,20260107,45.6934,8.4824,16.089,1259157.144,1248217.656
300890.SZ,20260107,280.3599,1.7865,2.4909,367081.333,335346.6171
301309.SZ,20260107,24.4327,1.7818,3.3075,288232.1248,73207.1248
002436.SZ,20260107,,7.0321,5.5447,3791971.7191,3369919.3781
301290.SZ,20260107,,1.229,6.4996,262053.4417,178315.4544
002173.SZ,20260107,,7.0941,15.7313,1263397.0998,1191879.6203
300936.SZ,20260107,,2.9591,12.7555,295836.8,186708.7219
002268.SZ,20260107,113.5627,3.3357,8.0436,1795285.4042,1794567.4587
688507.SH,20260107,265.9083,3.5148,23.9162,961127.3442,531056.5838
001316.SZ,20260107,33.0864,3.5608,4.4777,445036.2137,430253.4609
603838.SH,20260107,,2.5715,6.8744,240652.032,240652.032
002519.SZ,20260107,,4.2261,201.5816,970983.4341,964393.0674
603529.SH,20260107,11.2381,2.7653,1.0429,2631719.4508,2566412.9881
000900.SZ,20260107,16.9083,0.5588,0.8802,622309.6169,622281.9419
600958.SH,20260107,18.5959,1.2312,5.3834,9592712.5347,8433046.1535
601156.SH,20260107,11.2335,1.546,1.2462,2944915.5564,1752224.7564
600770.SH,20260107,140.992,2.0094,16.406,689000.0,689000.0
600097.SH,20260107,27.0151,1.2269,1.245,284546.0762,284546.0762
688089.SH,20260107,23.8178,2.4826,6.775,404110.1971,404110.1971
603813.SH,20260107,,7.6333,10.1131,416384.475,416384.475
300174.SZ,20260107,23.6057,1.671,3.053,578366.0517,576352.1548
688007.SH,20260107,,3.3758,4.2463,871431.244,871431.244
002416.SZ,20260107,39.3199,2.658,0.3247,1547862.9757,1528656.4757
000953.SZ,20260107,336.1176,17.221,15.231,265438.5914,265438.5914
301428.SZ,20260107,77.1632,2.6614,3.1427,338624.0011,210026.9611
002929.SZ,20260107,,2.019,1.2862,1276101.2133,945838.8576
002489.SZ,20260107,12.7178,1.7717,1.4195,830733.2479,732690.0794
002283.SZ,20260107,20.6784,1.181,1.8957,711021.2791,626200.4917
600255.SH,20260107,170.2416,4.9517,1.5913,717040.3411,717040.3411
002583.SZ,20260107,,8.2214,3.6762,2100505.3851,1481542.8116
300040.SZ,20260107,,1.5437,2.7428,398914.4703,320773.1479
920445.BJ,20260107,80.1509,5.7038,4.6462,176064.0998,124569.4118
688310.SH,20260107,,3.2658,9.4,263125.7693,263125.7693
000796.SZ,20260107,,12.8614,15.5365,1066519.6291,884959.9287
002948.SZ,20260107,5.4311,0.6567,1.8593,2607518.9164,1394364.7926
300611.SZ,20260107,40.5958,4.8196,3.132,592275.5521,416138.1619
300951.SZ,20260107,30.8909,2.5708,4.4788,598322.9086,534724.8689
688011.SH,20260107,,5.6071,41.3089,600000.0,600000.0
688668.SH,20260107,79.5229,8.7256,11.1705,1658588.5653,1658588.5653
000723.SZ,20260107,,1.65,1.241,2188536.3276,2184520.7505
688037.SH,20260107,451.9108,14.2142,23.4669,3846847.1804,3846847.1804
603590.SH,20260107,116.5831,2.0867,7.6429,665935.8777,662639.9217
002258.SZ,20260107,24.3031,1.4483,1.2788,1129416.9287,1127601.1368
688369.SH,20260107,,3.5657,3.8476,301640.9099,301640.9099
601107.SH,20260107,11.6072,1.0,2.0893,1899055.26,1343061.54
000980.SZ,20260107,,1430.6752,30.3742,1800189.5428,1796205.7563
920198.BJ,20260107,101.2068,4.4425,8.9657,177822.9869,77653.5353
300994.SZ,20260107,22.2401,3.4099,1.1189,376903.296,188645.688
000521.SZ,20260107,10.3739,1.0976,0.2183,681809.4993,579633.7535
688509.SH,20260107,,3.3324,6.6462,413490.0,206633.4114
300863.SZ,20260107,59.2868,6.9828,2.5355,997331.9308,958604.8202
300427.SZ,20260107,,4.8028,9.0735,614801.0403,608132.9096
300743.SZ,20260107,32.2442,5.6817,4.0518,352630.3088,297122.2095
002449.SZ,20260107,332.5746,1.3832,1.6138,530034.9338,530034.9338
002846.SZ,20260107,,4.9285,3.1981,696349.4485,426136.0032
003033.SZ,20260107,36.4594,4.4672,3.1759,604786.5,597343.1281
002798.SZ,20260107,,1.6217,1.2556,308009.5692,264768.9282
002627.SZ,20260107,61.9143,1.8283,7.1361,566638.2776,560778.1174
002384.SZ,20260107,118.9044,6.928,3.9499,14762756.7079,11173753.0874
301575.SZ,20260107,34.5646,3.2239,3.9897,442623.69,84424.1898
688082.SH,20260107,57.2358,7.1524,14.007,9507262.8222,8640320.238
920015.BJ,20260107,38.8466,4.763,7.4269,779508.3353,217035.5498
002462.SZ,20260107,78.5274,1.2623,0.2791,557744.0134,557291.4411
603659.SH,20260107,36.3144,3.0381,4.1549,5999008.6054,5999008.6054
300499.SZ,20260107,6237.8793,7.0385,10.6212,974353.4163,866320.4061
688026.SH,20260107,29.5507,2.1171,4.1413,234408.4562,234333.6034
301181.SZ,20260107,39.3884,3.3889,8.8042,485503.1685,378941.499
920679.BJ,20260107,60.115,2.2796,8.9554,113654.75,45915.1963
300943.SZ,20260107,78.5456,4.3659,8.5163,432302.22,284935.7487
688179.SH,20260107,51.9,4.293,7.2621,435715.1386,435715.1386
300858.SZ,20260107,45.596,2.4816,12.8948,453211.603,333275.0724
002605.SZ,20260107,19.657,2.6971,3.8331,992828.0936,801621.5527
300887.SZ,20260107,,2.531,5.3792,726376.2305,482084.4998
600076.SH,20260107,,1.2841,12.6719,489413.7856,489413.7856
300277.SZ,20260107,499.7855,9.0576,19.9739,443184.9,442685.2256
002204.SZ,20260107,24.6731,1.8875,0.968,1462047.1142,1462047.1142
300366.SZ,20260107,,2.5469,2.8519,417404.8151,364455.2106
601390.SH,20260107,5.5329,0.4377,0.1233,13725574.8097,11384021.0152
603225.SH,20260107,25.091,1.7525,0.4422,3070455.065,3052433.5916
300551.SZ,20260107,,13.4406,30.9372,588308.7115,586596.0443
000890.SZ,20260107,,,9.1031,225273.6308,225266.6917
920433.BJ,20260107,,3.6147,10.0543,152528.1299,100912.572
003015.SZ,20260107,50.8471,4.1085,6.9933,447739.2005,394110.8954
301082.SZ,20260107,,4.1665,1.8231,431118.9765,398586.0285
603307.SH,20260107,22.2913,1.9228,3.0778,268972.227,67167.0
920729.BJ,20260107,58.4755,3.6584,9.7532,242461.45,68143.8114
688028.SH,20260107,107.3464,5.1485,13.962,1009848.81,1009848.81
002319.SZ,20260107,,14.7821,6.7507,268543.7578,256400.0
603032.SH,20260107,,4.0181,8.3496,456754.7141,453132.9062
600549.SH,20260107,33.7883,4.2428,1.744,7120322.4296,6969384.9303
600917.SH,20260107,33.5239,1.5163,0.8336,864816.027,864816.027
000683.SZ,20260107,27.3385,2.0106,2.5298,2921429.6062,2632323.4501
600874.SH,20260107,11.3883,0.9377,1.9385,946962.1053,741942.1053
000544.SZ,20260107,7.6911,0.8992,1.5524,815810.9165,815810.9165
000681.SZ,20260107,153.7581,4.7398,21.1377,1718516.4505,1658874.2257
600210.SH,20260107,9.1593,1.7128,1.0133,1142102.327,1142102.327
920363.BJ,20260107,,5.5258,10.6309,194145.3,103916.1854
600137.SH,20260107,66.5104,3.3661,4.7781,182671.8479,182671.8479
300250.SZ,20260107,,10.4411,23.0903,542923.6767,399684.3594
600909.SH,20260107,15.83,1.52,6.085,3522848.0198,3522848.0198
688610.SH,20260107,80.7595,3.0636,11.3826,454376.0,273511.4194
603017.SH,20260107,74.546,2.1287,2.5435,303533.132,303533.132
300194.SZ,20260107,36.7223,1.1918,3.1002,530611.7224,431881.5203
300350.SZ,20260107,,3.8384,9.1801,354629.748,297557.7781
000639.SZ,20260107,,1.2229,0.7612,355131.8433,355131.408
300152.SZ,20260107,,6.5377,9.9007,153964.8,153925.5798
600302.SH,20260107,,6.2097,10.2175,368500.4413,368500.4413
300448.SZ,20260107,,4.3717,12.8109,536478.0436,368383.3317
002383.SZ,20260107,,6.1758,8.2718,1045388.7507,1045388.7507
603681.SH,20260107,24.5455,1.3946,0.5431,362958.2893,362958.2893
300426.SZ,20260107,,24.1339,14.5782,355352.0371,315600.0
688045.SH,20260107,6735.7913,2.0229,4.1553,279770.3029,279770.3029
920946.BJ,20260107,33.8273,3.7141,8.2173,460217.9705,460076.483
300787.SZ,20260107,32.644,2.4597,1.2079,370791.2627,225904.3314
002296.SZ,20260107,14.377,1.8116,3.1639,435161.3291,388063.0509
300406.SZ,20260107,18.1307,2.1115,5.4612,782722.0184,566595.7672
300625.SZ,20260107,,1.6725,1.7339,332403.89,192746.3896
688448.SH,20260107,92.4804,3.6616,8.0323,370442.391,248016.791
688595.SH,20260107,,6.9411,6.2172,499282.5638,499282.5638
600618.SH,20260107,19.4101,1.6989,1.9591,1540324.768,998786.848
688778.SH,20260107,60.7079,4.5742,2.5015,4120802.6927,4120802.6927
605169.SH,20260107,37.6723,1.9409,1.2306,379059.2,379059.2
688366.SH,20260107,26.9625,1.8752,4.1076,1035913.2463,871874.9845
301608.SZ,20260107,36.3375,3.8034,4.9406,804380.61,360991.8989
000800.SZ,20260107,53.1191,1.2689,0.5834,3351392.344,3351106.1251
002672.SZ,20260107,,1.7279,1.5385,526101.7618,430836.3118
601065.SH,20260107,18.0735,1.2245,2.2897,541860.2346,350903.8746
002501.SZ,20260107,,37.162,33.4566,979800.0,978825.5009
300540.SZ,20260107,67.5177,4.1965,5.5916,463250.284,417175.4977
603856.SH,20260107,20.3082,1.3122,1.7564,354826.5235,354826.5235
301090.SZ,20260107,,1.6685,0.7136,1046920.0739,1045828.241
002152.SZ,20260107,39.307,2.6239,2.8638,3337666.6149,3335987.7103
002369.SZ,20260107,,16.1322,2.888,500055.439,499401.989
688109.SH,20260107,155.6322,13.0474,22.6829,1038510.7756,1038510.7756
600679.SH,20260107,,3.256,3.1742,696677.8355,464674.6355
603260.SH,20260107,,2.1066,3.1325,6743308.3915,6743308.3915
300970.SZ,20260107,621.0148,1.5535,2.0577,239578.1814,185895.9961
601339.SH,20260107,15.8641,0.9463,1.1437,868250.451,868250.451
002019.SZ,20260107,38.1303,1.7589,2.9733,1553330.1385,1074562.4002
301633.SZ,20260107,48.4391,4.2274,6.5521,386196.48,176941.8129
600439.SH,20260107,,1.203,2.503,316955.9232,316955.9232
002304.SZ,20260107,45.3168,1.9313,4.8222,9379127.0307,9378905.6964
300771.SZ,20260107,51.3605,1.9477,6.7608,384000.0,289918.6208
688639.SH,20260107,47.0186,3.2824,3.1083,880407.2394,880407.2394
920478.BJ,20260107,25.6644,2.9253,5.2513,149389.1126,89356.8777
002559.SZ,20260107,75.9397,3.2291,2.6547,571205.8599,519923.4174
600421.SH,20260107,,226.8764,9.3491,139854.0,139854.0
002897.SZ,20260107,63.9987,3.7757,1.6417,1036873.9622,975610.0391
300150.SZ,20260107,72.9278,1.9948,3.601,314201.9505,247139.8756
603101.SH,20260107,53.9291,3.3652,1.964,477456.0,477456.0
002095.SZ,20260107,,5.1848,7.7569,459192.24,457354.1901
301237.SZ,20260107,,3.3835,7.5118,442640.0,364417.2125
600879.SH,20260107,400.4155,3.7692,5.6351,7822638.7209,7822638.7209
300461.SZ,20260107,,5.5727,16.5617,296365.9778,271168.046
603836.SH,20260107,82.5605,1.582,0.3047,280146.0985,280146.0985
300316.SZ,20260107,112.1275,2.8976,4.4462,5056109.9902,4755035.5268
600808.SH,20260107,,1.3188,0.4074,3172680.6486,2458713.4886
605288.SH,20260107,153.8298,3.0724,4.9829,681923.8928,677349.3019
301449.SZ,20260107,46.9891,4.9846,6.5197,567326.093,121031.4574
688391.SH,20260107,51.8725,1.8597,6.277,345659.8616,345659.8616
301218.SZ,20260107,,2.8884,4.1829,265143.0,162910.0437
920866.BJ,20260107,39.8283,1.9604,2.8658,148669.8675,77228.033
002484.SZ,20260107,37.171,4.2098,4.7971,2583891.7328,2492594.7411
688051.SH,20260107,,4.8003,13.8003,313280.034,313280.034
601138.SH,20260107,41.0325,7.7636,1.6146,125404506.357,125404506.357
300813.SZ,20260107,188.2868,3.9221,9.6931,309906.403,194462.5937
600238.SH,20260107,,27.9104,14.9484,283262.4,281411.6386
601975.SH,20260107,11.9299,1.3055,2.5215,1446226.5055,1446226.5055
300618.SZ,20260107,55.1995,2.6932,2.2679,1505747.2564,1324878.7512
002671.SZ,20260107,27.0884,1.6456,1.8861,292877.6999,286484.691
000923.SZ,20260107,28.9872,1.4856,2.9143,1525427.5819,1467405.4643
002427.SZ,20260107,237.0349,6.8085,2.7856,645458.4689,644982.0933
601799.SH,20260107,23.198,3.3115,2.4746,3646983.463,3646983.463
300357.SZ,20260107,41.0086,6.0747,15.2703,1601119.872,1480268.3389
002639.SZ,20260107,408.0369,6.7697,6.5173,1696634.3829,1428759.996
688630.SH,20260107,93.1192,8.6003,16.277,1903653.3462,1903653.3462
301591.SZ,20260107,49.2928,3.9549,8.3137,354397.56,143025.9784
300391.SZ,20260107,,,2.5353,29428.2334,29428.2334
002947.SZ,20260107,23.4448,3.9821,4.7232,1298725.1242,976466.6072
603015.SH,20260107,123.1176,4.0985,7.0852,571565.666,571565.666
301176.SZ,20260107,,2.8462,2.6572,431796.2675,143932.09
301059.SZ,20260107,42.1354,4.756,6.6568,290560.578,259868.4417
600768.SH,20260107,86.3606,4.9251,1.2037,190723.5072,190723.5072
300051.SZ,20260107,,15.3473,5.1185,247763.7815,244872.226
002028.SZ,20260107,43.8494,8.3393,6.3856,12054512.7696,9405934.9381
002965.SZ,20260107,44.1069,2.5731,1.4571,1097613.1648,824807.7748
300635.SZ,20260107,,5.9776,3.4012,225615.74,193869.913
300643.SZ,20260107,26.7583,3.5115,3.7692,444238.0619,443464.5059
300207.SZ,20260107,28.7554,1.9231,0.7797,4777537.8854,4431983.0121
601995.SH,20260107,18.4817,1.7885,6.0668,17378124.7248,10524752.784
603019.SH,20260107,61.8776,6.1917,9.3651,13042214.0986,13038568.9857
601288.SH,20260107,9.084,0.9721,3.6346,262137292.3709,239113913.872
600612.SH,20260107,14.7604,1.8495,0.4556,2378616.4729,1441897.4876
002248.SZ,20260107,161.5437,38.0642,11.1204,362537.3124,362537.3124
300376.SZ,20260107,192.9862,2.2328,4.679,1494730.3856,1494213.2064
603881.SH,20260107,161.5595,7.2294,13.347,2374235.9817,2374235.9817
002025.SZ,20260107,320.5519,4.0061,4.8479,2607769.2073,2598822.8763
002915.SZ,20260107,,5.9933,5.1008,783076.9103,693126.1943
000725.SZ,20260107,24.6599,1.2193,0.7798,16312451.8823,16003837.8876
600113.SH,20260107,184.3844,10.4718,36.1066,2660994.1379,2599422.0689
000543.SZ,20260107,7.9396,1.1031,0.6462,1895097.7447,1895097.7447
