ts_code,trade_date,pe_ttm,pb,ps_ttm,total_mv,circ_mv
603501.SH,20251203,34.6549,5.3385,5.0376,14410049.8396,14410049.8396
603399.SH,20251203,,3.4164,1.1134,566593.4578,566593.4578
301616.SZ,20251203,20.4905,2.8652,4.2369,409120.0,102280.0
603288.SH,20251203,31.0979,5.3868,7.5744,21306494.6211,20246146.5807
300158.SZ,20251203,,1.8029,2.2356,651943.1078,651537.9924
688017.SH,20251203,293.0177,7.6052,51.4667,2666536.6681,2666536.6681
002626.SZ,20251203,23.4821,2.5579,3.2329,1132038.935,1131867.255
600816.SH,20251203,454.6437,2.071,,2874578.8902,1596988.2723
688670.SH,20251203,,3.1547,32.2372,375760.0,375760.0
301179.SZ,20251203,43.0934,2.5739,5.063,624405.2865,366708.4133
002909.SZ,20251203,5086.5758,3.0462,2.3475,273780.0,267060.0229
688638.SH,20251203,,2.5172,3.6943,215040.0,101610.3245
002043.SZ,20251203,15.108,3.4417,1.223,1106062.7218,981250.2994
688563.SH,20251203,44.5325,2.3295,8.7475,2427750.0,631155.6172
000833.SZ,20251203,32.7507,4.1756,5.5834,1629831.0731,921922.5168
600833.SH,20251203,45.2598,2.6907,1.4977,312320.8858,312320.8858
603680.SH,20251203,16.5101,1.5199,1.6744,833093.0493,833093.0493
002188.SZ,20251203,76.6085,6.2631,5.1163,203131.4995,159822.4273
000778.SZ,20251203,41.4503,0.6069,0.4378,1589236.0963,1561335.8039
920027.BJ,20251203,34.6664,4.2664,4.9286,180425.573,87442.169
300593.SZ,20251203,,6.23,12.7271,1486988.3035,1234172.2562
603530.SH,20251203,47.28,10.7784,10.9107,1759546.3277,1742346.4188
688357.SH,20251203,37.1565,1.8612,4.0221,323093.3364,323093.3364
301389.SZ,20251203,129.2527,6.564,38.8314,1438479.0,429103.3445
002107.SZ,20251203,48.4182,5.421,4.6221,375186.24,370250.8225
603833.SH,20251203,13.7396,1.7412,1.8065,3298562.7748,3298562.7748
600545.SH,20251203,,1.5219,1.2497,486312.1244,486312.1244
002676.SZ,20251203,80.2943,4.3237,1.9651,563760.0,563741.5674
600758.SH,20251203,127.4866,0.9568,1.0464,530128.975,529618.101
000524.SZ,20251203,100.3495,3.5489,1.8137,807601.3594,807288.4643
000566.SZ,20251203,,37.8903,12.7748,1054757.8474,947872.4179
920753.BJ,20251203,60.4671,4.7207,7.718,186334.5984,72131.0252
920088.BJ,20251203,54.6455,4.086,6.3,274342.7225,75227.25
002320.SZ,20251203,146.6059,7.0433,5.7602,2835710.2388,2835710.2388
600499.SH,20251203,16.5965,1.917,1.4486,2410745.4835,2410745.4835
002852.SZ,20251203,13.2037,1.6752,0.6053,371485.7694,308089.4378
301586.SZ,20251203,58.3633,2.9376,4.9665,375132.2491,239210.9429
600871.SH,20251203,70.4228,4.607,0.5405,4398034.6333,3142906.8654
002067.SZ,20251203,129.9234,1.2189,1.4338,806745.0576,731669.3076
601225.SH,20251203,11.4639,2.3224,1.2404,21930090.0,21930090.0
688800.SH,20251203,47.8085,6.3023,4.5933,1445273.552,1445273.552
002398.SZ,20251203,87.2418,1.2309,1.7263,443943.4656,362083.9953
003010.SZ,20251203,72.2113,14.0571,4.0096,1102705.8424,801674.0352
000958.SZ,20251203,42.7703,1.9493,8.6511,3838377.4048,3838365.3729
000050.SZ,20251203,192.7847,0.8213,0.6249,2258670.1005,2258641.6344
300837.SZ,20251203,62.9394,1.8863,4.3238,260104.5674,179245.9799
601990.SH,20251203,24.229,1.6476,9.7084,2952775.1882,2952775.1882
000048.SZ,20251203,16.4186,1.5929,1.3363,672928.1753,667950.3324
002075.SZ,20251203,44.5156,1.9667,0.9241,1283387.8853,1283385.8232
300669.SZ,20251203,314.404,5.8735,15.8911,513367.5213,486179.8322
301265.SZ,20251203,65.9104,1.9036,4.585,402651.3589,223867.6777
600332.SH,20251203,14.1372,1.1138,0.5445,4222179.0946,3651098.7946
688485.SH,20251203,132.803,1.895,7.7806,237461.458,139289.6052
600234.SH,20251203,51.5405,6.1429,6.4024,307149.5384,307149.5384
603881.SH,20251203,155.3514,6.9516,12.8341,2283002.1028,2283002.1028
002025.SZ,20251203,234.116,2.9258,3.5407,1904591.4818,1898057.5041
002915.SZ,20251203,,5.5549,4.7276,725794.4763,642423.6963
000725.SZ,20251203,22.7934,1.127,0.7207,15077793.827,14792538.231
600113.SH,20251203,156.2802,8.8757,30.6032,2255401.0143,2203213.8618
000543.SZ,20251203,7.8161,1.086,0.6362,1865628.5214,1865628.5214
603089.SH,20251203,19.5998,2.0522,1.1224,307002.5498,307002.5498
601860.SH,20251203,6.9685,0.5118,2.4061,1028737.4147,997991.4299
600131.SH,20251203,26.6657,3.1497,2.1194,1961707.207,1957696.7289
920263.BJ,20251203,60.6833,3.1236,5.5625,180932.1498,131422.5771
002799.SZ,20251203,,2.3254,3.2531,295396.92,295393.0434
688612.SH,20251203,25.1784,3.8181,2.0167,1333018.123,803117.338
002628.SZ,20251203,,1.1178,3.9284,320253.4755,318850.9712
301584.SZ,20251203,46.6777,6.7334,0.7248,1398677.8499,167407.192
301132.SZ,20251203,35.3822,2.6667,3.066,484242.0342,484081.6963
301314.SZ,20251203,165.817,2.3644,14.2896,247464.75,72783.75
688662.SH,20251203,79.974,4.8867,6.4766,351195.2,351195.2
002576.SZ,20251203,32.8354,2.1298,1.5218,278193.5,273016.4571
600665.SH,20251203,,1.1908,0.2868,316268.8427,316268.8427
300629.SZ,20251203,249.6054,2.7545,13.5187,468653.2623,404178.645
920690.BJ,20251203,28.1129,3.4395,5.3834,201021.6,130676.4106
600568.SH,20251203,,3.2744,9.8488,561989.25,470676.9727
002601.SZ,20251203,33.8056,1.8437,1.6582,4325025.9736,3605511.4538
300382.SZ,20251203,,4.3763,4.8849,1006965.1907,1006869.2588
600774.SH,20251203,,1.7403,2.8068,290606.916,290419.499
301362.SZ,20251203,21.9674,1.707,2.5931,425378.88,120578.88
600318.SH,20251203,124.1468,4.2542,14.1377,465043.9622,465043.9622
603390.SH,20251203,67.6961,2.6724,4.6439,431828.6364,430431.1343
603318.SH,20251203,,2.2107,1.2455,314004.512,314004.512
300110.SZ,20251203,,3.1139,3.3608,422050.0346,421562.5957
301129.SZ,20251203,47.4446,1.9516,7.0328,328871.708,160403.65
002171.SZ,20251203,33.5828,2.2022,0.3241,1910197.8753,1899373.7102
002775.SZ,20251203,,7.3685,4.5272,272942.6704,202235.7484
001227.SZ,20251203,7.114,0.3339,1.7476,1349880.2288,998512.7786
301508.SZ,20251203,47.5595,3.5383,8.1026,708551.0168,184393.2776
000750.SZ,20251203,28.1125,1.1868,6.8195,2669420.9314,2422813.2624
300190.SZ,20251203,,1.1559,1.792,334863.7321,332220.153
301458.SZ,20251203,68.6035,5.3339,11.8093,882133.4436,213535.7533
600678.SH,20251203,202.5977,13.6774,7.0703,385633.95,385633.95
300973.SZ,20251203,21.136,2.7298,1.5505,660936.0144,454801.9967
603908.SH,20251203,81.7031,4.2894,2.1928,228626.7555,228626.7555
300287.SZ,20251203,,6.8223,16.1013,733424.9159,673611.4256
603169.SH,20251203,169.7469,3.6349,1.7698,1203094.746,1203094.746
920523.BJ,20251203,17.1918,3.9656,5.1008,268043.4224,212828.9144
002199.SZ,20251203,,11.5783,9.3073,220802.2232,220802.2232
002758.SZ,20251203,12.0829,1.1024,0.1193,528698.8892,525567.9107
688307.SH,20251203,67.0949,4.242,6.2624,371696.738,246711.9492
603341.SH,20251203,37.3846,3.7615,0.5046,2159155.1024,1224579.0226
300784.SZ,20251203,45.5764,3.633,5.5788,290748.392,87522.1545
688553.SH,20251203,171.3834,2.1697,8.2242,809499.6,656504.4145
300109.SZ,20251203,34.7809,2.2382,5.7581,833089.7086,770996.8431
000070.SZ,20251203,,8.0017,2.976,1206461.9784,1190829.6617
300566.SZ,20251203,26.5875,2.3671,2.3083,499526.4957,432243.0132
600227.SH,20251203,,1.883,2.009,450890.2919,341119.1474
688177.SH,20251203,,20.4318,11.7025,989237.12,989237.12
601186.SH,20251203,4.9465,0.3091,0.1017,10551303.7455,8938021.7535
600506.SH,20251203,89.0135,10.0103,2.0001,480239.3539,369414.8894
600892.SH,20251203,,273.2924,8.1238,206442.2854,206388.9088
002290.SZ,20251203,69.1059,11.3761,4.2296,1079288.6355,1076148.4793
600787.SH,20251203,26.7802,0.8911,0.1947,1239115.4413,1239115.4413
600985.SH,20251203,18.0753,0.78,0.7894,3229217.1921,3229217.1921
002581.SZ,20251203,,2.661,19.2997,497440.6318,302196.5354
002803.SZ,20251203,28.0988,2.8841,1.1073,738664.6723,473583.1083
603077.SH,20251203,,1.1478,2.7208,2084208.3298,2084208.3298
000919.SZ,20251203,122.5623,1.2119,1.3355,459602.2262,459485.612
603629.SH,20251203,36.0203,3.5708,2.102,676690.56,662055.784
300581.SZ,20251203,,9.5753,75.0465,914832.175,914832.175
603733.SH,20251203,17.2306,2.0065,1.3769,1662443.7606,1662443.7606
688660.SH,20251203,,4.9556,1.8815,2176000.1088,2176000.1088
920021.BJ,20251203,,3.1996,4.6616,199922.989,150649.1842
300616.SZ,20251203,,1.0035,0.8752,315669.4679,217941.5883
300561.SZ,20251203,,7.4819,46.7086,448851.7098,329766.7612
688227.SH,20251203,,6.4615,15.344,836609.035,836609.035
002826.SZ,20251203,40.4348,4.3287,5.5288,347224.1828,317448.3544
002027.SZ,20251203,19.3173,7.3317,8.3166,10485037.0011,10485037.0011
688092.SH,20251203,38.0803,3.18,4.5133,206395.8799,206395.8799
002121.SZ,20251203,,16.7093,2.4207,1237308.4326,1042942.191
002282.SZ,20251203,21.9237,1.1062,2.3449,400397.1445,383805.8049
001223.SZ,20251203,72.2515,2.5196,5.7832,490938.168,122808.168
300460.SZ,20251203,,5.5337,5.8226,308884.6761,308884.6761
000638.SZ,20251203,,12.9472,3.9468,180604.1996,179884.4486
002069.SZ,20251203,,165.9906,2.0063,300800.4581,300421.4501
300099.SZ,20251203,56.919,2.3834,9.4786,544839.0234,429663.6454
301051.SZ,20251203,,1.9527,2.4485,430655.1702,341497.8959
603109.SH,20251203,22.8783,2.6235,1.6911,521703.2033,521703.2033
002873.SZ,20251203,346.44,2.0578,3.4418,259970.5534,254182.2944
688190.SH,20251203,32.9064,4.3295,5.8117,1144920.0,1144920.0
920139.BJ,20251203,,5.214,17.6306,558419.3162,535844.7643
002310.SZ,20251203,,9.5277,41.9913,1463834.5965,1024568.1309
300415.SZ,20251203,16.9143,3.7519,2.0544,1169999.5237,1131371.0711
002569.SZ,20251203,,53.8575,12.9929,155386.79,151012.9826
600279.SH,20251203,12.3988,0.925,1.4833,623104.7986,623104.7986
002682.SZ,20251203,,3.3993,1.5651,366101.9547,366096.4863
600802.SH,20251203,,3.3116,2.1181,366598.72,366598.72
300805.SZ,20251203,121.8445,3.2411,2.0351,505898.4985,343678.2649
300520.SZ,20251203,,5.5223,5.9252,977135.7862,930216.2168
002330.SZ,20251203,,1.4921,1.0433,341799.626,341726.1487
688577.SH,20251203,297.9637,11.7578,14.1571,1173444.7423,1173444.7423
301151.SZ,20251203,39.5784,1.565,3.6293,320262.7695,319959.0105
603599.SH,20251203,14.4138,1.0482,2.7385,1044989.2081,1044989.2081
000547.SZ,20251203,,5.8485,11.5723,2749365.4227,2731963.1971
002453.SZ,20251203,,6.1074,16.0511,559720.9498,422193.8007
002493.SZ,20251203,132.6933,2.2359,0.3161,9769674.5244,9156230.1369
002810.SZ,20251203,27.8874,2.0384,2.3203,454318.6715,420281.8964
605080.SH,20251203,16.1126,1.5001,3.2037,329931.698,327158.6472
300590.SZ,20251203,66.3025,3.1374,6.6882,572137.4173,440826.8542
300697.SZ,20251203,41.5254,5.6234,2.2588,689628.16,527996.56
300400.SZ,20251203,41.0711,5.7314,5.8374,447644.601,442658.673
600365.SH,20251203,,6.0142,2.031,157496.72,149120.72
603606.SH,20251203,39.8731,5.1488,3.9906,3947486.2123,3947486.2123
002140.SZ,20251203,17.044,1.6878,0.846,780231.2869,598831.1452
002472.SZ,20251203,27.7267,3.4666,3.8607,3283616.8133,2918855.7068
300751.SZ,20251203,39.6257,4.1879,3.9814,3291390.9707,2277691.378
002200.SZ,20251203,,,2.7679,142150.5911,142150.5911
002068.SZ,20251203,,2.585,0.7498,693430.5198,693110.4892
920496.BJ,20251203,38.7305,2.9437,2.5575,169714.375,148623.3928
002128.SZ,20251203,11.8992,1.6169,1.9771,6020866.4022,6020866.4022
002236.SZ,20251203,16.2474,1.6561,1.9392,6330291.2355,4075342.9083
300254.SZ,20251203,130.7941,9.0621,3.1363,266352.9055,233353.0212
603486.SH,20251203,29.3374,5.4866,2.4594,4720417.3984,4673031.5599
301288.SZ,20251203,,2.4044,15.6863,191069.69,138175.9195
301118.SZ,20251203,,2.053,1.8522,275160.4108,262316.0001
300597.SZ,20251203,,2.7542,5.3105,260031.8086,258889.1151
002161.SZ,20251203,49.241,3.2003,9.1525,537803.6298,512347.8862
688217.SH,20251203,,1.6827,7.8463,150475.7838,150475.7838
601088.SH,20251203,16.0182,2.086,2.7797,82732517.0926,68668682.0446
603638.SH,20251203,44.1848,4.7602,5.4791,1677136.6818,1677136.6818
600860.SH,20251203,,8.8941,4.2501,686547.429,556827.1482
603317.SH,20251203,23.727,3.1584,3.9358,1386625.1748,1386625.1748
600765.SH,20251203,102.8537,1.7539,2.3527,2495579.5704,2478070.0344
603282.SH,20251203,21.9691,2.0308,2.6117,268442.92,128754.0248
600729.SH,20251203,8.6865,1.5244,0.7619,1201176.8985,524900.7156
300467.SZ,20251203,341.9853,8.6443,19.4593,551904.5003,457801.5562
002529.SZ,20251203,,9.5619,5.4001,184860.0,184860.0
300928.SZ,20251203,,2.242,2.414,246160.0,164885.5928
300773.SZ,20251203,92.8361,4.7968,3.0282,1646529.677,1557262.6462
001301.SZ,20251203,22.6531,3.2551,3.0938,2201171.834,1362667.329
301050.SZ,20251203,89.3903,3.5612,16.083,1122837.6807,955480.855
000829.SZ,20251203,,3.9404,0.1432,1149137.591,1148049.3589
688498.SH,20251203,472.1815,21.812,103.5859,4736407.2844,3314706.0263
920510.BJ,20251203,,7.7125,14.9973,309110.9729,157562.6529
603261.SH,20251203,,2.8167,6.6776,190250.4129,189267.2637
688211.SH,20251203,,1.2057,2.1424,407197.3116,407197.3116
002726.SZ,20251203,,4.2071,0.4561,483463.9887,482546.7087
600143.SH,20251203,38.9968,2.4644,0.6752,4703717.0514,4700529.634
920799.BJ,20251203,132.1881,23.9224,19.6128,989532.4959,569363.4614
603066.SH,20251203,496.0253,2.2735,2.6539,326245.7021,326245.7021
301302.SZ,20251203,,2.2977,14.247,360827.475,321761.85
300397.SZ,20251203,,5.1256,18.7639,737632.3616,577845.2064
603297.SH,20251203,48.8015,5.3568,11.6984,1070539.155,1068535.815
600133.SH,20251203,25.5456,1.1215,2.6095,984139.4046,984139.4046
300011.SZ,20251203,634.5552,3.3326,3.1939,520777.6328,436240.1634
300872.SZ,20251203,184.9935,2.538,4.9203,924989.4523,799769.0082
301110.SZ,20251203,63.5024,4.2641,4.5525,621837.4378,439263.4378
301036.SZ,20251203,48.7002,2.1492,2.3465,356100.0,250814.1742
001219.SZ,20251203,28.6138,2.8452,5.3531,296570.2838,288932.6553
603950.SH,20251203,27.7068,3.3417,4.2127,967854.5688,966289.9048
301088.SZ,20251203,40.0437,1.3576,5.2596,336608.3,277454.45
688097.SH,20251203,32.3657,3.2818,2.8945,1543614.6758,1537950.2918
000951.SZ,20251203,12.5145,1.3159,0.3853,1997277.912,1997277.912
300529.SZ,20251203,33.2675,4.8419,7.8659,1602800.7869,1026753.0639
920098.BJ,20251203,31.1829,2.3203,4.4665,217288.026,116332.8119
003005.SZ,20251203,,2.826,13.6683,507898.1767,278717.1622
688525.SH,20251203,,11.2007,6.3516,5236933.8455,3958457.9895
603716.SH,20251203,,4.243,3.5995,449133.0656,449133.0656
300549.SZ,20251203,272.2905,4.7944,7.8499,264413.22,200391.4205
002259.SZ,20251203,58.1255,11.1124,3.2106,301683.6351,301683.6351
688108.SH,20251203,221.4759,8.2447,14.7319,742645.68,742645.68
301113.SZ,20251203,309.894,3.321,6.7182,227955.0,138069.2523
001333.SZ,20251203,22.5199,1.7015,1.7533,291584.0,100232.0
300999.SZ,20251203,41.2346,1.6372,0.6359,15749723.4121,1576389.8168
300329.SZ,20251203,,6.3389,33.7016,429658.0372,428366.2994
600249.SH,20251203,170.574,1.6012,3.258,350900.0,350900.0
300707.SZ,20251203,117.6773,2.4268,3.4955,277522.3262,225243.7292
603826.SH,20251203,319.1135,5.8608,11.0765,1143324.0,1143324.0
600397.SH,20251203,,41.197,1.5973,640504.0437,640504.0437
000428.SZ,20251203,,2.566,6.5391,357643.026,357643.026
600478.SH,20251203,59.151,3.8562,2.4543,1119243.4956,1119243.4956
688600.SH,20251203,45.0149,3.9599,3.7458,300938.7667,300938.7667
301336.SZ,20251203,72.1672,2.7453,6.1878,227560.0,173117.9596
301285.SZ,20251203,,10.9728,12.7151,1118084.7,424683.9613
603266.SH,20251203,36.871,2.59,3.0448,406723.4038,406723.4038
603076.SH,20251203,205.883,2.25,1.954,291735.1484,291735.1484
300880.SZ,20251203,40.0814,3.4039,4.8152,356710.9478,356672.9035
300175.SZ,20251203,,5.3183,10.2432,274476.4,274476.4
301281.SZ,20251203,58.1706,2.2166,6.9769,303861.74,193198.712
300508.SZ,20251203,45.7501,4.7072,7.682,398299.7031,299991.3387
002058.SZ,20251203,15.8219,74.5002,4.7068,298085.6339,297398.7489
688303.SH,20251203,,1.5235,12.8106,5955091.0898,5955091.0898
600262.SH,20251203,16.6362,2.3793,1.2089,418880.0,418880.0
002375.SZ,20251203,16.7702,0.6444,0.4935,527958.6202,522756.717
000799.SZ,20251203,,4.8011,18.2079,1806280.1998,1806121.7683
300333.SZ,20251203,,6.2047,30.3012,359856.0,358549.4518
301230.SZ,20251203,115.0596,4.1414,6.3073,420993.2007,378857.3433
002386.SZ,20251203,,0.9701,0.6135,728922.3609,728786.5407
300720.SZ,20251203,147.5021,9.7517,25.4688,570990.3601,511730.3336
600006.SH,20251203,60.0796,1.7615,1.4785,1474000.0,1474000.0
603520.SH,20251203,,1.6589,1.8045,431395.3229,431395.3229
300703.SZ,20251203,34.5565,4.7366,2.05,441960.008,415670.8784
002983.SZ,20251203,37.836,3.7945,4.5236,521139.4989,298539.3328
002668.SZ,20251203,10.0867,3.4749,0.6299,1181681.4565,1181681.4565
920694.BJ,20251203,23.9314,2.8719,3.4846,251232.2814,118856.8188
600960.SH,20251203,,1.281,1.4396,473356.728,473356.728
601099.SH,20251203,84.01,2.7827,18.5576,2767424.4462,2767424.4462
600526.SH,20251203,16.7689,1.0713,1.0247,479010.8308,470550.8485
300938.SZ,20251203,45.1303,4.6751,11.0092,848584.7728,591597.3878
002968.SZ,20251203,24.6346,2.152,0.8838,272438.4507,256640.0142
300793.SZ,20251203,,2.2309,3.0894,667083.6609,652255.9104
002378.SZ,20251203,71.6708,6.8994,3.2675,1545023.1185,1536926.0805
600488.SH,20251203,296.841,1.6001,1.6827,483705.7992,483705.7992
001268.SZ,20251203,47.2294,3.7162,4.7245,381544.3357,222469.3357
600276.SH,20251203,54.1863,6.8007,13.0609,40467007.6318,38892776.8646
605333.SH,20251203,21.7064,4.1736,1.7342,1425532.1272,1341776.1208
002035.SZ,20251203,12.1909,1.3699,0.8941,532326.4721,491119.6549
605081.SH,20251203,,1.2961,12.8837,115625.2605,115625.2605
301317.SZ,20251203,12.4415,3.6633,5.7988,492790.65,140448.0
301306.SZ,20251203,,5.4799,16.6317,501589.2,346476.9
688348.SH,20251203,141.0343,2.2221,6.8151,804828.7903,804828.7903
002114.SZ,20251203,,3.5083,2.3845,296553.4598,296549.3847
688590.SH,20251203,669.4723,3.3244,2.3248,476633.0914,476633.0914
002301.SZ,20251203,128.2384,1.8532,0.5337,572718.4988,570084.2371
603639.SH,20251203,22.6329,1.2648,1.0718,437763.2968,437763.2968
600130.SH,20251203,664.1858,3.1251,6.2699,300000.0,300000.0
605377.SH,20251203,17.5059,1.2162,1.3972,467046.3549,467046.3549
300094.SZ,20251203,,4.6247,1.5983,476086.5808,466528.3424
300862.SZ,20251203,,2.5042,9.3101,498652.9533,409123.1899
000692.SZ,20251203,,,1.0536,220592.8521,220592.8521
600299.SH,20251203,20.4165,1.4382,1.4234,2432484.4546,2432484.4546
688408.SH,20251203,29.4258,2.2517,1.1378,958194.1854,958194.1854
300596.SZ,20251203,19.6196,2.0766,1.669,989890.3844,961546.094
920092.BJ,20251203,,5.0666,8.9813,188163.5707,96495.2343
920185.BJ,20251203,34.698,2.8594,2.1786,3562390.1308,3504986.6705
688529.SH,20251203,,1.7769,2.6332,314825.384,314825.384
688616.SH,20251203,23.3073,2.6098,4.2599,221711.5355,221711.5355
603289.SH,20251203,28.246,2.0283,2.5607,295440.9154,295440.9154
000029.SZ,20251203,,6.3488,21.1891,2325806.34,2049926.34
002016.SZ,20251203,37.5267,1.0535,3.5576,516203.0132,516203.0132
300760.SZ,20251203,28.1211,6.4226,7.3132,24188205.8103,24187492.0991
301603.SZ,20251203,25.0653,3.5672,3.4068,830104.24,259373.205
301216.SZ,20251203,,1.7636,0.647,1068705.5132,1010007.6357
601899.SH,20251203,17.4843,4.7495,2.4326,79652897.39,61702051.205
002887.SZ,20251203,24.769,1.2825,6.0059,293747.3971,186816.5107
002392.SZ,20251203,25.3028,1.5646,1.3303,902392.056,867062.0883
300573.SZ,20251203,27.194,9.3646,7.2982,1757288.957,1351547.9641
002645.SZ,20251203,,2.2813,1.3028,910648.1224,811003.8765
300527.SZ,20251203,727.4167,2.903,8.1973,844936.1791,844936.1791
688716.SH,20251203,218.009,3.661,14.8846,432937.44,248800.8709
000717.SZ,20251203,,0.8036,0.2241,630199.8534,630125.8509
688793.SH,20251203,,8.5628,2.9605,236865.5748,236865.5748
300908.SZ,20251203,23.9815,2.4542,3.9833,432014.0,364408.7624
601089.SH,20251203,25.7588,3.2366,3.4885,1192800.0,1192800.0
002168.SZ,20251203,,126.9857,8.6084,287787.9561,287787.9561
300230.SZ,20251203,17.8081,1.2254,1.678,399287.7995,309242.847
000782.SZ,20251203,,2.0966,1.3611,360455.2922,277273.3021
300600.SZ,20251203,,3.8641,19.4365,471952.1059,471952.1059
002774.SZ,20251203,33.434,2.765,2.3429,331637.5815,277545.356
000972.SZ,20251203,,,8.2734,301571.8794,301571.8794
000856.SZ,20251203,129.9622,5.8067,0.9259,243571.0,243571.0
603896.SH,20251203,30.0991,1.7773,6.1324,398470.2611,398470.2611
002430.SZ,20251203,27.5675,2.7352,1.8718,2768741.9955,2767728.0772
920152.BJ,20251203,,8.7243,4.6809,313538.2272,231366.0096
688376.SH,20251203,34.2627,3.2495,3.1464,631505.6535,631505.6535
002971.SZ,20251203,94.1582,4.256,4.3155,678674.775,516019.5699
301299.SZ,20251203,49.8882,5.6615,9.9452,336198.9581,336198.9581
301386.SZ,20251203,35.2078,2.3015,6.3716,341320.0,104641.4078
301587.SZ,20251203,74.5814,1.7388,5.253,344010.9734,171512.8484
688221.SH,20251203,,7.3273,50.9331,719191.0138,719191.0138
603931.SH,20251203,53.4379,4.2265,10.8964,681890.9845,681890.9845
688567.SH,20251203,,2.0015,2.1322,1926035.7228,1926035.7228
688530.SH,20251203,,3.284,5.3306,271275.9767,114884.0558
