rebalance_date,ticker,profitability_proxy,cashflow_proxy,leverage_proxy,stability_proxy,quality_score,factor_value,ann_date,known_at,available_at,factor_id
20260331,603435,10.8131,0.57,19.3628,1.0648,1.84757,1.84757,20260306,20260306,20260306,F06
20260430,000001,6.3099,1.95,90.983,1.3131,-6.29009,-6.29009,20260425,20260425,20260425,F06
20260430,000002,-0.91371,-0.1813,77.1345,-0.9492,-8.403503,-8.403503,20260430,20260430,20260430,F06
20260430,000004,-3.42066,-0.2114,66.5686,-0.0674,-7.752298,-7.752298,20260428,20260428,20260428,F06
20260430,000006,0.86725,0.1284,61.7005,0.0101,-5.880155,-5.880155,20260430,20260430,20260430,F06
20260430,000007,-0.50086,0.2401,43.7998,-0.0084,-4.485578,-4.485578,20260429,20260429,20260429,F06
20260430,000008,-0.54401,-0.0244,73.1707,-0.0162,-7.491633,-7.491633,20260430,20260430,20260430,F06
20260430,000009,0.86697,-0.0775,60.1965,0.0122,-5.770179,-5.770179,20260430,20260430,20260430,F06
20260430,000010,4.87885,-0.0358,86.8233,0.0283,-7.214515,-7.214515,20260429,20260429,20260429,F06
20260430,000011,0.71311,-0.4588,78.7455,-0.0845,-7.786177,-7.786177,20260429,20260429,20260429,F06
20260430,000012,0.47102,0.0128,57.5934,-0.0543,-5.637194,-5.637194,20260428,20260428,20260428,F06
20260430,000014,0.83315,0.0054,29.3811,-0.065,-2.713085,-2.713085,20260430,20260430,20260430,F06
20260430,000016,-0.95781,-0.0217,131.0913,-0.0134,-13.406173,-13.406173,20260429,20260429,20260429,F06
20260430,000017,0.90545,-0.0624,18.7546,0.0121,-1.611465,-1.611465,20260429,20260429,20260429,F06
20260430,000019,1.54055,0.2037,32.4379,0.1021,-2.700045,-2.700045,20260428,20260428,20260428,F06
20260430,000020,0.90834,0.0059,36.5649,0.0296,-3.370968,-3.370968,20260421,20260421,20260421,F06
20260430,000021,2.65888,0.0725,41.6829,0.2916,-3.239486,-3.239486,20260429,20260429,20260429,F06
20260430,000025,1.78877,0.2658,23.494,0.1399,-1.703649,-1.703649,20260428,20260428,20260428,F06
20260430,000026,2.68931,0.4553,9.7766,0.3037,0.041673,0.041673,20260425,20260425,20260425,F06
20260430,000027,2.69109,0.2542,60.8959,0.4689,-5.043863,-5.043863,20260430,20260430,20260430,F06
20260430,000028,7.71314,-5.274,55.3929,1.0251,-3.870108,-3.870108,20260430,20260430,20260430,F06
20260430,000029,0.65884,0.0122,10.0637,-0.0069,-0.809038,-0.809038,20260430,20260430,20260430,F06
20260430,000030,1.74912,-0.222,47.76,0.1283,-4.244344,-4.244344,20260422,20260422,20260422,F06
20260430,000031,-0.61605,-0.1411,76.7409,-0.0852,-7.921205,-7.921205,20260430,20260430,20260430,F06
20260430,000032,0.64043,0.7233,81.8668,-0.126,-7.900291,-7.900291,20260428,20260428,20260428,F06
20260430,000034,4.25925,-3.4454,78.5384,0.6512,-7.004665,-7.004665,20260428,20260428,20260428,F06
20260430,000035,1.42743,0.1243,66.1285,0.0909,-6.123401,-6.123401,20260429,20260429,20260429,F06
20260430,000036,0.99207,0.0353,24.9445,0.033,-2.176569,-2.176569,20260430,20260430,20260430,F06
20260430,000037,0.92382,-0.0283,23.4852,0.0347,-2.063154,-2.063154,20260429,20260429,20260429,F06
20260430,000039,1.94995,0.0948,59.3953,0.0669,-5.308825,-5.308825,20260429,20260429,20260429,F06
20260430,000042,-0.78815,0.0718,94.6281,-0.1766,-9.755535,-9.755535,20260430,20260430,20260430,F06
20260430,000045,1.56976,0.4572,21.2988,0.0813,-1.534992,-1.534992,20260430,20260430,20260430,F06
20260430,000048,-1.6674,0.0974,62.3494,-0.8436,-7.05312,-7.05312,20260430,20260430,20260430,F06
20260430,000049,4.18902,1.2933,58.632,0.4045,-4.186034,-4.186034,20260423,20260423,20260423,F06
20260430,000050,1.92881,0.5964,60.2527,-0.1094,-5.371107,-5.371107,20260430,20260430,20260430,F06
20260430,000055,1.30186,-0.0803,53.3064,0.0484,-4.936782,-4.936782,20260428,20260428,20260428,F06
20260430,000056,-0.41584,0.0679,233.8036,-0.0099,-23.495492,-23.495492,20260429,20260429,20260429,F06
20260430,000058,0.94693,-0.0208,49.9572,0.0326,-4.702761,-4.702761,20260428,20260428,20260428,F06
20260430,000059,1.45527,-0.8675,60.705,0.0515,-5.786819,-5.786819,20260428,20260428,20260428,F06
20260430,000060,2.20912,-0.2207,60.5537,0.2,-5.356774,-5.356774,20260430,20260430,20260430,F06
20260430,000061,1.67848,0.1097,52.0504,0.1233,-4.630236,-4.630236,20260428,20260428,20260428,F06
20260430,000062,2.84795,-0.5549,56.9925,0.3588,-4.812325,-4.812325,20260429,20260429,20260429,F06
20260430,000063,4.1534,-0.4136,65.871,0.5242,-5.21412,-5.21412,20260425,20260425,20260425,F06
20260430,000065,2.45151,0.1864,53.4738,0.1813,-4.502127,-4.502127,20260427,20260427,20260427,F06
20260430,000066,0.28918,-0.1983,63.321,-0.0461,-6.303446,-6.303446,20260429,20260429,20260429,F06
20260430,000068,-1.417,-0.0281,73.3312,-0.0246,-7.77368,-7.77368,20260428,20260428,20260428,F06
20260430,000069,-1.00378,-0.2098,80.4533,-0.3167,-8.515104,-8.515104,20260430,20260430,20260430,F06
20260430,000070,-0.25432,0.254,78.4136,-0.0162,-7.873336,-7.873336,20260427,20260427,20260427,F06
20260430,000078,0.68308,0.0102,91.6221,0.0073,-8.952326,-8.952326,20260430,20260430,20260430,F06
20260430,000088,1.66265,0.0213,17.9132,0.1246,-1.238425,-1.238425,20260423,20260423,20260423,F06
20260430,000089,2.29485,0.4196,52.269,0.2333,-4.361205,-4.361205,20260424,20260424,20260424,F06
20260430,000090,1.11929,-0.0856,74.1723,-0.0232,-7.107843,-7.107843,20260429,20260429,20260429,F06
20260430,000096,1.27319,-0.096,26.6638,0.0427,-2.286543,-2.286543,20260429,20260429,20260429,F06
20260430,000099,2.31689,0.4107,26.6386,0.2256,-1.796413,-1.796413,20260428,20260428,20260428,F06
20260430,000100,1.8675,0.5478,65.0272,0.1212,-5.78443,-5.78443,20260430,20260430,20260430,F06
20260430,000151,1.5649,-0.2642,73.7536,0.0819,-6.92597,-6.92597,20260424,20260424,20260424,F06
20260430,000153,1.82654,0.02,58.9795,0.1452,-5.287908,-5.287908,20260429,20260429,20260429,F06
20260430,000155,2.46346,-0.1738,51.6265,0.2595,-4.354572,-4.354572,20260430,20260430,20260430,F06
20260430,000156,2.02909,-0.5292,45.7166,0.115,-4.022773,-4.022773,20260427,20260427,20260427,F06
20260430,000157,2.1409,0.1081,57.6623,0.1871,-5.0275,-5.0275,20260429,20260429,20260429,F06
20260430,000158,-0.30448,-0.9649,64.2596,-0.1123,-6.755204,-6.755204,20260430,20260430,20260430,F06
20260430,000159,1.03941,-0.0327,44.0644,0.0275,-4.090157,-4.090157,20260429,20260429,20260429,F06
20260430,000166,1.98407,0.3568,81.2312,0.1639,-7.390979,-7.390979,20260430,20260430,20260430,F06
20260430,000301,3.17048,0.5346,81.1,0.4048,-6.890016,-6.890016,20260429,20260429,20260429,F06
20260430,000333,9.40012,1.9109,60.0182,3.3264,-1.469044,-1.469044,20260430,20260430,20260430,F06
20260430,000338,3.93355,-0.3118,64.157,0.6899,-5.022035,-5.022035,20260430,20260430,20260430,F06
20260430,000400,2.89738,-0.19,47.5928,0.2118,-3.843346,-3.843346,20260411,20260411,20260411,F06
20260430,000401,0.02317,-0.242,50.3894,-0.7212,-5.368869,-5.368869,20260430,20260430,20260430,F06
20260430,000402,2.24097,-0.1508,79.19,0.2243,-7.187149,-7.187149,20260429,20260429,20260429,F06
20260430,000403,1.85466,-0.1808,13.6287,0.0379,-0.827472,-0.827472,20260429,20260429,20260429,F06
20260430,000404,2.63786,0.1884,61.2218,0.3103,-5.169022,-5.169022,20260418,20260418,20260418,F06
20260430,000407,1.30065,-0.1253,44.1826,0.0727,-4.024045,-4.024045,20260428,20260428,20260428,F06
20260430,000408,7.19131,-0.0507,7.0627,1.9183,2.208303,2.208303,20260418,20260418,20260418,F06
20260430,000409,1.10159,-0.2738,30.7085,0.0506,-2.774893,-2.774893,20260423,20260423,20260423,F06
20260430,000410,-0.092,-0.1139,52.2327,-0.0206,-5.28189,-5.28189,20260429,20260429,20260429,F06
20260430,000411,2.71958,-2.4888,65.1262,0.2744,-6.084746,-6.084746,20260428,20260428,20260428,F06
20260430,000415,2.54004,0.7614,81.7503,0.2682,-7.153458,-7.153458,20260429,20260429,20260429,F06
20260430,000417,1.9258,-0.1245,52.1945,0.1532,-4.60533,-4.60533,20260429,20260429,20260429,F06
20260430,000419,1.68484,-0.4245,31.5654,0.0961,-2.697548,-2.697548,20260430,20260430,20260430,F06
20260430,000420,0.67231,0.0362,64.8872,0.0182,-6.272507,-6.272507,20260429,20260429,20260429,F06
20260430,000421,2.32114,0.3018,55.1062,0.2307,-4.661638,-4.661638,20260428,20260428,20260428,F06
20260430,000422,2.50395,0.8717,70.4496,0.308,-5.996235,-5.996235,20260428,20260428,20260428,F06
20260430,000423,5.71682,0.0448,20.0158,1.3761,0.272866,0.272866,20260425,20260425,20260425,F06
20260430,000425,2.78947,0.1832,65.041,0.3224,-5.501659,-5.501659,20260429,20260429,20260429,F06
20260430,000426,8.02998,0.6853,41.4046,1.4005,-1.034206,-1.034206,20260430,20260430,20260430,F06
20260430,000428,-2.15676,0.0043,84.115,-0.0954,-9.095828,-9.095828,20260428,20260428,20260428,F06
20260430,000429,3.1643,0.6206,48.0381,0.4062,-3.56792,-3.56792,20260430,20260430,20260430,F06
20260430,000430,10.32197,-0.026,29.8708,0.6429,0.361471,0.361471,20260414,20260414,20260414,F06
20260430,000488,-38.83543,0.0087,95.5833,-0.1911,-21.283659,-21.283659,20260430,20260430,20260430,F06
20260430,000498,2.55338,-1.9867,76.0158,0.069,-7.205306,-7.205306,20260430,20260430,20260430,F06
20260430,000501,3.48038,0.6081,63.9455,0.3096,-5.104976,-5.104976,20260430,20260430,20260430,F06
20260430,000503,-2.29136,-0.0685,45.1448,-0.0743,-5.245308,-5.245308,20260429,20260429,20260429,F06
20260430,000504,2.22366,-0.2748,63.6892,0.0489,-5.737222,-5.737222,20260429,20260429,20260429,F06
20260430,000505,0.93478,0.5244,44.884,0.018,-4.095886,-4.095886,20260430,20260430,20260430,F06
20260430,000506,12.0532,0.0133,37.0877,0.2978,0.02897,0.02897,20260416,20260416,20260416,F06
20260430,000507,1.84008,0.2001,53.3301,0.1316,-4.688326,-4.688326,20260430,20260430,20260430,F06
20260430,000509,-1.0045,0.0153,76.6353,-0.0025,-7.96282,-7.96282,20260430,20260430,20260430,F06
20260430,000510,-2.1099,-0.1264,57.5817,-0.1264,-6.46698,-6.46698,20260430,20260430,20260430,F06
20260430,000513,5.49471,0.9207,35.5889,1.2625,-1.221337,-1.221337,20260424,20260424,20260424,F06
20260430,000514,1.32321,-0.0106,41.298,0.0694,-3.707197,-3.707197,20260425,20260425,20260425,F06
20260430,000516,-0.44818,0.1114,69.1117,-0.0344,-7.037104,-7.037104,20260424,20260424,20260424,F06
20260430,000517,-0.01635,0.2229,58.776,-0.0142,-5.843605,-5.843605,20260429,20260429,20260429,F06
20260430,000518,-1.6601,-0.0154,27.5725,-0.0136,-3.2638,-3.2638,20260427,20260427,20260427,F06
20260430,000519,1.76974,0.47,41.7051,0.0738,-3.516068,-3.516068,20260428,20260428,20260428,F06
20260430,000520,0.47776,-0.001,39.4774,0.0043,-3.802892,-3.802892,20260429,20260429,20260429,F06
20260430,000521,1.78265,-0.8298,71.9319,0.1282,-6.773075,-6.773075,20260422,20260422,20260422,F06
20260430,000523,1.44536,0.0205,36.8428,0.0393,-3.230852,-3.230852,20260428,20260428,20260428,F06
20260430,000524,1.4194,-0.0797,38.9852,0.087,-3.45384,-3.45384,20260428,20260428,20260428,F06
20260430,000525,0.44641,0.0771,60.7041,0.0041,-5.919427,-5.919427,20260428,20260428,20260428,F06
20260430,000526,6.49608,4.5033,76.1789,1.4373,-4.193486,-4.193486,20260428,20260428,20260428,F06
20260430,000528,3.56568,-0.2692,62.4611,0.5666,-5.003606,-5.003606,20260425,20260425,20260425,F06
20260430,000529,1.0677,-0.1247,54.2901,-0.007,-5.13644,-5.13644,20260427,20260427,20260427,F06
20260430,000530,1.09535,-0.2028,55.9401,0.0448,-5.288045,-5.288045,20260424,20260424,20260424,F06
20260430,000531,2.80399,0.2025,58.2093,0.3507,-4.798953,-4.798953,20260430,20260430,20260430,F06
20260430,000532,0.77073,0.24,26.1815,-0.0285,-2.350331,-2.350331,20260425,20260425,20260425,F06
20260430,000533,1.15805,0.0068,63.2533,0.0389,-5.960995,-5.960995,20260430,20260430,20260430,F06
20260430,000534,3.05288,-0.0526,64.3849,0.2717,-5.424466,-5.424466,20260425,20260425,20260425,F06
20260430,000536,-11.3744,-0.0278,84.3752,-0.099,-11.895,-11.895,20260428,20260428,20260428,F06
20260430,000537,2.17211,0.2507,73.8588,0.0763,-6.653587,-6.653587,20260428,20260428,20260428,F06
20260430,000538,7.54089,0.4646,25.3069,2.2336,0.717937,0.717937,20260430,20260430,20260430,F06
20260430,000539,0.555,0.6232,76.9648,-0.0525,-7.42634,-7.42634,20260430,20260430,20260430,F06
20260430,000541,1.09094,-0.0917,37.8539,0.0309,-3.464088,-3.464088,20260428,20260428,20260428,F06
20260430,000543,2.88003,0.7562,62.7833,0.3696,-5.115241,-5.115241,20260430,20260430,20260430,F06
20260430,000544,3.57921,-0.3991,73.0142,0.6641,-6.041837,-6.041837,20260429,20260429,20260429,F06
20260430,000545,-2.11162,-0.0118,59.4149,-0.04,-6.593336,-6.593336,20260428,20260428,20260428,F06
20260430,000546,0.21388,-0.0099,28.5668,-0.1368,-2.849216,-2.849216,20260430,20260430,20260430,F06
20260430,000547,-0.9881,-0.147,47.9633,-0.1192,-5.16984,-5.16984,20260430,20260430,20260430,F06
20260430,000548,1.21259,-0.0134,13.3532,0.0542,-0.952543,-0.952543,20260425,20260425,20260425,F06
20260430,000550,4.34364,-2.3032,60.2673,0.7732,-4.874998,-4.874998,20260425,20260425,20260425,F06
20260430,000551,3.42044,0.3037,35.6434,0.4772,-2.286588,-2.286588,20260429,20260429,20260429,F06
20260430,000552,0.81097,0.0208,54.2269,0.0175,-5.168239,-5.168239,20260428,20260428,20260428,F06
20260430,000553,3.21502,-0.422,63.5144,0.4599,-5.287374,-5.287374,20260430,20260430,20260430,F06
20260430,000554,3.45498,0.1467,27.282,0.2396,-1.566526,-1.566526,20260424,20260424,20260424,F06
20260430,000555,0.32396,-1.0376,51.7511,-0.1783,-5.356762,-5.356762,20260428,20260428,20260428,F06
20260430,000557,1.29571,0.0854,8.9681,0.0648,-0.465097,-0.465097,20260429,20260429,20260429,F06
20260430,000558,0.36014,-0.0437,52.7624,0.0046,-5.175098,-5.175098,20260423,20260423,20260423,F06
20260430,000559,1.96163,-0.012,64.5321,0.1277,-5.816041,-5.816041,20260425,20260425,20260425,F06
20260430,000560,0.8181,0.2483,60.3968,0.0041,-5.74295,-5.74295,20260430,20260430,20260430,F06
20260430,000561,-0.25389,-0.1781,55.3757,-0.1091,-5.692997,-5.692997,20260430,20260430,20260430,F06
20260430,000563,1.51689,0.2085,29.1801,0.1012,-2.380763,-2.380763,20260425,20260425,20260425,F06
20260430,000564,-0.31704,-0.0187,50.8999,-0.011,-5.193242,-5.193242,20260429,20260429,20260429,F06
20260430,000565,1.58532,-0.0862,20.6553,0.1048,-1.565254,-1.565254,20260425,20260425,20260425,F06
20260430,000566,-88.68584,0.0118,99.3533,-0.0591,-36.562362,-36.562362,20260428,20260428,20260428,F06
20260430,000567,4.2905,0.0138,40.2884,0.377,-2.58813,-2.58813,20260429,20260429,20260429,F06
20260430,000568,11.42496,3.0864,21.8137,4.9701,3.851438,3.851438,20260429,20260429,20260429,F06
20260430,000570,2.0992,-0.3968,36.0147,0.1932,-2.97379,-2.97379,20260428,20260428,20260428,F06
20260430,000571,-57.59732,-0.0613,68.5378,-0.0401,-24.161276,-24.161276,20260430,20260430,20260430,F06
20260430,000572,-0.81356,-0.1269,52.5806,-0.0287,-5.538988,-5.538988,20260427,20260427,20260427,F06
20260430,000573,1.82275,-0.0321,21.7242,0.1125,-1.587015,-1.587015,20260430,20260430,20260430,F06
20260430,000576,0.81688,-0.22,28.3504,0.0079,-2.630816,-2.630816,20260430,20260430,20260430,F06
20260430,000581,5.23963,0.312,29.7506,0.7622,-1.035891,-1.035891,20260424,20260424,20260424,F06
20260430,000582,2.23125,0.2992,43.3316,0.1777,-3.532865,-3.532865,20260428,20260428,20260428,F06
20260430,000586,-0.54233,-0.0337,47.39,-0.0466,-4.927079,-4.927079,20260428,20260428,20260428,F06
20260430,000589,2.20576,0.2414,51.4223,0.2226,-4.343182,-4.343182,20260429,20260429,20260429,F06
20260430,000590,-0.18289,-0.0996,38.0525,-0.0483,-3.899357,-3.899357,20260428,20260428,20260428,F06
20260430,000591,1.62103,0.0061,56.3245,0.0868,-5.110201,-5.110201,20260429,20260429,20260429,F06
20260430,000592,0.13216,-0.0147,43.5177,-0.0015,-4.315662,-4.315662,20260430,20260430,20260430,F06
20260430,000593,1.34209,0.1253,48.8542,0.0702,-4.429653,-4.429653,20260425,20260425,20260425,F06
20260430,000595,0.29007,0.0994,89.5059,0.0026,-8.842649,-8.842649,20260425,20260425,20260425,F06
20260430,000596,13.93624,3.6159,32.9709,6.0197,4.014842,4.014842,20260429,20260429,20260429,F06
20260430,000597,1.02455,0.0118,58.1694,0.0341,-5.493575,-5.493575,20260428,20260428,20260428,F06
20260430,000598,2.72995,0.0583,57.6447,0.3313,-4.801305,-4.801305,20260428,20260428,20260428,F06
20260430,000599,1.95224,1.1232,68.4941,0.0347,-6.025218,-6.025218,20260429,20260429,20260429,F06
20260430,000600,3.75989,0.6689,57.2405,0.6221,-4.213463,-4.213463,20260429,20260429,20260429,F06
20260430,000601,0.90782,0.0388,67.0442,0.0181,-6.417074,-6.417074,20260424,20260424,20260424,F06
20260430,000603,2.19399,0.0846,47.3339,0.2116,-3.973633,-3.973633,20260429,20260429,20260429,F06
20260430,000605,1.66747,0.086,65.5282,0.098,-5.996179,-5.996179,20260429,20260429,20260429,F06
20260430,000607,-0.90594,-0.0876,56.2476,-0.0412,-5.930542,-5.930542,20260430,20260430,20260430,F06
20260430,000608,-0.02959,0.0194,41.0537,-0.052,-4.131167,-4.131167,20260429,20260429,20260429,F06
20260430,000609,-0.25454,0.1134,119.1938,-0.0679,-12.000222,-12.000222,20260430,20260430,20260430,F06
20260430,000610,-0.10233,-0.0242,106.6196,-0.0838,-10.731019,-10.731019,20260424,20260424,20260424,F06
20260430,000612,4.84966,0.2788,15.0299,0.7987,0.327148,0.327148,20260429,20260429,20260429,F06
20260430,000615,-6.03638,0.0009,26.0906,-0.1773,-4.490714,-4.490714,20260427,20260427,20260427,F06
20260430,000617,2.46518,-1.0788,82.6161,0.2273,-7.646896,-7.646896,20260427,20260427,20260427,F06
20260430,000619,0.58599,-0.0518,44.8981,-0.1091,-4.368013,-4.368013,20260425,20260425,20260425,F06
20260430,000620,-1.48312,-0.0204,62.059,-0.0281,-6.666156,-6.666156,20260429,20260429,20260429,F06
20260430,000623,6.88171,0.0089,10.076,1.4504,1.638853,1.638853,20260430,20260430,20260430,F06
20260430,000625,1.79638,-1.175,57.1494,0.0754,-5.380866,-5.380866,20260428,20260428,20260428,F06
20260430,000626,2.24601,-2.0961,75.1988,0.2088,-7.181777,-7.181777,20260430,20260430,20260430,F06
20260430,000628,1.29073,-0.8862,79.9788,0.0093,-7.784181,-7.784181,20260430,20260430,20260430,F06
20260430,000629,0.56007,0.0176,13.5669,0.0121,-1.180309,-1.180309,20260425,20260425,20260425,F06
20260430,000630,2.38643,0.4945,54.3423,0.1737,-4.549921,-4.549921,20260429,20260429,20260429,F06
20260430,000631,0.5422,0.0057,23.3078,0.0051,-2.16494,-2.16494,20260429,20260429,20260429,F06
20260430,000632,-31.59591,-0.1072,94.6507,-0.1392,-19.020963,-19.020963,20260429,20260429,20260429,F06
20260430,000633,0.4882,-0.09,58.1709,0.0054,-5.68647,-5.68647,20260421,20260421,20260421,F06
20260430,000635,-5.08139,-0.2796,55.0408,-0.5731,-7.313657,-7.313657,20260421,20260421,20260421,F06
20260430,000636,2.5361,-0.1882,23.2254,0.1532,-1.53807,-1.53807,20260429,20260429,20260429,F06
20260430,000637,-2.70428,0.0993,71.0189,-0.074,-7.922914,-7.922914,20260429,20260429,20260429,F06
20260430,000638,-2.42231,-0.0127,67.0885,-0.0169,-7.444843,-7.444843,20260429,20260429,20260429,F06
20260430,000639,0.02263,-0.0379,59.3986,-0.0138,-5.946171,-5.946171,20260429,20260429,20260429,F06
20260430,000650,2.05156,0.089,10.3841,0.1827,-0.332062,-0.332062,20260428,20260428,20260428,F06
20260430,000651,7.79638,1.3922,59.1541,2.1413,-2.441536,-2.441536,20260429,20260429,20260429,F06
20260430,000652,0.83358,0.0013,84.2152,0.0125,-8.166186,-8.166186,20260427,20260427,20260427,F06
20260430,000655,1.70411,-0.093,10.7162,0.1095,-0.535187,-0.535187,20260415,20260415,20260415,F06
20260430,000656,-0.43457,-0.014,67.4121,-0.0051,-6.876421,-6.876421,20260428,20260428,20260428,F06
20260430,000657,5.57168,-0.9374,59.3819,0.7297,-4.162286,-4.162286,20260427,20260427,20260427,F06
20260430,000659,-2.65436,0.0151,100.2419,-0.0045,-10.819278,-10.819278,20260428,20260428,20260428,F06
20260430,000661,11.75356,2.6915,18.3047,1.3676,2.780938,2.780938,20260422,20260422,20260422,F06
20260430,000663,-0.14699,-0.1263,36.5982,-0.0638,-3.754697,-3.754697,20260428,20260428,20260428,F06
20260430,000665,-1.23691,0.1259,65.2235,-0.1737,-6.937723,-6.937723,20260429,20260429,20260429,F06
20260430,000668,0.14929,-0.2874,37.3407,-0.1652,-3.812843,-3.812843,20260428,20260428,20260428,F06
20260430,000669,0.57778,0.0497,93.1417,0.0011,-9.130456,-9.130456,20260430,20260430,20260430,F06
20260430,000670,-15.39783,-0.0263,75.1599,-0.0147,-12.146479,-12.146479,20260421,20260421,20260421,F06
20260430,000672,2.05961,0.0572,39.5237,0.0571,-3.300207,-3.300207,20260428,20260428,20260428,F06
20260430,000676,1.23014,-0.0117,13.564,0.0652,-0.963618,-0.963618,20260429,20260429,20260429,F06
20260430,000677,0.61212,-0.0849,43.0898,0.008,-4.139124,-4.139124,20260430,20260430,20260430,F06
20260430,000678,-0.88568,0.0528,65.4898,-0.0652,-6.830204,-6.830204,20260430,20260430,20260430,F06
20260430,000679,-4.09,-0.0201,95.026,-0.0454,-10.75178,-10.75178,20260430,20260430,20260430,F06
20260430,000680,3.5833,0.1018,66.2556,0.4055,-5.36801,-5.36801,20260430,20260430,20260430,F06
20260430,000681,4.40419,0.013,16.8629,0.6317,-0.109753,-0.109753,20260430,20260430,20260430,F06
20260430,000682,2.92502,-0.2829,52.8068,0.3203,-4.331634,-4.331634,20260429,20260429,20260429,F06
20260430,000683,2.37575,0.1545,57.1809,0.1956,-4.896225,-4.896225,20260421,20260421,20260421,F06
20260430,000685,4.26651,-0.0183,46.8136,0.7715,-3.096467,-3.096467,20260430,20260430,20260430,F06
20260430,000686,2.82561,2.9061,83.4177,0.3417,-6.776187,-6.776187,20260425,20260425,20260425,F06
20260430,000688,6.90133,0.313,67.8369,0.5161,-4.444251,-4.444251,20260423,20260423,20260423,F06
20260430,000690,2.44319,0.3648,40.2943,0.26,-3.119513,-3.119513,20260428,20260428,20260428,F06
20260430,000691,0.58685,-0.1063,32.9285,0.011,-3.133655,-3.133655,20260430,20260430,20260430,F06
20260430,000692,15.6607,-1.4252,97.2838,0.1164,-5.26865,-5.26865,20260429,20260429,20260429,F06
20260430,000695,-2.75959,-0.5147,83.1121,-0.0757,-9.272307,-9.272307,20260429,20260429,20260429,F06
20260430,000697,0.5012,-0.0323,25.6444,0.0015,-2.41994,-2.41994,20260428,20260428,20260428,F06
20260430,000698,0.63961,-0.0418,72.95,0.0163,-7.104957,-7.104957,20260425,20260425,20260425,F06
20260430,000700,3.00127,0.1949,46.4511,0.3207,-3.577469,-3.577469,20260430,20260430,20260430,F06
20260430,000701,0.04719,-4.2382,78.5517,-0.0127,-8.693733,-8.693733,20260424,20260424,20260424,F06
20260430,000702,-1.67182,-0.1875,53.513,-0.054,-5.911946,-5.911946,20260430,20260430,20260430,F06
20260430,000703,5.43674,-0.6735,71.4578,1.1242,-5.199778,-5.199778,20260415,20260415,20260415,F06
20260430,000705,0.5883,0.0788,33.5718,-0.121,-3.21333,-3.21333,20260429,20260429,20260429,F06
20260430,000707,0.52133,0.1344,46.2507,-0.0716,-4.470431,-4.470431,20260429,20260429,20260429,F06
20260430,000708,3.56161,0.0287,56.8833,0.5676,-4.387067,-4.387067,20260423,20260423,20260423,F06
20260430,000709,1.28688,0.3342,74.6329,0.0492,-6.990706,-6.990706,20260429,20260429,20260429,F06
20260430,000710,0.13024,-0.2592,31.8163,-0.1083,-3.237718,-3.237718,20260430,20260430,20260430,F06
20260430,000711,0.79195,-0.0252,50.3983,0.0038,-4.805765,-4.805765,20260428,20260428,20260428,F06
20260430,000712,0.29701,1.0672,79.8857,-0.035,-7.700027,-7.700027,20260429,20260429,20260429,F06
20260430,000713,0.51037,-0.0521,31.5404,-0.0377,-3.026429,-3.026429,20260430,20260430,20260430,F06
20260430,000715,1.27482,0.0546,27.4961,0.0716,-2.327604,-2.327604,20260425,20260425,20260425,F06
20260430,000716,1.33979,0.1198,41.2736,0.0779,-3.670303,-3.670303,20260428,20260428,20260428,F06
20260430,000717,0.11569,0.0452,64.572,-0.0413,-6.429973,-6.429973,20260424,20260424,20260424,F06
20260430,000718,0.63088,0.0041,28.6675,0.0028,-2.675546,-2.675546,20260430,20260430,20260430,F06
20260430,000719,2.90283,-0.2398,36.1953,0.2089,-2.713081,-2.713081,20260427,20260427,20260427,F06
20260430,000720,-0.29439,0.1274,61.0342,-0.0283,-6.177577,-6.177577,20260429,20260429,20260429,F06
20260430,000721,-10.3106,0.0326,88.6115,-0.0602,-11.97189,-11.97189,20260424,20260424,20260424,F06
20260430,000722,1.58111,0.043,9.8532,0.0562,-0.479907,-0.479907,20260430,20260430,20260430,F06
20260430,000723,-0.76469,0.0753,64.4151,-0.139,-6.711457,-6.711457,20260425,20260425,20260425,F06
20260430,000725,1.38073,0.332,51.9161,0.0893,-4.675271,-4.675271,20260430,20260430,20260430,F06
20260430,000726,2.90628,0.1976,27.355,0.2115,-1.739496,-1.739496,20260430,20260430,20260430,F06
20260430,000727,-7.33045,-0.2457,81.0856,-0.0803,-10.388955,-10.388955,20260428,20260428,20260428,F06
20260430,000728,2.52165,1.1023,81.1168,0.2279,-7.043565,-7.043565,20260421,20260421,20260421,F06
20260430,000729,1.9933,0.4525,30.9415,0.1735,-2.33626,-2.33626,20260424,20260424,20260424,F06
20260430,000731,0.95661,-0.3697,13.8762,-0.1093,-1.218297,-1.218297,20260428,20260428,20260428,F06
20260430,000733,5.74719,-0.3624,16.9645,0.0564,-0.022213,-0.022213,20260429,20260429,20260429,F06
20260430,000735,-1.27059,-0.0673,51.9535,-0.257,-5.692787,-5.692787,20260428,20260428,20260428,F06
20260430,000736,0.46785,-0.155,46.8525,0.0081,-4.572655,-4.572655,20260427,20260427,20260427,F06
20260430,000737,5.20091,-0.7033,64.6004,0.5801,-4.808387,-4.808387,20260430,20260430,20260430,F06
20260430,000738,2.44949,-0.2588,17.9558,0.1835,-1.039093,-1.039093,20260427,20260427,20260427,F06
20260430,000739,3.12775,0.1079,46.3747,0.3981,-3.518325,-3.518325,20260421,20260421,20260421,F06
20260430,000750,1.29301,3.2137,73.8994,0.0713,-6.330777,-6.330777,20260430,20260430,20260430,F06
