factor_id,ticker,rebalance_date,score,rank,bucket,score_available_at,source_artifact_ref,signal_role
F12,002472,2026-05-06,-26.6508,2,3,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F12,601899,2026-05-06,-14.7458,1,2,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F12,000977,2026-05-06,-42.0817,3,4,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F12,002050,2026-05-06,-49.5848,4,5,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
