factor_id,ticker,rebalance_date,score,rank,bucket,score_available_at,source_artifact_ref,signal_role
F15,002472,2026-05-06,-0.056817,3,4,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F15,601899,2026-05-06,-0.004848,2,3,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F15,000977,2026-05-06,-0.099143,4,5,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F15,002050,2026-05-06,-0.003138,1,2,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
