rebalance_date,ticker,outcome_20d_return,outcome_60d_return,label_known_after,role
20220429,000007,0.080058,0.037846,20220728,OUTCOME_LABEL_ONLY
20220429,000008,0.197309,0.143498,20220728,OUTCOME_LABEL_ONLY
20220429,000009,0.388889,0.59,20220728,OUTCOME_LABEL_ONLY
20220429,000010,0.245614,0.287719,20220728,OUTCOME_LABEL_ONLY
20220429,000011,0.100251,-0.097744,20220728,OUTCOME_LABEL_ONLY
20220429,000012,0.094306,0.13879,20220728,OUTCOME_LABEL_ONLY
20220429,000014,-0.173175,-0.280985,20220728,OUTCOME_LABEL_ONLY
20220429,000016,0.246667,0.208889,20220728,OUTCOME_LABEL_ONLY
20220429,000017,0.218638,0.544803,20220728,OUTCOME_LABEL_ONLY
20220429,000019,0.228291,0.077031,20220728,OUTCOME_LABEL_ONLY
20220429,000020,0.139623,0.198742,20220728,OUTCOME_LABEL_ONLY
20220429,000021,0.138462,0.230769,20220728,OUTCOME_LABEL_ONLY
20220429,000025,0.960217,0.995479,20220728,OUTCOME_LABEL_ONLY
20220429,000026,0.2211,0.085297,20220728,OUTCOME_LABEL_ONLY
20220429,000027,0.080479,0.092466,20220728,OUTCOME_LABEL_ONLY
20220429,000028,0.011158,0.019874,20220728,OUTCOME_LABEL_ONLY
20220429,000029,0.200676,0.162345,20220728,OUTCOME_LABEL_ONLY
20220429,000030,0.218947,0.256842,20220728,OUTCOME_LABEL_ONLY
20220429,000031,-0.030534,-0.068702,20220728,OUTCOME_LABEL_ONLY
20220429,000032,0.086347,0.129889,20220728,OUTCOME_LABEL_ONLY
20220429,000034,0.080669,0.389535,20220728,OUTCOME_LABEL_ONLY
20220429,000035,0.342723,0.514085,20220728,OUTCOME_LABEL_ONLY
20220429,000036,0.111111,0.002525,20220728,OUTCOME_LABEL_ONLY
20220429,000037,0.230906,0.440497,20220728,OUTCOME_LABEL_ONLY
20220429,000039,0.0816,0.0664,20220728,OUTCOME_LABEL_ONLY
20220429,000042,0.117647,0.149616,20220728,OUTCOME_LABEL_ONLY
20220429,000045,0.147975,0.149533,20220728,OUTCOME_LABEL_ONLY
20220429,000048,-0.02981,0.113279,20220728,OUTCOME_LABEL_ONLY
20220429,000049,0.240026,0.454311,20220728,OUTCOME_LABEL_ONLY
20220429,000050,0.026201,0.074236,20220728,OUTCOME_LABEL_ONLY
20220429,000055,0.082474,0.347938,20220728,OUTCOME_LABEL_ONLY
20220429,000056,-0.046729,0.147664,20220728,OUTCOME_LABEL_ONLY
20220429,000058,0.190574,0.233607,20220728,OUTCOME_LABEL_ONLY
20220429,000059,0.104907,0.005076,20220728,OUTCOME_LABEL_ONLY
20220429,000060,0.01432,0.066826,20220728,OUTCOME_LABEL_ONLY
20220429,000061,0.143813,0.0,20220728,OUTCOME_LABEL_ONLY
20220429,000062,0.081778,0.098667,20220728,OUTCOME_LABEL_ONLY
20220429,000063,-0.003315,0.029424,20220728,OUTCOME_LABEL_ONLY
20220429,000065,0.152778,0.075,20220728,OUTCOME_LABEL_ONLY
20220429,000066,0.113082,0.097561,20220728,OUTCOME_LABEL_ONLY
20220429,000068,0.337302,0.551587,20220728,OUTCOME_LABEL_ONLY
20220429,000069,-0.041322,-0.052893,20220728,OUTCOME_LABEL_ONLY
20220429,000070,0.304536,0.453564,20220728,OUTCOME_LABEL_ONLY
20220429,000078,0.148607,0.105263,20220728,OUTCOME_LABEL_ONLY
20220429,000088,0.130802,0.065401,20220728,OUTCOME_LABEL_ONLY
20220429,000089,0.028213,0.090909,20220728,OUTCOME_LABEL_ONLY
20220429,000090,0.091592,-0.121622,20220728,OUTCOME_LABEL_ONLY
20220429,000096,0.091848,0.059701,20220728,OUTCOME_LABEL_ONLY
20220429,000099,0.139296,0.221408,20220728,OUTCOME_LABEL_ONLY
20220429,000100,0.069378,0.059809,20220728,OUTCOME_LABEL_ONLY
20220429,000151,1.659836,0.748634,20220728,OUTCOME_LABEL_ONLY
20220429,000153,0.075798,0.102394,20220728,OUTCOME_LABEL_ONLY
20220429,000155,0.155821,0.41194,20220728,OUTCOME_LABEL_ONLY
20220429,000156,0.062918,0.009371,20220728,OUTCOME_LABEL_ONLY
20220429,000157,0.024138,0.074138,20220728,OUTCOME_LABEL_ONLY
20220429,000158,0.099426,0.26195,20220728,OUTCOME_LABEL_ONLY
20220429,000159,0.108317,0.475822,20220728,OUTCOME_LABEL_ONLY
20220429,000166,-0.01467,0.017115,20220728,OUTCOME_LABEL_ONLY
20220429,000301,0.244082,0.637551,20220728,OUTCOME_LABEL_ONLY
20220429,000333,-0.049396,-0.023472,20220728,OUTCOME_LABEL_ONLY
20220429,000338,0.075961,0.081323,20220728,OUTCOME_LABEL_ONLY
20220429,000400,0.314013,0.321019,20220728,OUTCOME_LABEL_ONLY
20220429,000401,-0.056744,-0.099535,20220728,OUTCOME_LABEL_ONLY
20220429,000402,-0.108696,-0.104037,20220728,OUTCOME_LABEL_ONLY
20220429,000403,0.127528,0.11236,20220728,OUTCOME_LABEL_ONLY
20220429,000404,0.225352,0.622066,20220728,OUTCOME_LABEL_ONLY
20220429,000407,0.078947,0.178363,20220728,OUTCOME_LABEL_ONLY
20220429,000408,0.147332,0.296597,20220728,OUTCOME_LABEL_ONLY
20220429,000409,0.168357,0.292089,20220728,OUTCOME_LABEL_ONLY
20220429,000410,0.219321,0.357702,20220728,OUTCOME_LABEL_ONLY
20220429,000411,0.090259,-0.072386,20220728,OUTCOME_LABEL_ONLY
20220429,000415,0.028986,0.05314,20220728,OUTCOME_LABEL_ONLY
20220429,000417,0.100897,-0.011211,20220728,OUTCOME_LABEL_ONLY
20220429,000419,0.131466,0.12931,20220728,OUTCOME_LABEL_ONLY
20220429,000420,0.20944,0.495575,20220728,OUTCOME_LABEL_ONLY
20220429,000421,0.08296,0.383408,20220728,OUTCOME_LABEL_ONLY
20220429,000422,0.136493,0.129069,20220728,OUTCOME_LABEL_ONLY
20220429,000423,0.044884,0.232013,20220728,OUTCOME_LABEL_ONLY
20220429,000425,0.066532,0.127016,20220728,OUTCOME_LABEL_ONLY
20220429,000426,-0.064179,0.128358,20220728,OUTCOME_LABEL_ONLY
20220429,000428,0.125731,0.266082,20220728,OUTCOME_LABEL_ONLY
20220429,000429,0.051572,-0.074214,20220728,OUTCOME_LABEL_ONLY
20220429,000430,0.127928,0.171171,20220728,OUTCOME_LABEL_ONLY
20220429,000488,0.047348,0.049242,20220728,OUTCOME_LABEL_ONLY
20220429,000498,-0.090476,-0.026667,20220728,OUTCOME_LABEL_ONLY
20220429,000501,-0.000973,0.053502,20220728,OUTCOME_LABEL_ONLY
20220429,000503,0.068878,0.163265,20220728,OUTCOME_LABEL_ONLY
20220429,000504,0.270091,0.273405,20220728,OUTCOME_LABEL_ONLY
20220429,000505,0.218928,-0.002281,20220728,OUTCOME_LABEL_ONLY
20220429,000506,0.212245,0.367347,20220728,OUTCOME_LABEL_ONLY
20220429,000507,0.198885,0.072491,20220728,OUTCOME_LABEL_ONLY
20220429,000509,0.161194,0.137313,20220728,OUTCOME_LABEL_ONLY
20220429,000510,0.19403,0.126866,20220728,OUTCOME_LABEL_ONLY
20220429,000513,-0.024024,-0.024024,20220728,OUTCOME_LABEL_ONLY
20220429,000514,-0.071298,-0.177331,20220728,OUTCOME_LABEL_ONLY
20220429,000516,0.04662,0.25641,20220728,OUTCOME_LABEL_ONLY
20220429,000517,0.198606,0.090592,20220728,OUTCOME_LABEL_ONLY
20220429,000518,0.064626,0.078231,20220728,OUTCOME_LABEL_ONLY
20220429,000519,0.192806,0.592806,20220728,OUTCOME_LABEL_ONLY
20220429,000520,0.106109,0.057878,20220728,OUTCOME_LABEL_ONLY
20220429,000521,0.203488,0.270349,20220728,OUTCOME_LABEL_ONLY
20220429,000523,0.450794,0.171429,20220728,OUTCOME_LABEL_ONLY
20220429,000524,0.237458,0.083612,20220728,OUTCOME_LABEL_ONLY
20220429,000525,0.053333,0.464762,20220728,OUTCOME_LABEL_ONLY
20220429,000526,-0.02875,-0.01,20220728,OUTCOME_LABEL_ONLY
20220429,000528,0.032626,0.057096,20220728,OUTCOME_LABEL_ONLY
20220429,000529,0.21562,0.105263,20220728,OUTCOME_LABEL_ONLY
20220429,000530,0.105556,0.427778,20220728,OUTCOME_LABEL_ONLY
20220429,000531,0.136935,-0.017588,20220728,OUTCOME_LABEL_ONLY
20220429,000532,0.180808,0.176768,20220728,OUTCOME_LABEL_ONLY
20220429,000533,0.245675,0.6609,20220728,OUTCOME_LABEL_ONLY
20220429,000534,0.18392,0.530653,20220728,OUTCOME_LABEL_ONLY
20220429,000536,0.065574,0.174863,20220728,OUTCOME_LABEL_ONLY
20220429,000537,0.160181,0.20543,20220728,OUTCOME_LABEL_ONLY
20220429,000538,-0.270975,-0.261536,20220728,OUTCOME_LABEL_ONLY
20220429,000539,0.074074,-0.006944,20220728,OUTCOME_LABEL_ONLY
20220429,000541,0.103448,0.420259,20220728,OUTCOME_LABEL_ONLY
20220429,000543,0.081152,0.204188,20220728,OUTCOME_LABEL_ONLY
20220429,000544,0.0194,0.409171,20220728,OUTCOME_LABEL_ONLY
20220429,000545,0.096045,0.361582,20220728,OUTCOME_LABEL_ONLY
20220429,000546,0.224184,0.524272,20220728,OUTCOME_LABEL_ONLY
20220429,000547,0.340378,0.295884,20220728,OUTCOME_LABEL_ONLY
20220429,000548,0.027897,0.053648,20220728,OUTCOME_LABEL_ONLY
20220429,000550,0.404823,0.569337,20220728,OUTCOME_LABEL_ONLY
20220429,000551,0.18637,0.311544,20220728,OUTCOME_LABEL_ONLY
20220429,000552,0.155914,0.037634,20220728,OUTCOME_LABEL_ONLY
20220429,000553,0.270073,0.150156,20220728,OUTCOME_LABEL_ONLY
20220429,000554,0.264901,0.227373,20220728,OUTCOME_LABEL_ONLY
20220429,000555,0.038716,0.055713,20220728,OUTCOME_LABEL_ONLY
20220429,000557,0.201031,0.188144,20220728,OUTCOME_LABEL_ONLY
20220429,000558,0.042553,0.021277,20220728,OUTCOME_LABEL_ONLY
20220429,000559,0.104449,0.235977,20220728,OUTCOME_LABEL_ONLY
20220429,000560,0.013937,-0.062718,20220728,OUTCOME_LABEL_ONLY
20220429,000561,0.257749,0.388254,20220728,OUTCOME_LABEL_ONLY
20220429,000563,0.023891,0.081911,20220728,OUTCOME_LABEL_ONLY
20220429,000564,-0.081081,-0.063063,20220728,OUTCOME_LABEL_ONLY
20220429,000565,0.144213,0.442125,20220728,OUTCOME_LABEL_ONLY
20220429,000566,0.148718,0.130769,20220728,OUTCOME_LABEL_ONLY
20220429,000567,-0.089474,0.019079,20220728,OUTCOME_LABEL_ONLY
20220429,000568,0.017605,0.086888,20220728,OUTCOME_LABEL_ONLY
20220429,000570,0.14951,0.357843,20220728,OUTCOME_LABEL_ONLY
20220429,000571,-0.024752,0.262376,20220728,OUTCOME_LABEL_ONLY
20220429,000572,0.286957,0.293478,20220728,OUTCOME_LABEL_ONLY
20220429,000573,-0.026946,0.0,20220728,OUTCOME_LABEL_ONLY
20220429,000576,0.164583,0.351042,20220728,OUTCOME_LABEL_ONLY
20220429,000581,0.032035,-0.046821,20220728,OUTCOME_LABEL_ONLY
20220429,000582,0.096128,0.06275,20220728,OUTCOME_LABEL_ONLY
20220429,000586,0.144928,0.255072,20220728,OUTCOME_LABEL_ONLY
20220429,000589,0.106771,0.302083,20220728,OUTCOME_LABEL_ONLY
20220429,000590,0.07973,0.186486,20220728,OUTCOME_LABEL_ONLY
20220429,000591,0.137725,0.258982,20220728,OUTCOME_LABEL_ONLY
20220429,000592,0.091703,0.117904,20220728,OUTCOME_LABEL_ONLY
20220429,000593,0.093812,0.333333,20220728,OUTCOME_LABEL_ONLY
20220429,000595,1.484429,1.32872,20220728,OUTCOME_LABEL_ONLY
20220429,000596,0.15544,0.180963,20220728,OUTCOME_LABEL_ONLY
20220429,000597,0.026975,0.036609,20220728,OUTCOME_LABEL_ONLY
20220429,000598,0.048096,0.028056,20220728,OUTCOME_LABEL_ONLY
20220429,000599,0.23913,0.298137,20220728,OUTCOME_LABEL_ONLY
20220429,000600,0.057831,0.209639,20220728,OUTCOME_LABEL_ONLY
20220429,000601,0.174641,0.488038,20220728,OUTCOME_LABEL_ONLY
20220429,000603,-0.0203,-0.006178,20220728,OUTCOME_LABEL_ONLY
20220429,000605,0.231214,0.33526,20220728,OUTCOME_LABEL_ONLY
20220429,000607,0.053118,0.016166,20220728,OUTCOME_LABEL_ONLY
20220429,000608,0.0,0.016611,20220728,OUTCOME_LABEL_ONLY
20220429,000609,0.205314,0.292271,20220728,OUTCOME_LABEL_ONLY
20220429,000610,0.132221,0.200257,20220728,OUTCOME_LABEL_ONLY
20220429,000612,0.105461,0.195857,20220728,OUTCOME_LABEL_ONLY
20220429,000615,-0.054362,0.018963,20220728,OUTCOME_LABEL_ONLY
20220429,000617,0.034632,-0.021645,20220728,OUTCOME_LABEL_ONLY
20220429,000619,0.201905,0.590476,20220728,OUTCOME_LABEL_ONLY
20220429,000620,-0.083333,-0.152778,20220728,OUTCOME_LABEL_ONLY
20220429,000623,-0.00551,-0.003444,20220728,OUTCOME_LABEL_ONLY
20220429,000625,0.386819,0.700096,20220728,OUTCOME_LABEL_ONLY
20220429,000626,0.108175,-0.063584,20220728,OUTCOME_LABEL_ONLY
20220429,000628,0.379512,0.760976,20220728,OUTCOME_LABEL_ONLY
20220429,000629,0.07074,1.29582,20220728,OUTCOME_LABEL_ONLY
20220429,000630,-0.088571,-0.128571,20220728,OUTCOME_LABEL_ONLY
20220429,000631,0.018349,0.669725,20220728,OUTCOME_LABEL_ONLY
20220429,000632,0.211594,0.313043,20220728,OUTCOME_LABEL_ONLY
20220429,000633,0.051625,0.684512,20220728,OUTCOME_LABEL_ONLY
20220429,000635,0.461436,0.210106,20220728,OUTCOME_LABEL_ONLY
20220429,000636,0.018182,0.07697,20220728,OUTCOME_LABEL_ONLY
20220429,000637,0.083732,0.131579,20220728,OUTCOME_LABEL_ONLY
20220429,000638,0.225,0.158333,20220728,OUTCOME_LABEL_ONLY
20220429,000639,-0.025,-0.05,20220728,OUTCOME_LABEL_ONLY
20220429,000650,-0.023102,0.006601,20220728,OUTCOME_LABEL_ONLY
20220429,000651,0.016661,0.067286,20220728,OUTCOME_LABEL_ONLY
20220429,000652,0.047486,0.184358,20220728,OUTCOME_LABEL_ONLY
20220429,000655,0.249135,0.391003,20220728,OUTCOME_LABEL_ONLY
20220429,000656,-0.311659,-0.401345,20220728,OUTCOME_LABEL_ONLY
20220429,000657,0.390467,0.794118,20220728,OUTCOME_LABEL_ONLY
20220429,000659,0.153595,0.254902,20220728,OUTCOME_LABEL_ONLY
20220429,000661,0.090052,0.27315,20220728,OUTCOME_LABEL_ONLY
20220429,000663,0.359489,0.819343,20220728,OUTCOME_LABEL_ONLY
20220429,000665,0.299338,-0.023841,20220728,OUTCOME_LABEL_ONLY
20220429,000668,-0.05587,0.123077,20220728,OUTCOME_LABEL_ONLY
20220429,000669,-0.048387,0.043011,20220728,OUTCOME_LABEL_ONLY
20220429,000672,-0.259722,-0.289966,20220728,OUTCOME_LABEL_ONLY
20220429,000676,0.054159,0.131528,20220728,OUTCOME_LABEL_ONLY
20220429,000677,0.055172,0.093103,20220728,OUTCOME_LABEL_ONLY
20220429,000678,0.131148,1.06089,20220728,OUTCOME_LABEL_ONLY
20220429,000679,0.016949,0.082324,20220728,OUTCOME_LABEL_ONLY
20220429,000680,0.378378,0.491892,20220728,OUTCOME_LABEL_ONLY
20220429,000681,0.130653,0.090452,20220728,OUTCOME_LABEL_ONLY
20220429,000682,0.22366,0.469501,20220728,OUTCOME_LABEL_ONLY
20220429,000683,0.164319,0.078638,20220728,OUTCOME_LABEL_ONLY
20220429,000685,-0.002608,-0.019557,20220728,OUTCOME_LABEL_ONLY
20220429,000686,-0.019817,0.060976,20220728,OUTCOME_LABEL_ONLY
20220429,000688,0.119149,0.307801,20220728,OUTCOME_LABEL_ONLY
20220429,000690,0.026066,0.182464,20220728,OUTCOME_LABEL_ONLY
20220429,000691,0.037688,0.092965,20220728,OUTCOME_LABEL_ONLY
20220429,000692,0.168712,0.245399,20220728,OUTCOME_LABEL_ONLY
20220429,000695,0.070221,0.20026,20220728,OUTCOME_LABEL_ONLY
20220429,000697,0.146104,0.319805,20220728,OUTCOME_LABEL_ONLY
20220429,000698,0.133333,0.061728,20220728,OUTCOME_LABEL_ONLY
20220429,000700,0.183206,0.450382,20220728,OUTCOME_LABEL_ONLY
20220429,000701,0.146903,0.097345,20220728,OUTCOME_LABEL_ONLY
20220429,000702,0.167038,0.271715,20220728,OUTCOME_LABEL_ONLY
20220429,000703,0.355643,0.254593,20220728,OUTCOME_LABEL_ONLY
20220429,000705,0.143454,0.111421,20220728,OUTCOME_LABEL_ONLY
20220429,000707,0.357078,0.13706,20220728,OUTCOME_LABEL_ONLY
20220429,000708,0.103104,0.118625,20220728,OUTCOME_LABEL_ONLY
20220429,000709,0.008584,0.201717,20220728,OUTCOME_LABEL_ONLY
20220429,000710,0.00077,0.035412,20220728,OUTCOME_LABEL_ONLY
20220429,000711,0.111111,0.083333,20220728,OUTCOME_LABEL_ONLY
20220429,000712,0.106827,0.214458,20220728,OUTCOME_LABEL_ONLY
20220429,000713,0.280146,0.075518,20220728,OUTCOME_LABEL_ONLY
20220429,000715,-0.147612,-0.185239,20220728,OUTCOME_LABEL_ONLY
20220429,000716,0.268212,0.145695,20220728,OUTCOME_LABEL_ONLY
20220429,000717,-0.002703,-0.075676,20220728,OUTCOME_LABEL_ONLY
20220429,000718,0.037249,0.051576,20220728,OUTCOME_LABEL_ONLY
20220429,000719,0.06447,0.015759,20220728,OUTCOME_LABEL_ONLY
20220429,000720,0.097328,0.076336,20220728,OUTCOME_LABEL_ONLY
20220429,000721,0.098734,0.151899,20220728,OUTCOME_LABEL_ONLY
20220429,000722,0.117803,0.015884,20220728,OUTCOME_LABEL_ONLY
20220429,000723,0.096651,0.095694,20220728,OUTCOME_LABEL_ONLY
20220429,000725,-0.007895,0.028947,20220728,OUTCOME_LABEL_ONLY
20220429,000726,0.084746,0.195686,20220728,OUTCOME_LABEL_ONLY
20220429,000727,0.101449,0.086957,20220728,OUTCOME_LABEL_ONLY
20220429,000728,-0.046358,0.054636,20220728,OUTCOME_LABEL_ONLY
20220429,000729,0.097668,0.236152,20220728,OUTCOME_LABEL_ONLY
20220429,000731,0.109799,0.119244,20220728,OUTCOME_LABEL_ONLY
20220429,000733,0.1436,0.156655,20220728,OUTCOME_LABEL_ONLY
20220429,000735,0.181034,0.146552,20220728,OUTCOME_LABEL_ONLY
20220429,000736,-0.317591,-0.409288,20220728,OUTCOME_LABEL_ONLY
20220429,000737,0.030822,0.089041,20220728,OUTCOME_LABEL_ONLY
20220429,000738,0.172689,0.188235,20220728,OUTCOME_LABEL_ONLY
20220429,000739,0.102743,0.088757,20220728,OUTCOME_LABEL_ONLY
20220429,000750,0.017857,0.041667,20220728,OUTCOME_LABEL_ONLY
20220429,000751,0.055375,0.114007,20220728,OUTCOME_LABEL_ONLY
20220429,000752,0.353982,0.374631,20220728,OUTCOME_LABEL_ONLY
20220429,000753,0.294304,0.433544,20220728,OUTCOME_LABEL_ONLY
20220429,000755,0.113456,1.234828,20220728,OUTCOME_LABEL_ONLY
20220429,000756,1.183406,0.561863,20220728,OUTCOME_LABEL_ONLY
20220429,000757,0.123249,0.285714,20220728,OUTCOME_LABEL_ONLY
20220429,000758,0.09466,0.184466,20220728,OUTCOME_LABEL_ONLY
20220429,000759,0.075203,0.038618,20220728,OUTCOME_LABEL_ONLY
20220429,000761,0.041363,-0.155718,20220728,OUTCOME_LABEL_ONLY
20220429,000762,0.236795,0.597329,20220728,OUTCOME_LABEL_ONLY
20220429,000766,0.147268,0.225653,20220728,OUTCOME_LABEL_ONLY
20220429,000767,0.3125,0.279605,20220728,OUTCOME_LABEL_ONLY
20220429,000768,0.237483,0.489205,20220728,OUTCOME_LABEL_ONLY
20220429,000776,0.045426,0.00809,20220728,OUTCOME_LABEL_ONLY
20220429,000777,0.140947,0.147119,20220728,OUTCOME_LABEL_ONLY
20220429,000778,0.026971,-0.072614,20220728,OUTCOME_LABEL_ONLY
20220429,000779,0.214,0.044,20220728,OUTCOME_LABEL_ONLY
20220429,000782,0.043182,0.247727,20220728,OUTCOME_LABEL_ONLY
20220429,000783,0.016216,-0.014414,20220728,OUTCOME_LABEL_ONLY
20220429,000785,0.115764,0.017241,20220728,OUTCOME_LABEL_ONLY
20220429,000786,0.063038,0.022735,20220728,OUTCOME_LABEL_ONLY
20220429,000788,-0.012723,-0.013995,20220728,OUTCOME_LABEL_ONLY
20220429,000789,-0.054562,-0.07424,20220728,OUTCOME_LABEL_ONLY
20220429,000790,0.036364,0.088636,20220728,OUTCOME_LABEL_ONLY
20220429,000791,0.248996,0.188755,20220728,OUTCOME_LABEL_ONLY
20220429,000792,0.067404,0.006913,20220728,OUTCOME_LABEL_ONLY
20220429,000793,0.084746,0.033898,20220728,OUTCOME_LABEL_ONLY
20220429,000795,0.114809,0.432612,20220728,OUTCOME_LABEL_ONLY
20220429,000796,-0.384988,-0.329298,20220728,OUTCOME_LABEL_ONLY
20220429,000797,-0.002809,-0.134831,20220728,OUTCOME_LABEL_ONLY
20220429,000798,0.509537,0.43188,20220728,OUTCOME_LABEL_ONLY
20220429,000799,0.054669,0.040184,20220728,OUTCOME_LABEL_ONLY
20220429,000800,0.122072,0.073983,20220728,OUTCOME_LABEL_ONLY
20220429,000801,0.269162,0.206774,20220728,OUTCOME_LABEL_ONLY
20220429,000802,0.191176,0.255882,20220728,OUTCOME_LABEL_ONLY
20220429,000803,0.279271,0.385082,20220728,OUTCOME_LABEL_ONLY
20220429,000807,0.069458,-0.063749,20220728,OUTCOME_LABEL_ONLY
20220429,000809,0.068548,0.092742,20220728,OUTCOME_LABEL_ONLY
20220429,000810,0.210526,0.516599,20220728,OUTCOME_LABEL_ONLY
20220429,000811,0.067553,0.158361,20220728,OUTCOME_LABEL_ONLY
20220429,000812,0.128571,0.371429,20220728,OUTCOME_LABEL_ONLY
20220429,000813,0.065574,0.078689,20220728,OUTCOME_LABEL_ONLY
20220429,000815,0.042365,0.010837,20220728,OUTCOME_LABEL_ONLY
20220429,000816,0.320513,0.432692,20220728,OUTCOME_LABEL_ONLY
20220429,000818,0.24167,0.139951,20220728,OUTCOME_LABEL_ONLY
20220429,000819,0.409338,1.320304,20220728,OUTCOME_LABEL_ONLY
20220429,000820,0.118132,0.071429,20220728,OUTCOME_LABEL_ONLY
20220429,000821,0.285903,2.241107,20220728,OUTCOME_LABEL_ONLY
20220429,000822,0.271277,0.151596,20220728,OUTCOME_LABEL_ONLY
20220429,000823,0.083049,0.212742,20220728,OUTCOME_LABEL_ONLY
20220429,000825,-0.035294,-0.168067,20220728,OUTCOME_LABEL_ONLY
20220429,000826,0.07074,0.318328,20220728,OUTCOME_LABEL_ONLY
20220429,000828,0.083424,0.106176,20220728,OUTCOME_LABEL_ONLY
20220429,000829,0.17713,0.219731,20220728,OUTCOME_LABEL_ONLY
20220429,000831,0.162197,0.265138,20220728,OUTCOME_LABEL_ONLY
20220429,000833,0.331378,0.16129,20220728,OUTCOME_LABEL_ONLY
20220429,000837,0.180352,0.554252,20220728,OUTCOME_LABEL_ONLY
20220429,000838,0.097072,0.027735,20220728,OUTCOME_LABEL_ONLY
20220429,000839,-0.383871,-0.180645,20220728,OUTCOME_LABEL_ONLY
20220429,000848,0.101205,0.020482,20220728,OUTCOME_LABEL_ONLY
20220429,000850,0.046703,0.057692,20220728,OUTCOME_LABEL_ONLY
20220429,000852,0.192661,0.366972,20220728,OUTCOME_LABEL_ONLY
20220429,000856,0.140865,0.34728,20220728,OUTCOME_LABEL_ONLY
20220429,000858,0.05107,0.154136,20220728,OUTCOME_LABEL_ONLY
20220429,000859,0.087912,0.313187,20220728,OUTCOME_LABEL_ONLY
20220429,000860,0.139037,0.175012,20220728,OUTCOME_LABEL_ONLY
20220429,000862,0.182986,0.197432,20220728,OUTCOME_LABEL_ONLY
20220429,000863,-0.025,0.121875,20220728,OUTCOME_LABEL_ONLY
20220429,000868,0.454294,0.634349,20220728,OUTCOME_LABEL_ONLY
20220429,000869,0.06717,0.046038,20220728,OUTCOME_LABEL_ONLY
20220429,000875,0.158479,0.155309,20220728,OUTCOME_LABEL_ONLY
20220429,000876,0.004989,0.11618,20220728,OUTCOME_LABEL_ONLY
20220429,000877,0.009031,-0.055008,20220728,OUTCOME_LABEL_ONLY
20220429,000878,0.049618,0.087786,20220728,OUTCOME_LABEL_ONLY
20220429,000880,0.363242,0.513748,20220728,OUTCOME_LABEL_ONLY
20220429,000881,0.046988,0.049398,20220728,OUTCOME_LABEL_ONLY
20220429,000882,0.068571,0.091429,20220728,OUTCOME_LABEL_ONLY
20220429,000883,0.097324,0.221411,20220728,OUTCOME_LABEL_ONLY
20220429,000885,0.046103,0.18551,20220728,OUTCOME_LABEL_ONLY
20220429,000886,0.612069,0.25,20220728,OUTCOME_LABEL_ONLY
20220429,000887,0.252525,0.838384,20220728,OUTCOME_LABEL_ONLY
20220429,000888,0.118797,0.156391,20220728,OUTCOME_LABEL_ONLY
20220429,000889,-0.318021,-0.286219,20220728,OUTCOME_LABEL_ONLY
20220429,000890,0.074074,0.293651,20220728,OUTCOME_LABEL_ONLY
20220429,000892,0.100719,0.269784,20220728,OUTCOME_LABEL_ONLY
20220429,000893,-0.036236,-0.016854,20220728,OUTCOME_LABEL_ONLY
20220429,000895,-0.080336,-0.106891,20220728,OUTCOME_LABEL_ONLY
20220429,000897,-0.04461,-0.092937,20220728,OUTCOME_LABEL_ONLY
20220429,000898,0.002874,-0.132184,20220728,OUTCOME_LABEL_ONLY
20220429,000899,0.127701,1.43222,20220728,OUTCOME_LABEL_ONLY
20220429,000900,0.103194,0.130221,20220728,OUTCOME_LABEL_ONLY
20220429,000901,0.225515,0.259021,20220728,OUTCOME_LABEL_ONLY
20220429,000902,0.061538,0.078846,20220728,OUTCOME_LABEL_ONLY
20220429,000903,0.183267,0.266932,20220728,OUTCOME_LABEL_ONLY
20220429,000905,0.348397,0.186589,20220728,OUTCOME_LABEL_ONLY
20220429,000906,0.04328,0.365604,20220728,OUTCOME_LABEL_ONLY
20220429,000908,0.050473,0.094637,20220728,OUTCOME_LABEL_ONLY
20220429,000909,1.072488,0.454695,20220728,OUTCOME_LABEL_ONLY
20220429,000910,0.004695,0.025822,20220728,OUTCOME_LABEL_ONLY
20220429,000911,0.288018,0.036866,20220728,OUTCOME_LABEL_ONLY
20220429,000912,0.069903,-0.023301,20220728,OUTCOME_LABEL_ONLY
20220429,000913,0.517137,1.142137,20220728,OUTCOME_LABEL_ONLY
20220429,000915,0.273299,0.290381,20220728,OUTCOME_LABEL_ONLY
20220429,000917,0.15678,0.080508,20220728,OUTCOME_LABEL_ONLY
20220429,000919,0.124043,0.183767,20220728,OUTCOME_LABEL_ONLY
20220429,000920,0.147994,0.24343,20220728,OUTCOME_LABEL_ONLY
20220429,000921,0.055085,0.194915,20220728,OUTCOME_LABEL_ONLY
20220429,000922,0.220408,0.348299,20220728,OUTCOME_LABEL_ONLY
20220429,000923,0.042215,-0.111419,20220728,OUTCOME_LABEL_ONLY
20220429,000925,0.075362,0.171014,20220728,OUTCOME_LABEL_ONLY
20220429,000926,0.145238,0.088095,20220728,OUTCOME_LABEL_ONLY
20220429,000927,0.076364,0.061818,20220728,OUTCOME_LABEL_ONLY
20220429,000928,0.114437,0.070423,20220728,OUTCOME_LABEL_ONLY
20220429,000929,0.159722,0.177778,20220728,OUTCOME_LABEL_ONLY
20220429,000930,0.198538,0.058465,20220728,OUTCOME_LABEL_ONLY
20220429,000931,0.074913,0.174216,20220728,OUTCOME_LABEL_ONLY
