rebalance_date,ticker,mechanics_score,mechanics_bucket,used_factor_count,used_factors,source_mode,generation_method
20211130,000721,3.4611,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000619,3.433,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000050,3.4298,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,001210,3.4175,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000709,3.3885,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000608,3.3161,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000912,3.2617,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000829,3.1227,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000060,3.0906,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000910,3.0583,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000504,3.0528,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000850,2.9847,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000797,2.9356,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,001213,2.8974,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000545,2.8798,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000526,2.8058,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000568,2.7709,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000021,2.7334,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000825,2.7179,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000980,2.6974,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000401,2.6886,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000965,2.6682,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000506,2.6528,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,001208,2.6524,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000729,2.6452,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000897,2.6338,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000707,2.5934,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000573,2.5386,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000069,2.5303,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000513,2.3416,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000767,2.302,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000736,2.2789,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000672,2.2441,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000848,2.2356,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000151,2.2203,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000623,2.1771,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000950,2.1763,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000663,2.1159,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000786,2.0818,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,001201,2.0668,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000852,2.0528,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000900,2.0485,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000949,2.0285,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000778,1.9944,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000156,1.9906,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000999,1.9712,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000830,1.9386,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000096,1.9356,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000800,1.9261,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000932,1.9237,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000863,1.9219,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000792,1.9125,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000089,1.8719,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000429,1.8693,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000779,1.859,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000966,1.7426,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000523,1.7333,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000656,1.7329,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000668,1.6936,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,001219,1.6556,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000063,1.6489,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000785,1.5837,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000404,1.5721,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000659,1.5694,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000031,1.5054,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000931,1.5002,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000039,1.4589,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000008,1.4416,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000088,1.3926,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000876,1.3864,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000010,1.3632,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000875,1.339,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000690,1.26,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000820,1.2536,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000686,1.209,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000988,1.2084,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000586,1.197,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000877,1.1372,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000728,1.1222,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000822,1.1192,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000750,1.0714,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000547,1.0504,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000629,1.021,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000417,1.0155,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000789,0.9948,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000062,0.9733,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000975,0.9637,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000888,0.9199,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000725,0.909,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000517,0.8936,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000703,0.886,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000501,0.8688,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000639,0.8667,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000860,0.8561,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000633,0.8141,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000617,0.8119,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000011,0.8095,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000407,0.798,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000798,0.7859,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,001267,0.7718,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000408,0.769,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000716,0.7597,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000821,0.7564,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000538,0.7416,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000783,0.736,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000610,0.7192,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000403,0.6904,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000423,0.6469,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000541,0.5731,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000726,0.561,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000028,0.5596,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000006,0.5245,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000157,0.4839,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000601,0.454,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000759,0.4516,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000685,0.4144,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000995,0.3826,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000911,0.381,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000735,0.3534,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000563,0.3507,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000886,0.3054,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000713,0.2995,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,001317,0.2828,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000597,0.2719,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000100,0.2375,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000752,0.2362,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000425,0.216,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000921,0.2019,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000048,0.1375,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000828,0.1267,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000529,0.0529,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211130,000560,0.0468,LOW,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000819,105.7094,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000503,77.6043,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000665,77.4141,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000838,65.3691,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000564,64.0804,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000812,51.5081,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000892,47.5976,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000681,47.4305,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000530,47.1657,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000408,42.5994,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000543,41.0297,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000607,40.8246,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000893,37.7808,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000999,36.3002,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000008,35.1197,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,001267,34.0693,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000921,28.9376,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000409,27.7158,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000514,26.6593,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000863,26.4109,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000539,26.0247,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000533,25.8609,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000786,25.8275,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000953,24.9893,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000792,24.3193,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000980,24.233,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000049,24.2232,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000729,23.9424,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000301,23.2689,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000793,23.0452,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000595,22.4591,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000056,22.3016,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
20211231,000422,21.9814,HIGH,2,"momentum,turnover",REAL_HISTORICAL_FEATURES_ONLY,V13_5_3_MONTHLY_REBALANCE_MECHANICS_BUCKET
