rebalance_date,ticker,short_rank,medium_rank,rank_acceleration,turnover,price_momentum_20d,price_momentum_60d,known_at_max,feature_source_mode
20210930,000717,-0.041818,0.192308,-0.2341,0.014384,-0.041818,0.192308,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000718,-0.0625,-0.400749,0.3382,0.0259,-0.0625,-0.400749,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000719,0.001477,0.036697,-0.0352,0.002832,0.001477,0.036697,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000720,0.146396,0.269327,-0.1229,0.008154,0.146396,0.269327,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000721,-0.036855,-0.077647,0.0408,0.008086,-0.036855,-0.077647,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000722,0.243161,0.165242,0.0779,0.059762,0.243161,0.165242,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000723,-0.225737,0.420844,-0.6466,0.025323,-0.225737,0.420844,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000725,-0.132302,-0.180195,0.0479,0.008231,-0.132302,-0.180195,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000726,0.033451,-0.034539,0.068,0.005255,0.033451,-0.034539,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000727,-0.060606,-0.03125,-0.0294,0.005709,-0.060606,-0.03125,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000728,-0.015248,0.01043,-0.0257,0.004262,-0.015248,0.01043,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000729,-0.017991,-0.069602,0.0516,0.00452,-0.017991,-0.069602,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000731,0.387468,0.983547,-0.5961,0.163219,0.387468,0.983547,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000733,-0.127232,0.753631,-0.8809,0.016912,-0.127232,0.753631,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000735,0.02819,-0.129397,0.1576,0.007503,0.02819,-0.129397,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000736,-0.050654,-0.067416,0.0168,0.001944,-0.050654,-0.067416,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000737,0.038084,-0.061111,0.0992,0.025076,0.038084,-0.061111,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000738,-0.074587,0.274219,-0.3488,0.015093,-0.074587,0.274219,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000739,0.208228,0.407817,-0.1996,0.007095,0.208228,0.407817,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000750,-0.007246,0.002439,-0.0097,0.006339,-0.007246,0.002439,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000751,-0.222846,0.257576,-0.4804,0.02046,-0.222846,0.257576,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000752,-0.089041,-0.278155,0.1891,0.015853,-0.089041,-0.278155,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000753,0.01476,0.041667,-0.0269,0.007345,0.01476,0.041667,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000755,0.033333,0.110448,-0.0771,0.007731,0.033333,0.110448,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000756,-0.017522,-0.078638,0.0611,0.003418,-0.017522,-0.078638,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000757,0.065163,0.106771,-0.0416,0.023037,0.065163,0.106771,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000758,-0.217753,0.162887,-0.3806,0.016968,-0.217753,0.162887,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000759,-0.00813,-0.05973,0.0516,0.001025,-0.00813,-0.05973,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000761,-0.128981,0.293144,-0.4221,0.008919,-0.128981,0.293144,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000762,-0.284644,0.814875,-1.0995,0.121799,-0.284644,0.814875,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000766,-0.1,-0.176829,0.0768,0.006382,-0.1,-0.176829,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000767,0.422442,0.322086,0.1004,0.068381,0.422442,0.322086,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000768,0.026464,0.292917,-0.2665,0.013595,0.026464,0.292917,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000776,0.103739,0.414305,-0.3106,0.015938,0.103739,0.414305,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000777,0.204969,0.175758,0.0292,0.040528,0.204969,0.175758,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000778,-0.02027,0.175676,-0.1959,0.027711,-0.02027,0.175676,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000779,-0.082789,-0.07064,-0.0121,0.002656,-0.082789,-0.07064,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000782,0.113208,0.525862,-0.4127,0.015968,0.113208,0.525862,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000783,0.022727,0.075949,-0.0532,0.004626,0.022727,0.075949,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000785,0.024345,-0.12199,0.1463,0.013941,0.024345,-0.12199,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000786,-0.034743,-0.144578,0.1098,0.005274,-0.034743,-0.144578,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000788,-0.072546,-0.023952,-0.0486,0.002842,-0.072546,-0.023952,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000789,0.107679,0.12553,-0.0179,0.018377,0.107679,0.12553,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000790,0.020121,-0.118261,0.1384,0.017071,0.020121,-0.118261,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000791,0.451327,0.54717,-0.0958,0.065222,0.451327,0.54717,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000792,-0.248179,0,-0.2482,0.019173,-0.248179,0,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000793,0.0,-0.101887,0.1019,0.006512,0.0,-0.101887,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000795,-0.183962,0.003868,-0.1878,0.012748,-0.183962,0.003868,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000796,-0.059133,-0.15566,0.0965,0.004758,-0.059133,-0.15566,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000797,-0.007194,-0.089109,0.0819,0.00605,-0.007194,-0.089109,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000798,-0.058599,-0.050129,-0.0085,0.018664,-0.058599,-0.050129,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000799,0.182595,-0.013421,0.196,0.019054,0.182595,-0.013421,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000800,-0.038462,0.004673,-0.0431,0.0103,-0.038462,0.004673,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000801,-0.137672,0.034535,-0.1722,0.006485,-0.137672,0.034535,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000802,0.191489,0.022312,0.1692,0.003049,0.191489,0.022312,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000803,-0.05041,0.00809,-0.0585,0.074379,-0.05041,0.00809,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000807,-0.155467,0.236864,-0.3923,0.027599,-0.155467,0.236864,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000809,0.406542,0.54359,-0.137,0.039225,0.406542,0.54359,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000810,-0.102731,-0.179548,0.0768,0.004509,-0.102731,-0.179548,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000811,-0.104491,-0.079041,-0.0254,0.026461,-0.104491,-0.079041,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000812,-0.040698,-0.032258,-0.0084,0.010203,-0.040698,-0.032258,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000813,-0.021583,-0.04,0.0184,0.005518,-0.021583,-0.04,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000815,-0.146814,0.21499,-0.3618,0.023395,-0.146814,0.21499,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000816,0.094463,0.204301,-0.1098,0.056525,0.094463,0.204301,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000818,-0.099213,0.033237,-0.1324,0.009428,-0.099213,0.033237,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000819,0.031519,0.123245,-0.0917,0.012586,0.031519,0.123245,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000820,-0.209932,0.020408,-0.2303,0.026889,-0.209932,0.020408,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000821,-0.177083,0.552601,-0.7297,0.030996,-0.177083,0.552601,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000822,-0.11358,0.32963,-0.4432,0.035599,-0.11358,0.32963,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000823,-0.083042,-0.049819,-0.0332,0.005905,-0.083042,-0.049819,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000825,-0.039565,0.40521,-0.4448,0.027229,-0.039565,0.40521,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000826,0.050302,-0.040441,0.0907,0.006866,0.050302,-0.040441,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000828,-0.038997,-0.079181,0.0402,0.005321,-0.038997,-0.079181,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000829,-0.247727,0.984412,-1.2321,0.054095,-0.247727,0.984412,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000830,-0.188256,-0.016736,-0.1715,0.037198,-0.188256,-0.016736,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000831,-0.302448,0.705128,-1.0076,0.056785,-0.302448,0.705128,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000833,-0.167568,0.711111,-0.8787,0.026845,-0.167568,0.711111,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000837,-0.231302,0.53527,-0.7666,0.028643,-0.231302,0.53527,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000838,-0.139053,0.046763,-0.1858,0.008488,-0.139053,0.046763,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000839,-0.152597,0.248804,-0.4014,0.007006,-0.152597,0.248804,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000848,-0.157353,0.012367,-0.1697,0.035838,-0.157353,0.012367,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000850,0.039683,0.070845,-0.0312,0.007454,0.039683,0.070845,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000852,0.522244,0.63278,-0.1105,0.089121,0.522244,0.63278,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000856,-0.065703,0.075643,-0.1413,0.014699,-0.065703,0.075643,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000858,0.087758,-0.208693,0.2965,0.008551,0.087758,-0.208693,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000859,-0.104499,0.00982,-0.1143,0.027304,-0.104499,0.00982,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000860,0.081726,-0.116058,0.1978,0.026106,0.081726,-0.116058,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000862,0.389855,0.734177,-0.3443,0.0,0.389855,0.734177,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000863,0.02623,-0.03096,0.0572,0.003909,0.02623,-0.03096,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000868,-0.039702,-0.069712,0.03,0.005791,-0.039702,-0.069712,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000869,0.047066,-0.108916,0.156,0.005693,0.047066,-0.108916,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000875,0.216039,0.368324,-0.1523,0.0,0.216039,0.368324,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000876,0.349177,0.051282,0.2979,0.026162,0.349177,0.051282,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000877,-0.046102,0.01223,-0.0583,0.017232,-0.046102,0.01223,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000878,-0.095597,0.106154,-0.2018,0.019711,-0.095597,0.106154,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000880,0.182927,0.283069,-0.1001,0.190827,0.182927,0.283069,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000881,0.095238,-0.001972,0.0972,0.021923,0.095238,-0.001972,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000882,0.005291,0.098266,-0.093,0.006097,0.005291,0.098266,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000883,0.330377,0.271186,0.0592,0.029015,0.330377,0.271186,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000885,0.119667,0.144681,-0.025,0.020641,0.119667,0.144681,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000886,0.0,-0.069042,0.069,0.003567,0.0,-0.069042,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000887,-0.178451,0.289868,-0.4683,0.011857,-0.178451,0.289868,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000888,-0.023292,0.004792,-0.0281,0.015862,-0.023292,0.004792,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000889,-0.022581,-0.230964,0.2084,0.010643,-0.022581,-0.230964,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000890,-0.090385,-0.181661,0.0913,0.003659,-0.090385,-0.181661,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000892,0.079848,-0.003509,0.0834,0.013338,0.079848,-0.003509,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000893,-0.147765,0.070964,-0.2187,0.018566,-0.147765,0.070964,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000895,0.126556,-0.13535,0.2619,0.011803,0.126556,-0.13535,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000897,0.035897,-0.028846,0.0647,0.004721,0.035897,-0.028846,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000898,-0.15614,0.147971,-0.3041,0.015634,-0.15614,0.147971,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000899,0.285714,0.25498,0.0307,0.04256,0.285714,0.25498,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000900,0.036058,0.043584,-0.0075,0.004238,0.036058,0.043584,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000901,-0.080851,0.040964,-0.1218,0.006349,-0.080851,0.040964,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000902,-0.172897,0.189516,-0.3624,0.014824,-0.172897,0.189516,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000903,-0.022039,-0.070681,0.0486,0.00918,-0.022039,-0.070681,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000905,-0.007496,-0.006006,-0.0015,0.004427,-0.007496,-0.006006,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000906,-0.013636,-0.073442,0.0598,0.00733,-0.013636,-0.073442,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000908,0.014925,-0.153527,0.1685,0.011377,0.014925,-0.153527,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000909,-0.044863,-0.073034,0.0282,0.00398,-0.044863,-0.073034,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000910,-0.093272,0.002536,-0.0958,0.005473,-0.093272,0.002536,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000911,-0.15103,0.123108,-0.2741,0.028498,-0.15103,0.123108,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000912,0.137288,0.605263,-0.468,0.027333,0.137288,0.605263,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000913,-0.116202,-0.251827,0.1356,0.01393,-0.116202,-0.251827,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000915,-0.025675,-0.001026,-0.0246,0.018965,-0.025675,-0.001026,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000917,-0.168464,0.231537,-0.4,0.008108,-0.168464,0.231537,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000919,0.002954,-0.051676,0.0546,0.004467,0.002954,-0.051676,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000920,-0.162769,0.148909,-0.3117,0.023936,-0.162769,0.148909,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000921,-0.058824,-0.12854,0.0697,0.004603,-0.058824,-0.12854,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000922,0.0,0.454148,-0.4541,0.028696,0.0,0.454148,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000923,-0.171827,-0.169684,-0.0021,0.016987,-0.171827,-0.169684,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000925,-0.143309,0.064136,-0.2074,0.01237,-0.143309,0.064136,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000926,0.01171,-0.013699,0.0254,0.006296,0.01171,-0.013699,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000927,0.045845,-0.056848,0.1027,0.004654,0.045845,-0.056848,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000928,-0.23964,-0.114376,-0.1253,0.022781,-0.23964,-0.114376,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000929,-0.031902,-0.312119,0.2802,0.016702,-0.031902,-0.312119,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000930,0.081283,0.107338,-0.0261,0.057162,0.081283,0.107338,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000931,-0.024226,0.072485,-0.0967,0.021535,-0.024226,0.072485,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000932,-0.15,0.026316,-0.1763,0.018089,-0.15,0.026316,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000933,-0.246612,0.16318,-0.4098,0.053593,-0.246612,0.16318,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000935,-0.191055,0.036728,-0.2278,0.010205,-0.191055,0.036728,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000936,-0.094421,-0.08658,-0.0078,0.01238,-0.094421,-0.08658,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000937,0.796813,1.30102,-0.5042,0.072532,0.796813,1.30102,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000938,0.050105,0.084348,-0.0342,0.012115,0.050105,0.084348,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000948,-0.065951,-0.022472,-0.0435,0.012058,-0.065951,-0.022472,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000949,-0.185386,-0.271186,0.0858,0.02053,-0.185386,-0.271186,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000950,0.022587,-0.004,0.0266,0.00267,0.022587,-0.004,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000951,-0.408855,-0.426692,0.0178,0.007132,-0.408855,-0.426692,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000952,-0.027708,0.006519,-0.0342,0.00734,-0.027708,0.006519,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000953,-0.006342,-0.038855,0.0325,0.004348,-0.006342,-0.038855,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000955,-0.013245,-0.126953,0.1137,0.005209,-0.013245,-0.126953,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000957,-0.08958,-0.174129,0.0845,0.003156,-0.08958,-0.174129,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000958,0.258278,0.353919,-0.0956,0.058297,0.258278,0.353919,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000959,0.001368,0.335766,-0.3344,0.006187,0.001368,0.335766,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000960,-0.229098,0.111045,-0.3401,0.022079,-0.229098,0.111045,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000962,-0.307828,0.225,-0.5328,0.019544,-0.307828,0.225,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000963,-0.034797,-0.286024,0.2512,0.006622,-0.034797,-0.286024,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000965,0.012658,-0.083969,0.0966,0.003221,0.012658,-0.083969,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000966,0.19202,-0.177281,0.3693,0.056397,0.19202,-0.177281,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000967,0.094488,0.037313,0.0572,0.012018,0.094488,0.037313,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000968,0.321826,0.863422,-0.5416,0.046667,0.321826,0.863422,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000969,-0.256792,-0.037457,-0.2193,0.013798,-0.256792,-0.037457,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000970,-0.171813,0.051256,-0.2231,0.018118,-0.171813,0.051256,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000972,0.121827,0.099502,0.0223,0.005344,0.121827,0.099502,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000973,-0.108055,0.075829,-0.1839,0.018828,-0.108055,0.075829,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000975,-0.041761,-0.160237,0.1185,0.006263,-0.041761,-0.160237,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000977,-0.049016,0.057864,-0.1069,0.009503,-0.049016,0.057864,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000978,-0.082508,0.007246,-0.0898,0.028428,-0.082508,0.007246,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000980,-0.187105,-0.025758,-0.1613,0.028412,-0.187105,-0.025758,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000981,0.125,0.418719,-0.2937,0.021939,0.125,0.418719,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000983,0.028621,0.347727,-0.3191,0.039321,0.028621,0.347727,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000985,-0.025869,0.006683,-0.0326,0.00703,-0.025869,0.006683,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000987,0.015625,-0.303954,0.3196,0.002224,0.015625,-0.303954,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000988,0.084261,0.286218,-0.202,0.018649,0.084261,0.286218,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000989,-0.034792,-0.194002,0.1592,0.008143,-0.034792,-0.194002,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000990,-0.041322,0.245399,-0.2867,0.010577,-0.041322,0.245399,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000993,1.034169,0.770069,0.2641,0.22427,1.034169,0.770069,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000995,0.062628,-0.058055,0.1207,0.067296,0.062628,-0.058055,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000997,-0.063946,-0.064516,0.0006,0.009461,-0.063946,-0.064516,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000998,0.029793,0.287087,-0.2573,0.028838,0.029793,0.287087,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,000999,0.011807,0.085188,-0.0734,0.005241,0.011807,0.085188,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001201,0.070382,-0.087212,0.1576,0.042808,0.070382,-0.087212,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001202,-0.053656,-0.164062,0.1104,0.011218,-0.053656,-0.164062,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001203,-0.206476,-0.178728,-0.0277,0.027754,-0.206476,-0.178728,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001205,-0.082975,-0.332603,0.2496,0.017303,-0.082975,-0.332603,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001206,-0.059446,-0.287043,0.2276,0.01949,-0.059446,-0.287043,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001207,-0.188351,-0.178093,-0.0103,0.026643,-0.188351,-0.178093,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001208,-0.178161,0.389576,-0.5677,0.170766,-0.178161,0.389576,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001209,-0.039797,0,-0.0398,0.028256,-0.039797,0,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001210,0.023055,0,0.0231,0.07976,0.023055,0,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001211,-0.09374,0,-0.0937,0.031345,-0.09374,0,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001212,-0.111919,0,-0.1119,0.024436,-0.111919,0,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001213,0,0,0,0.096089,0,0,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001215,0,0,0,0.281909,0,0,20210930,REAL_HISTORICAL_PRICE_BARS
20210930,001217,0,0,0,0.002618,0,0,20210930,REAL_HISTORICAL_PRICE_BARS
20211029,000001,0.123919,0.098592,0.0253,0.002782,0.123919,0.098592,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000002,-0.103839,-0.111274,0.0074,0.02518,-0.103839,-0.111274,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000004,-0.1605,-0.192788,0.0323,0.014502,-0.1605,-0.192788,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000006,-0.083516,-0.056561,-0.027,0.002787,-0.083516,-0.056561,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000007,0.131783,0.035461,0.0963,0.02893,0.131783,0.035461,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000008,-0.07234,0.073892,-0.1462,0.004083,-0.07234,0.073892,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000009,-0.021067,0.085106,-0.1062,0.050587,-0.021067,0.085106,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000010,0.070652,0.007673,0.063,0.008326,0.070652,0.007673,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000011,-0.114056,-0.05807,-0.056,0.007251,-0.114056,-0.05807,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000012,-0.147974,-0.015251,-0.1327,0.014309,-0.147974,-0.015251,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000014,-0.067819,0.024854,-0.0927,0.00589,-0.067819,0.024854,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000016,-0.172312,-0.092084,-0.0802,0.006208,-0.172312,-0.092084,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000017,-0.087193,-0.160401,0.0732,0.006346,-0.087193,-0.160401,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000019,-0.072753,-0.089636,0.0169,0.009327,-0.072753,-0.089636,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000020,-0.031111,-0.070362,0.0393,0.001768,-0.031111,-0.070362,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000021,0.010239,-0.143023,0.1533,0.010988,0.010239,-0.143023,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000025,-0.03168,-0.117389,0.0857,0.003671,-0.03168,-0.117389,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000026,-0.08714,-0.111203,0.0241,0.015883,-0.08714,-0.111203,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000027,-0.110624,-0.015758,-0.0949,0.00881,-0.110624,-0.015758,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000028,-0.053375,-0.041738,-0.0116,0.003657,-0.053375,-0.041738,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000029,-0.06456,-0.021552,-0.043,0.001098,-0.06456,-0.021552,20211029,REAL_HISTORICAL_PRICE_BARS
20211029,000030,-0.027491,0.005329,-0.0328,0.003901,-0.027491,0.005329,20211029,REAL_HISTORICAL_PRICE_BARS
