ticker,name,sector,industry,sector_code,theme,market,list_date,source_file
000001,平安银行,银行,银行,银行,,,19910403,data/tushare/stock_basic.csv
000002,万科Ａ,全国地产,全国地产,全国地产,,,19910129,data/tushare/stock_basic.csv
000004,*ST国华,软件服务,软件服务,软件服务,,,19901201,data/tushare/stock_basic.csv
000006,深振业Ａ,区域地产,区域地产,区域地产,,,19920427,data/tushare/stock_basic.csv
000007,全新好,其他商业,其他商业,其他商业,,,19920413,data/tushare/stock_basic.csv
000008,神州高铁,运输设备,运输设备,运输设备,,,19920507,data/tushare/stock_basic.csv
000009,中国宝安,电气设备,电气设备,电气设备,,,19910625,data/tushare/stock_basic.csv
000010,*ST美丽,建筑工程,建筑工程,建筑工程,,,19951027,data/tushare/stock_basic.csv
000011,深物业A,房产服务,房产服务,房产服务,,,19920330,data/tushare/stock_basic.csv
000012,南玻Ａ,玻璃,玻璃,玻璃,,,19920228,data/tushare/stock_basic.csv
000014,沙河股份,全国地产,全国地产,全国地产,,,19920602,data/tushare/stock_basic.csv
000016,*ST康佳A,家用电器,家用电器,家用电器,,,19920327,data/tushare/stock_basic.csv
000017,深中华A,服饰,服饰,服饰,,,19920331,data/tushare/stock_basic.csv
000019,深粮控股,农业综合,农业综合,农业综合,,,19921012,data/tushare/stock_basic.csv
000020,深华发Ａ,元器件,元器件,元器件,,,19920428,data/tushare/stock_basic.csv
000021,深科技,元器件,元器件,元器件,,,19940202,data/tushare/stock_basic.csv
001872,招商港口,港口,港口,港口,,,19930505,data/tushare/stock_basic.csv
000025,特力Ａ,综合类,综合类,综合类,,,19930621,data/tushare/stock_basic.csv
000026,飞亚达,服饰,服饰,服饰,,,19930603,data/tushare/stock_basic.csv
000027,深圳能源,火力发电,火力发电,火力发电,,,19930903,data/tushare/stock_basic.csv
000028,国药一致,医药商业,医药商业,医药商业,,,19930809,data/tushare/stock_basic.csv
000029,深深房Ａ,区域地产,区域地产,区域地产,,,19930915,data/tushare/stock_basic.csv
000030,富奥股份,汽车配件,汽车配件,汽车配件,,,19930929,data/tushare/stock_basic.csv
000031,大悦城,全国地产,全国地产,全国地产,,,19931008,data/tushare/stock_basic.csv
000032,深桑达Ａ,建筑工程,建筑工程,建筑工程,,,19931028,data/tushare/stock_basic.csv
000034,神州数码,软件服务,软件服务,软件服务,,,19940509,data/tushare/stock_basic.csv
000035,中国天楹,环境保护,环境保护,环境保护,,,19940408,data/tushare/stock_basic.csv
000036,华联控股,全国地产,全国地产,全国地产,,,19940617,data/tushare/stock_basic.csv
000037,深南电A,火力发电,火力发电,火力发电,,,19940701,data/tushare/stock_basic.csv
000039,中集集团,运输设备,运输设备,运输设备,,,19940408,data/tushare/stock_basic.csv
000042,中洲控股,全国地产,全国地产,全国地产,,,19940921,data/tushare/stock_basic.csv
001914,招商积余,房产服务,房产服务,房产服务,,,19940928,data/tushare/stock_basic.csv
000045,深纺织Ａ,元器件,元器件,元器件,,,19940815,data/tushare/stock_basic.csv
000048,京基智农,农业综合,农业综合,农业综合,,,19941101,data/tushare/stock_basic.csv
000049,德赛电池,电气设备,电气设备,电气设备,,,19950320,data/tushare/stock_basic.csv
000050,深天马Ａ,元器件,元器件,元器件,,,19950315,data/tushare/stock_basic.csv
000055,方大集团,其他建材,其他建材,其他建材,,,19960415,data/tushare/stock_basic.csv
000056,*ST皇庭,其他商业,其他商业,其他商业,,,19960708,data/tushare/stock_basic.csv
000058,深赛格,商品城,商品城,商品城,,,19961226,data/tushare/stock_basic.csv
000059,华锦股份,石油加工,石油加工,石油加工,,,19970130,data/tushare/stock_basic.csv
000060,中金岭南,铅锌,铅锌,铅锌,,,19970123,data/tushare/stock_basic.csv
000061,农产品,农业综合,农业综合,农业综合,,,19970110,data/tushare/stock_basic.csv
000062,深圳华强,元器件,元器件,元器件,,,19970130,data/tushare/stock_basic.csv
000063,中兴通讯,通信设备,通信设备,通信设备,,,19971118,data/tushare/stock_basic.csv
000065,北方国际,建筑工程,建筑工程,建筑工程,,,19980605,data/tushare/stock_basic.csv
000066,中国长城,IT设备,IT设备,IT设备,,,19970626,data/tushare/stock_basic.csv
000068,华控赛格,环境保护,环境保护,环境保护,,,19970611,data/tushare/stock_basic.csv
000069,华侨城Ａ,全国地产,全国地产,全国地产,,,19970910,data/tushare/stock_basic.csv
000070,特发信息,通信设备,通信设备,通信设备,,,20000511,data/tushare/stock_basic.csv
000078,ST海王,医药商业,医药商业,医药商业,,,19981218,data/tushare/stock_basic.csv
000088,盐田港,港口,港口,港口,,,19970728,data/tushare/stock_basic.csv
000089,深圳机场,机场,机场,机场,,,19980420,data/tushare/stock_basic.csv
000090,天健集团,建筑工程,建筑工程,建筑工程,,,19990721,data/tushare/stock_basic.csv
000096,广聚能源,石油贸易,石油贸易,石油贸易,,,20000724,data/tushare/stock_basic.csv
000099,中信海直,空运,空运,空运,,,20000731,data/tushare/stock_basic.csv
000100,TCL科技,元器件,元器件,元器件,,,20040130,data/tushare/stock_basic.csv
000151,中成股份,商贸代理,商贸代理,商贸代理,,,20000906,data/tushare/stock_basic.csv
000153,丰原药业,化学制药,化学制药,化学制药,,,20000920,data/tushare/stock_basic.csv
000155,川能动力,新型电力,新型电力,新型电力,,,20000926,data/tushare/stock_basic.csv
000156,华数传媒,影视音像,影视音像,影视音像,,,20000906,data/tushare/stock_basic.csv
000157,中联重科,工程机械,工程机械,工程机械,,,20001012,data/tushare/stock_basic.csv
000158,常山北明,软件服务,软件服务,软件服务,,,20000724,data/tushare/stock_basic.csv
000159,国际实业,石油贸易,石油贸易,石油贸易,,,20000926,data/tushare/stock_basic.csv
000301,东方盛虹,化纤,化纤,化纤,,,20000529,data/tushare/stock_basic.csv
000400,许继电气,电气设备,电气设备,电气设备,,,19970418,data/tushare/stock_basic.csv
000401,金隅冀东,水泥,水泥,水泥,,,19960614,data/tushare/stock_basic.csv
000402,金融街,全国地产,全国地产,全国地产,,,19960626,data/tushare/stock_basic.csv
000403,派林生物,生物制药,生物制药,生物制药,,,19960628,data/tushare/stock_basic.csv
000404,长虹华意,家用电器,家用电器,家用电器,,,19960619,data/tushare/stock_basic.csv
000407,胜利股份,供气供热,供气供热,供气供热,,,19960703,data/tushare/stock_basic.csv
000408,藏格矿业,农药化肥,农药化肥,农药化肥,,,19960628,data/tushare/stock_basic.csv
000409,云鼎科技,软件服务,软件服务,软件服务,,,19960627,data/tushare/stock_basic.csv
000410,沈阳机床,机床制造,机床制造,机床制造,,,19960718,data/tushare/stock_basic.csv
000411,英特集团,医药商业,医药商业,医药商业,,,19960716,data/tushare/stock_basic.csv
000415,渤海租赁,多元金融,多元金融,多元金融,,,19960716,data/tushare/stock_basic.csv
000417,合百集团,百货,百货,百货,,,19960812,data/tushare/stock_basic.csv
000419,通程控股,百货,百货,百货,,,19960816,data/tushare/stock_basic.csv
000420,吉林化纤,化纤,化纤,化纤,,,19960802,data/tushare/stock_basic.csv
000421,南京公用,供气供热,供气供热,供气供热,,,19960806,data/tushare/stock_basic.csv
000422,湖北宜化,农药化肥,农药化肥,农药化肥,,,19960815,data/tushare/stock_basic.csv
000423,东阿阿胶,中成药,中成药,中成药,,,19960729,data/tushare/stock_basic.csv
000425,徐工机械,工程机械,工程机械,工程机械,,,19960828,data/tushare/stock_basic.csv
000426,兴业银锡,铅锌,铅锌,铅锌,,,19960828,data/tushare/stock_basic.csv
000428,华天酒店,酒店餐饮,酒店餐饮,酒店餐饮,,,19960808,data/tushare/stock_basic.csv
000429,粤高速Ａ,路桥,路桥,路桥,,,19980220,data/tushare/stock_basic.csv
000430,张家界,旅游景点,旅游景点,旅游景点,,,19960829,data/tushare/stock_basic.csv
000488,ST晨鸣,造纸,造纸,造纸,,,20001120,data/tushare/stock_basic.csv
000498,山东路桥,建筑工程,建筑工程,建筑工程,,,19970609,data/tushare/stock_basic.csv
000501,武商集团,百货,百货,百货,,,19921120,data/tushare/stock_basic.csv
000503,国新健康,软件服务,软件服务,软件服务,,,19921130,data/tushare/stock_basic.csv
000504,*ST生物,医疗保健,医疗保健,医疗保健,,,19921208,data/tushare/stock_basic.csv
000505,京粮控股,食品,食品,食品,,,19921221,data/tushare/stock_basic.csv
000506,招金黄金,黄金,黄金,黄金,,,19930312,data/tushare/stock_basic.csv
000507,珠海港,新型电力,新型电力,新型电力,,,19930326,data/tushare/stock_basic.csv
000509,华塑控股,元器件,元器件,元器件,,,19930507,data/tushare/stock_basic.csv
000510,新金路,化工原料,化工原料,化工原料,,,19930507,data/tushare/stock_basic.csv
000513,丽珠集团,化学制药,化学制药,化学制药,,,19931028,data/tushare/stock_basic.csv
000514,渝开发,区域地产,区域地产,区域地产,,,19930712,data/tushare/stock_basic.csv
000516,国际医学,医疗保健,医疗保健,医疗保健,,,19930809,data/tushare/stock_basic.csv
000517,荣安地产,区域地产,区域地产,区域地产,,,19930806,data/tushare/stock_basic.csv
000518,四环生物,生物制药,生物制药,生物制药,,,19930908,data/tushare/stock_basic.csv
000519,中兵红箭,专用机械,专用机械,专用机械,,,19931008,data/tushare/stock_basic.csv
000520,凤凰航运,水运,水运,水运,,,19931025,data/tushare/stock_basic.csv
000521,长虹美菱,家用电器,家用电器,家用电器,,,19931018,data/tushare/stock_basic.csv
000523,红棉股份,食品,食品,食品,,,19931108,data/tushare/stock_basic.csv
000524,岭南控股,旅游服务,旅游服务,旅游服务,,,19931118,data/tushare/stock_basic.csv
000525,红太阳,农药化肥,农药化肥,农药化肥,,,19931028,data/tushare/stock_basic.csv
000526,学大教育,文教休闲,文教休闲,文教休闲,,,19931101,data/tushare/stock_basic.csv
000528,柳工,工程机械,工程机械,工程机械,,,19931118,data/tushare/stock_basic.csv
000529,广弘控股,食品,食品,食品,,,19931118,data/tushare/stock_basic.csv
000530,冰山冷热,机械基件,机械基件,机械基件,,,19931208,data/tushare/stock_basic.csv
000531,穗恒运Ａ,火力发电,火力发电,火力发电,,,19940106,data/tushare/stock_basic.csv
000532,华金资本,多元金融,多元金融,多元金融,,,19940103,data/tushare/stock_basic.csv
000533,顺钠股份,电气设备,电气设备,电气设备,,,19940103,data/tushare/stock_basic.csv
000534,万泽股份,生物制药,生物制药,生物制药,,,19940110,data/tushare/stock_basic.csv
000536,华映科技,元器件,元器件,元器件,,,19931126,data/tushare/stock_basic.csv
000537,绿发电力,新型电力,新型电力,新型电力,,,19931210,data/tushare/stock_basic.csv
000538,云南白药,中成药,中成药,中成药,,,19931215,data/tushare/stock_basic.csv
000539,粤电力Ａ,火力发电,火力发电,火力发电,,,19931126,data/tushare/stock_basic.csv
000541,佛山照明,家用电器,家用电器,家用电器,,,19931123,data/tushare/stock_basic.csv
000543,皖能电力,火力发电,火力发电,火力发电,,,19931220,data/tushare/stock_basic.csv
000544,中原环保,环境保护,环境保护,环境保护,,,19931208,data/tushare/stock_basic.csv
000545,金浦钛业,化工原料,化工原料,化工原料,,,19931215,data/tushare/stock_basic.csv
000546,金圆股份,环境保护,环境保护,环境保护,,,19931215,data/tushare/stock_basic.csv
000547,航天发展,通信设备,通信设备,通信设备,,,19931130,data/tushare/stock_basic.csv
000548,湖南投资,路桥,路桥,路桥,,,19931220,data/tushare/stock_basic.csv
000550,江铃汽车,汽车整车,汽车整车,汽车整车,,,19931201,data/tushare/stock_basic.csv
000551,创元科技,专用机械,专用机械,专用机械,,,19940106,data/tushare/stock_basic.csv
000552,甘肃能化,煤炭开采,煤炭开采,煤炭开采,,,19940106,data/tushare/stock_basic.csv
000553,安道麦A,农药化肥,农药化肥,农药化肥,,,19931203,data/tushare/stock_basic.csv
000554,泰山石油,石油贸易,石油贸易,石油贸易,,,19931215,data/tushare/stock_basic.csv
000555,神州信息,软件服务,软件服务,软件服务,,,19940408,data/tushare/stock_basic.csv
000557,西部创业,铁路,铁路,铁路,,,19940617,data/tushare/stock_basic.csv
000558,天府文旅,旅游景点,旅游景点,旅游景点,,,19940509,data/tushare/stock_basic.csv
000559,万向钱潮,汽车配件,汽车配件,汽车配件,,,19940110,data/tushare/stock_basic.csv
000560,我爱我家,房产服务,房产服务,房产服务,,,19940202,data/tushare/stock_basic.csv
000561,烽火电子,通信设备,通信设备,通信设备,,,19940509,data/tushare/stock_basic.csv
000563,陕国投Ａ,多元金融,多元金融,多元金融,,,19940110,data/tushare/stock_basic.csv
000564,供销大集,百货,百货,百货,,,19940110,data/tushare/stock_basic.csv
000565,渝三峡Ａ,染料涂料,染料涂料,染料涂料,,,19940408,data/tushare/stock_basic.csv
000566,海南海药,化学制药,化学制药,化学制药,,,19940525,data/tushare/stock_basic.csv
000567,海德股份,多元金融,多元金融,多元金融,,,19940525,data/tushare/stock_basic.csv
000568,泸州老窖,白酒,白酒,白酒,,,19940509,data/tushare/stock_basic.csv
000570,苏常柴Ａ,农用机械,农用机械,农用机械,,,19940701,data/tushare/stock_basic.csv
000571,新大洲A,煤炭开采,煤炭开采,煤炭开采,,,19940525,data/tushare/stock_basic.csv
000572,海马汽车,汽车整车,汽车整车,汽车整车,,,19940808,data/tushare/stock_basic.csv
000573,粤宏远Ａ,区域地产,区域地产,区域地产,,,19940815,data/tushare/stock_basic.csv
000576,甘化科工,电气设备,电气设备,电气设备,,,19940907,data/tushare/stock_basic.csv
000581,威孚高科,汽车配件,汽车配件,汽车配件,,,19980924,data/tushare/stock_basic.csv
000582,北部湾港,港口,港口,港口,,,19951102,data/tushare/stock_basic.csv
000586,汇源通信,通信设备,通信设备,通信设备,,,19951220,data/tushare/stock_basic.csv
000589,贵州轮胎,汽车配件,汽车配件,汽车配件,,,19960308,data/tushare/stock_basic.csv
000590,古汉医药,中成药,中成药,中成药,,,19960119,data/tushare/stock_basic.csv
000591,太阳能,新型电力,新型电力,新型电力,,,19960208,data/tushare/stock_basic.csv
000592,平潭发展,林业,林业,林业,,,19960327,data/tushare/stock_basic.csv
000593,德龙汇能,供气供热,供气供热,供气供热,,,19960312,data/tushare/stock_basic.csv
000595,*ST宝实,新型电力,新型电力,新型电力,,,19960419,data/tushare/stock_basic.csv
000596,古井贡酒,白酒,白酒,白酒,,,19960927,data/tushare/stock_basic.csv
000597,东北制药,化学制药,化学制药,化学制药,,,19960523,data/tushare/stock_basic.csv
000598,兴蓉环境,水务,水务,水务,,,19960529,data/tushare/stock_basic.csv
000599,青岛双星,汽车配件,汽车配件,汽车配件,,,19960430,data/tushare/stock_basic.csv
000600,建投能源,火力发电,火力发电,火力发电,,,19960606,data/tushare/stock_basic.csv
000601,韶能股份,水力发电,水力发电,水力发电,,,19960830,data/tushare/stock_basic.csv
000603,盛达资源,铅锌,铅锌,铅锌,,,19960823,data/tushare/stock_basic.csv
000605,渤海股份,水务,水务,水务,,,19960913,data/tushare/stock_basic.csv
000607,华媒控股,广告包装,广告包装,广告包装,,,19960830,data/tushare/stock_basic.csv
000608,阳光股份,区域地产,区域地产,区域地产,,,19960919,data/tushare/stock_basic.csv
000609,*ST中迪,区域地产,区域地产,区域地产,,,19961010,data/tushare/stock_basic.csv
000610,*ST西旅,旅游服务,旅游服务,旅游服务,,,19960926,data/tushare/stock_basic.csv
000612,焦作万方,铝,铝,铝,,,19960926,data/tushare/stock_basic.csv
000615,*ST美谷,医疗保健,医疗保健,医疗保健,,,19961016,data/tushare/stock_basic.csv
000617,中油资本,多元金融,多元金融,多元金融,,,19961022,data/tushare/stock_basic.csv
000619,海螺新材,其他建材,其他建材,其他建材,,,19961023,data/tushare/stock_basic.csv
000620,盈新发展,全国地产,全国地产,全国地产,,,19961029,data/tushare/stock_basic.csv
000623,吉林敖东,中成药,中成药,中成药,,,19961028,data/tushare/stock_basic.csv
000625,长安汽车,汽车整车,汽车整车,汽车整车,,,19970610,data/tushare/stock_basic.csv
000626,远大控股,商贸代理,商贸代理,商贸代理,,,19961128,data/tushare/stock_basic.csv
000628,高新发展,建筑工程,建筑工程,建筑工程,,,19961118,data/tushare/stock_basic.csv
000629,钒钛股份,小金属,小金属,小金属,,,19961115,data/tushare/stock_basic.csv
000630,铜陵有色,铜,铜,铜,,,19961120,data/tushare/stock_basic.csv
000631,顺发恒能,综合类,综合类,综合类,,,19961122,data/tushare/stock_basic.csv
000632,ST三木,综合类,综合类,综合类,,,19961121,data/tushare/stock_basic.csv
000633,合金投资,小金属,小金属,小金属,,,19961112,data/tushare/stock_basic.csv
000635,英力特,化工原料,化工原料,化工原料,,,19961120,data/tushare/stock_basic.csv
000636,风华高科,元器件,元器件,元器件,,,19961129,data/tushare/stock_basic.csv
000637,茂化实华,石油加工,石油加工,石油加工,,,19961114,data/tushare/stock_basic.csv
000638,*ST万方,农业综合,农业综合,农业综合,,,19961126,data/tushare/stock_basic.csv
000639,ST西王,食品,食品,食品,,,19961126,data/tushare/stock_basic.csv
000650,仁和药业,中成药,中成药,中成药,,,19961210,data/tushare/stock_basic.csv
000651,格力电器,家用电器,家用电器,家用电器,,,19961118,data/tushare/stock_basic.csv
000652,泰达股份,批发业,批发业,批发业,,,19961128,data/tushare/stock_basic.csv
000655,金岭矿业,普钢,普钢,普钢,,,19961128,data/tushare/stock_basic.csv
000656,*ST金科,全国地产,全国地产,全国地产,,,19961128,data/tushare/stock_basic.csv
000657,中钨高新,小金属,小金属,小金属,,,19961205,data/tushare/stock_basic.csv
000659,珠海中富,广告包装,广告包装,广告包装,,,19961203,data/tushare/stock_basic.csv
000661,长春高新,生物制药,生物制药,生物制药,,,19961218,data/tushare/stock_basic.csv
000663,永安林业,林业,林业,林业,,,19961206,data/tushare/stock_basic.csv
000665,湖北广电,影视音像,影视音像,影视音像,,,19961210,data/tushare/stock_basic.csv
000668,*ST荣控,房产服务,房产服务,房产服务,,,19961210,data/tushare/stock_basic.csv
000669,ST金鸿,供气供热,供气供热,供气供热,,,19961210,data/tushare/stock_basic.csv
000670,盈方微,元器件,元器件,元器件,,,19961217,data/tushare/stock_basic.csv
000672,上峰水泥,水泥,水泥,水泥,,,19961218,data/tushare/stock_basic.csv
000676,智度股份,互联网,互联网,互联网,,,19961224,data/tushare/stock_basic.csv
000677,ST海龙,化纤,化纤,化纤,,,19961226,data/tushare/stock_basic.csv
000678,襄阳轴承,汽车配件,汽车配件,汽车配件,,,19970106,data/tushare/stock_basic.csv
000679,大连友谊,百货,百货,百货,,,19970124,data/tushare/stock_basic.csv
000680,山推股份,工程机械,工程机械,工程机械,,,19970122,data/tushare/stock_basic.csv
000681,视觉中国,互联网,互联网,互联网,,,19970121,data/tushare/stock_basic.csv
000682,东方电子,电气设备,电气设备,电气设备,,,19970121,data/tushare/stock_basic.csv
000683,博源化工,化工原料,化工原料,化工原料,,,19970131,data/tushare/stock_basic.csv
000685,中山公用,水务,水务,水务,,,19970123,data/tushare/stock_basic.csv
000686,东北证券,证券,证券,证券,,,19970227,data/tushare/stock_basic.csv
000688,国城矿业,铅锌,铅锌,铅锌,,,19970120,data/tushare/stock_basic.csv
000690,宝新能源,火力发电,火力发电,火力发电,,,19970128,data/tushare/stock_basic.csv
000691,*ST亚太,化工原料,化工原料,化工原料,,,19970228,data/tushare/stock_basic.csv
000692,惠天热电,供气供热,供气供热,供气供热,,,19970227,data/tushare/stock_basic.csv
000695,滨海能源,化工原料,化工原料,化工原料,,,19970218,data/tushare/stock_basic.csv
001696,宗申动力,摩托车,摩托车,摩托车,,,19970306,data/tushare/stock_basic.csv
000697,炼石航空,航空,航空,航空,,,19970325,data/tushare/stock_basic.csv
000698,ST沈化,石油加工,石油加工,石油加工,,,19970220,data/tushare/stock_basic.csv
000700,模塑科技,汽车配件,汽车配件,汽车配件,,,19970228,data/tushare/stock_basic.csv
000701,厦门信达,商贸代理,商贸代理,商贸代理,,,19970226,data/tushare/stock_basic.csv
000702,正虹科技,饲料,饲料,饲料,,,19970318,data/tushare/stock_basic.csv
000703,恒逸石化,化纤,化纤,化纤,,,19970328,data/tushare/stock_basic.csv
000705,浙江震元,医药商业,医药商业,医药商业,,,19970410,data/tushare/stock_basic.csv
000707,双环科技,化工原料,化工原料,化工原料,,,19970415,data/tushare/stock_basic.csv
000708,中信特钢,特种钢,特种钢,特种钢,,,19970326,data/tushare/stock_basic.csv
000709,河钢股份,普钢,普钢,普钢,,,19970416,data/tushare/stock_basic.csv
000710,贝瑞基因,医疗保健,医疗保健,医疗保健,,,19970422,data/tushare/stock_basic.csv
000711,ST京蓝,环境保护,环境保护,环境保护,,,19970411,data/tushare/stock_basic.csv
000712,锦龙股份,证券,证券,证券,,,19970415,data/tushare/stock_basic.csv
000713,国投丰乐,种植业,种植业,种植业,,,19970422,data/tushare/stock_basic.csv
000715,中兴商业,百货,百货,百货,,,19970508,data/tushare/stock_basic.csv
000716,黑芝麻,食品,食品,食品,,,19970418,data/tushare/stock_basic.csv
000717,中南股份,普钢,普钢,普钢,,,19970508,data/tushare/stock_basic.csv
000718,苏宁环球,区域地产,区域地产,区域地产,,,19970408,data/tushare/stock_basic.csv
000719,中原传媒,出版业,出版业,出版业,,,19970331,data/tushare/stock_basic.csv
000720,新能泰山,电气设备,电气设备,电气设备,,,19970509,data/tushare/stock_basic.csv
000721,西安饮食,酒店餐饮,酒店餐饮,酒店餐饮,,,19970430,data/tushare/stock_basic.csv
000722,湖南发展,水力发电,水力发电,水力发电,,,19970522,data/tushare/stock_basic.csv
000723,美锦能源,焦炭加工,焦炭加工,焦炭加工,,,19970515,data/tushare/stock_basic.csv
000725,京东方Ａ,元器件,元器件,元器件,,,20010112,data/tushare/stock_basic.csv
000726,鲁泰Ａ,纺织,纺织,纺织,,,20001225,data/tushare/stock_basic.csv
000727,冠捷科技,元器件,元器件,元器件,,,19970520,data/tushare/stock_basic.csv
000728,国元证券,证券,证券,证券,,,19970616,data/tushare/stock_basic.csv
000729,燕京啤酒,啤酒,啤酒,啤酒,,,19970716,data/tushare/stock_basic.csv
000731,四川美丰,农药化肥,农药化肥,农药化肥,,,19970617,data/tushare/stock_basic.csv
000733,振华科技,元器件,元器件,元器件,,,19970703,data/tushare/stock_basic.csv
000735,罗牛山,农业综合,农业综合,农业综合,,,19970611,data/tushare/stock_basic.csv
000736,*ST中地,全国地产,全国地产,全国地产,,,19970425,data/tushare/stock_basic.csv
000737,北方铜业,铜,铜,铜,,,19970428,data/tushare/stock_basic.csv
000738,航发控制,航空,航空,航空,,,19970626,data/tushare/stock_basic.csv
000739,普洛药业,化学制药,化学制药,化学制药,,,19970509,data/tushare/stock_basic.csv
000750,国海证券,证券,证券,证券,,,19970709,data/tushare/stock_basic.csv
000751,锌业股份,铅锌,铅锌,铅锌,,,19970626,data/tushare/stock_basic.csv
000752,*ST西发,啤酒,啤酒,啤酒,,,19970625,data/tushare/stock_basic.csv
000753,漳州发展,综合类,综合类,综合类,,,19970626,data/tushare/stock_basic.csv
000755,山西高速,路桥,路桥,路桥,,,19970627,data/tushare/stock_basic.csv
000756,新华制药,化学制药,化学制药,化学制药,,,19970806,data/tushare/stock_basic.csv
000757,浩物股份,汽车服务,汽车服务,汽车服务,,,19970627,data/tushare/stock_basic.csv
000758,中色股份,铅锌,铅锌,铅锌,,,19970416,data/tushare/stock_basic.csv
000759,中百集团,超市连锁,超市连锁,超市连锁,,,19970519,data/tushare/stock_basic.csv
000761,本钢板材,普钢,普钢,普钢,,,19980115,data/tushare/stock_basic.csv
000762,西藏矿业,小金属,小金属,小金属,,,19970708,data/tushare/stock_basic.csv
000766,通化金马,化学制药,化学制药,化学制药,,,19970430,data/tushare/stock_basic.csv
000767,晋控电力,火力发电,火力发电,火力发电,,,19970609,data/tushare/stock_basic.csv
000768,中航西飞,航空,航空,航空,,,19970626,data/tushare/stock_basic.csv
000776,广发证券,证券,证券,证券,,,19970611,data/tushare/stock_basic.csv
000777,中核科技,机械基件,机械基件,机械基件,,,19970710,data/tushare/stock_basic.csv
000778,新兴铸管,钢加工,钢加工,钢加工,,,19970606,data/tushare/stock_basic.csv
000779,甘咨询,建筑工程,建筑工程,建筑工程,,,19970528,data/tushare/stock_basic.csv
000782,恒申新材,化纤,化纤,化纤,,,19970619,data/tushare/stock_basic.csv
000783,长江证券,证券,证券,证券,,,19970731,data/tushare/stock_basic.csv
000785,居然智家,百货,百货,百货,,,19970711,data/tushare/stock_basic.csv
000786,北新建材,其他建材,其他建材,其他建材,,,19970606,data/tushare/stock_basic.csv
000788,北大医药,化学制药,化学制药,化学制药,,,19970616,data/tushare/stock_basic.csv
000789,万年青,水泥,水泥,水泥,,,19970923,data/tushare/stock_basic.csv
000790,华神科技,中成药,中成药,中成药,,,19980327,data/tushare/stock_basic.csv
000791,甘肃能源,水力发电,水力发电,水力发电,,,19971014,data/tushare/stock_basic.csv
000792,盐湖股份,农药化肥,农药化肥,农药化肥,,,19970904,data/tushare/stock_basic.csv
000793,*ST华闻,出版业,出版业,出版业,,,19970729,data/tushare/stock_basic.csv
000795,英洛华,矿物制品,矿物制品,矿物制品,,,19970808,data/tushare/stock_basic.csv
000796,凯撒旅业,旅游服务,旅游服务,旅游服务,,,19970703,data/tushare/stock_basic.csv
000797,中国武夷,全国地产,全国地产,全国地产,,,19970715,data/tushare/stock_basic.csv
000798,中水渔业,渔业,渔业,渔业,,,19980212,data/tushare/stock_basic.csv
000799,酒鬼酒,白酒,白酒,白酒,,,19970718,data/tushare/stock_basic.csv
000800,一汽解放,汽车整车,汽车整车,汽车整车,,,19970618,data/tushare/stock_basic.csv
000801,四川九洲,家用电器,家用电器,家用电器,,,19980506,data/tushare/stock_basic.csv
000802,北京文化,影视音像,影视音像,影视音像,,,19980108,data/tushare/stock_basic.csv
000803,山高环能,环境保护,环境保护,环境保护,,,19980303,data/tushare/stock_basic.csv
000807,云铝股份,铝,铝,铝,,,19980408,data/tushare/stock_basic.csv
000809,和展能源,电气设备,电气设备,电气设备,,,19980616,data/tushare/stock_basic.csv
000810,创维数字,家用电器,家用电器,家用电器,,,19980602,data/tushare/stock_basic.csv
000811,冰轮环境,工程机械,工程机械,工程机械,,,19980528,data/tushare/stock_basic.csv
000812,陕西金叶,广告包装,广告包装,广告包装,,,19980623,data/tushare/stock_basic.csv
000813,德展健康,化学制药,化学制药,化学制药,,,19980519,data/tushare/stock_basic.csv
000815,美利云,通信设备,通信设备,通信设备,,,19980609,data/tushare/stock_basic.csv
000816,智慧农业,农用机械,农用机械,农用机械,,,19970818,data/tushare/stock_basic.csv
000818,航锦科技,化工原料,化工原料,化工原料,,,19971017,data/tushare/stock_basic.csv
000819,岳阳兴长,石油加工,石油加工,石油加工,,,19970625,data/tushare/stock_basic.csv
000820,*ST节能,综合类,综合类,综合类,,,19980630,data/tushare/stock_basic.csv
000821,ST京机,电气设备,电气设备,电气设备,,,19980626,data/tushare/stock_basic.csv
000822,山东海化,化工原料,化工原料,化工原料,,,19980703,data/tushare/stock_basic.csv
000823,超声电子,元器件,元器件,元器件,,,19971008,data/tushare/stock_basic.csv
000825,太钢不锈,特种钢,特种钢,特种钢,,,19981021,data/tushare/stock_basic.csv
000826,*ST启环,环境保护,环境保护,环境保护,,,19980225,data/tushare/stock_basic.csv
000828,东莞控股,路桥,路桥,路桥,,,19970617,data/tushare/stock_basic.csv
000829,天音控股,其他商业,其他商业,其他商业,,,19971202,data/tushare/stock_basic.csv
000830,鲁西化工,化工原料,化工原料,化工原料,,,19980807,data/tushare/stock_basic.csv
000831,中国稀土,小金属,小金属,小金属,,,19980911,data/tushare/stock_basic.csv
000833,粤桂股份,综合类,综合类,综合类,,,19981111,data/tushare/stock_basic.csv
000837,秦川机床,机床制造,机床制造,机床制造,,,19980928,data/tushare/stock_basic.csv
000838,*ST发展,区域地产,区域地产,区域地产,,,19970626,data/tushare/stock_basic.csv
000839,国安股份,综合类,综合类,综合类,,,19971031,data/tushare/stock_basic.csv
000848,承德露露,软饮料,软饮料,软饮料,,,19971113,data/tushare/stock_basic.csv
