factor_id,ticker,rebalance_date,score,rank,bucket,score_available_at,source_artifact_ref,signal_role
F45,002472,2026-05-06,-0.5316,2,3,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F45,601899,2026-05-06,-0.6336,4,5,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F45,000977,2026-05-06,1.7309,1,2,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F45,002050,2026-05-06,-0.5657,3,4,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
