factor_id,ticker,rebalance_date,score,rank,bucket,score_available_at,source_artifact_ref,signal_role
F09,002472,2026-05-06,0.294318,3,4,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F09,601899,2026-05-06,0.99434,1,2,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F09,000977,2026-05-06,0.97931,2,3,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
F09,002050,2026-05-06,0.257143,4,5,2026-05-06,data/tushare/fundamentals,FACTOR_SIGNAL_ONLY
