factor_id,ticker,rebalance_date,score,rank,bucket,score_available_at,source_artifact_ref,signal_role
F10,002472,2026-05-06,0.372421,2,2,2026-05-06,research/factor_library/sources/F10/executable_formula.py,FACTOR_SIGNAL_ONLY
F10,601899,2026-05-06,0.344394,5,5,2026-05-06,research/factor_library/sources/F10/executable_formula.py,FACTOR_SIGNAL_ONLY
F10,588000,2026-05-06,0.38343,1,1,2026-05-06,research/factor_library/sources/F10/executable_formula.py,FACTOR_SIGNAL_ONLY
F10,000977,2026-05-06,0.36986,3,3,2026-05-06,research/factor_library/sources/F10/executable_formula.py,FACTOR_SIGNAL_ONLY
F10,002050,2026-05-06,0.348048,4,4,2026-05-06,research/factor_library/sources/F10/executable_formula.py,FACTOR_SIGNAL_ONLY
